"id","order","family","genus","species","subspecies","author","taxonlevel","accid","canonical","source"
367,"Siphonaptera","Leptopsyllidae","Frontopsylla","luculenta",NA,"Jordan & Rothschild, 1923","species",0,"Frontopsylla luculenta","NMNH"
368,"Siphonaptera","Ceratophyllidae","Amphalius","runatus","runatus","Jordan & Rothschild, 1923","subspecies",0,"Amphalius runatus runatus","NMNH"
369,"Siphonaptera","Leptopsyllidae","Leptopsylla","pectiniceps","pectiniceps","Wagner, 1893","subspecies",0,"Leptopsylla pectiniceps pectiniceps","NMNH"
370,"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","kukuschkini",NA,"Ioff, 1928","species",0,"Ophthalmopsylla kukuschkini","NMNH"
371,"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","praefecta",NA,"","species",0,"Ophthalmopsylla praefecta","NMNH"
372,"Siphonaptera","Hystrichopsyllidae","Neopsylla","bidentatiformis",NA,"Wagner, 1893","species",0,"Neopsylla bidentatiformis","NMNH"
374,"Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","insolita",NA,"Jordan, 1929","species",0,"Rhadinopsylla insolita","NMNH"
375,"Siphonaptera","Hystrichopsyllidae","Stenoponia","singularis",NA,"Ioff & Tiflov, 1934","species",0,"Stenoponia singularis","NMNH"
376,"Siphonaptera","Stephanocircidae","Plocopsylla","thor",NA,"","species",0,"Plocopsylla thor","NMNH"
378,"Siphonaptera","Hystrichopsyllidae","Neotyphlocerus","rosenbergi",NA,"Rothschild, 1904","species",0,"Neotyphlocerus rosenbergi","NMNH"
380,"Siphonaptera","Leptopsyllidae","Leptopsylla","aethiopica","aethiopica","Rothschild, 1908","subspecies",0,"Leptopsylla aethiopica aethiopica","NMNH"
381,"Siphonaptera","Chimaeropsyllidae","Hypsophthalmus","campestris",NA,"Jordan & Rothschild, 1913","species",0,"Hypsophthalmus campestris","NMNH"
382,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","calceatus","cabirus","Jordan & Rothschild, 1913","subspecies",0,"Ctenophthalmus calceatus cabirus","NMNH"
383,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","debrauwerei",NA,"Berteaux, 1949","species",0,"Ctenophthalmus debrauwerei","NMNH"
384,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","phyris",NA,"Jordan, 1941","species",0,"Ctenophthalmus phyris","NMNH"
386,"Siphonaptera","Hystrichopsyllidae","Dinopsyllus","apistus",NA,"Jordan & Rothschild, 1913","species",0,"Dinopsyllus apistus","NMNH"
387,"Siphonaptera","Hystrichopsyllidae","Dinopsyllus","lypusus",NA,"Jordan & Rothschild, 1913","species",0,"Dinopsyllus lypusus","NMNH"
388,"Siphonaptera","Hystrichopsyllidae","Dinopsyllus","wansoni",NA,"Berteaux, 1947","species",0,"Dinopsyllus wansoni","NMNH"
389,"Siphonaptera","Stivaliidae","Afristivalius","torvus",NA,"Rothschild, 1908","species",0,"Afristivalius torvus","NMNH"
390,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","saevus",NA,"Jordan & Rothschild, 1923","species",0,"Rhopalopsyllus saevus","NMNH"
391,"Siphonaptera","Ceratophyllidae","Ceratophyllus","celsus","apricus","Jordan, 1929","subspecies",0,"Ceratophyllus celsus apricus","NMNH"
392,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","bisoctodentus","bisoctodentus","Kolenati, 1863","subspecies",0,"Ctenophthalmus bisoctodentus bisoctodentus","NMNH"
393,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla","talpae","talpae","Curtis, 1826","subspecies",0,"Hystrichopsylla talpae talpae","NMNH"
394,"Siphonaptera","Pulicidae","Euhoplopsyllus","glacialis","glacialis","Taschenberg, 1880","subspecies",0,"Euhoplopsyllus glacialis glacialis","NMNH"
395,"Siphonaptera","Rhopalopsyllidae","Polygenis","dunni",NA,"","species",0,"Polygenis dunni","NMNH"
396,"Siphonaptera","Stephanocircidae","Plocopsylla","hector",NA,"Jordan, 1931","species",0,"Plocopsylla hector","NMNH"
397,"Siphonaptera","Ischnopsyllidae","Chiropteropsylla","brockmani",NA,"","species",0,"Chiropteropsylla brockmani","NMNH"
398,"Siphonaptera","Leptopsyllidae","Hopkinsipsylla","occulata",NA,"","species",0,"Hopkinsipsylla occulata","NMNH"
399,"Siphonaptera","Leptopsyllidae","Mesopsylla","tuschkan","tuschkan","Wagner & Ioff, 1926","subspecies",0,"Mesopsylla tuschkan tuschkan","NMNH"
400,"Siphonaptera","Leptopsyllidae","Mesopsylla","tuschkan","propinacta","Traub & Evans, 1967","subspecies",0,"Mesopsylla tuschkan propinacta","NMNH"
402,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","acmaea","Jordan, 1958","subspecies",0,"Stenoponia tripectinata acmaea","NMNH"
404,"Siphonaptera","Pulicidae","Parapulex","chephrenis",NA,"Rothschild, 1903","species",0,"Parapulex chephrenis","NMNH"
405,"Siphonaptera","Pulicidae","Synosternus","cleopatrae","cleopatrae","Rothschild, 1903","subspecies",0,"Synosternus cleopatrae cleopatrae","NMNH"
406,"Siphonaptera","Pulicidae","Xenopsylla","conformis","mycerini","Rothschild, 1904","subspecies",0,"Xenopsylla conformis mycerini","NMNH"
407,"Siphonaptera","Pulicidae","Xenopsylla","dipodilli",NA,"Smit, 1960","species",0,"Xenopsylla dipodilli","NMNH"
408,"Siphonaptera","Pulicidae","Xenopsylla","nilotica",NA,"Jordan & Rothschild, 1908","species",0,"Xenopsylla nilotica","NMNH"
409,"Siphonaptera","Pulicidae","Xenopsylla","ramesis",NA,"Rothschild, 1904","species",0,"Xenopsylla ramesis","NMNH"
410,"Siphonaptera","Pulicidae","Xenopsylla","taractes",NA,"Jordan & Rothschild, 1913","species",0,"Xenopsylla taractes","NMNH"
412,"Siphonaptera","Ceratophyllidae","Dasypsyllus","gallinulae",NA,"","species",0,"Dasypsyllus gallinulae","NMNH"
413,"Siphonaptera","Ceratophyllidae","Ceratophyllus","farreni","farreni","Rothschild, 1905","subspecies",0,"Ceratophyllus farreni farreni","NMNH"
414,"Siphonaptera","Ceratophyllidae","Ceratophyllus","vagabundus","insularis","Rothschild, 1906","subspecies",0,"Ceratophyllus vagabundus insularis","NMNH"
415,"Siphonaptera","Ceratophyllidae","Ceratophyllus","hirundinis",NA,"Curtis, 1826","species",0,"Ceratophyllus hirundinis","NMNH"
416,"Siphonaptera","Ceratophyllidae","Dasypsyllus","gallinulae","gallinulae","Dale, 1878","subspecies",0,"Dasypsyllus gallinulae gallinulae","NMNH"
417,"Siphonaptera","Leptopsyllidae","Peromyscopsylla","silvatica",NA,"Meinert, 1896","species",0,"Peromyscopsylla silvatica","NMNH"
418,"Siphonaptera","Hystrichopsyllidae","Palaeopsylla","minor",NA,"Dale, 1878","species",0,"Palaeopsylla minor","NMNH"
419,"Siphonaptera","Hystrichopsyllidae","Palaeopsylla","soricis","rosickyi","Smit, 1960","subspecies",0,"Palaeopsylla soricis rosickyi","NMNH"
420,"Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","pentacantha",NA,"Rothschild, 1897","species",0,"Rhadinopsylla pentacantha","NMNH"
421,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","agyrtes","celsicus","Jordan & Rothschild, 1922","subspecies",0,"Ctenophthalmus agyrtes celsicus","NMNH"
422,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","nobilis","nobilis","Rothschild, 1898","subspecies",0,"Ctenophthalmus nobilis nobilis","NMNH"
423,"Siphonaptera","Hystrichopsyllidae","Typhloceras","poppei",NA,"","species",0,"Typhloceras poppei","NMNH"
424,"Siphonaptera","Pulicidae","Archaeopsylla","erinacei","erinacei","Bouche, 1835","subspecies",0,"Archaeopsylla erinacei erinacei","NMNH"
425,"Siphonaptera","Pulicidae","Delopsylla","crassipes",NA,"Jordan, 1926","species",0,"Delopsylla crassipes","NMNH"
426,"Siphonaptera","Pulicidae","Spilopsyllus","cuniculi",NA,"Dale, 1878","species",0,"Spilopsyllus cuniculi","NMNH"
427,"Siphonaptera","Pulicidae","Archaeopsylla","erinacei",NA,"Jordan & Rothschild, 1912","species",0,"Archaeopsylla erinacei","NMNH"
428,"Siphonaptera","Pulicidae","Xenopsylla","cheopis","bantorum","Jordan, 1938","subspecies",0,"Xenopsylla cheopis bantorum","NMNH"
429,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","apertus","apertus","Jordan & Rothschild, 1921","subspecies",0,"Ctenophthalmus apertus apertus","NMNH"
430,"Siphonaptera","Rhopalopsyllidae","Parapsyllus","heardi",NA,"Demeillon, 1952","species",0,"Parapsyllus heardi","NMNH"
431,"Siphonaptera","Vermipsyllidae","Chaetopsylla","matina",NA,"Jordan, 1925","species",0,"Chaetopsylla matina","NMNH"
432,"Siphonaptera","Pygiopsyllidae","Notiopsylla","kerguelensis",NA,"Taschenberg, 1880","species",0,"Notiopsylla kerguelensis","NMNH"
433,"Siphonaptera","Ceratophyllidae","Amalaraeus","penicilliger","penicilliger","Grube, 1851","subspecies",0,"Amalaraeus penicilliger penicilliger","NMNH"
434,"Siphonaptera","Ceratophyllidae","Ceratophyllus","styx","styx","Rothschild, 1920","subspecies",0,"Ceratophyllus styx styx","NMNH"
436,"Siphonaptera","Ceratophyllidae","Megabothris","turbidus",NA,"Rothschild, 1909","species",0,"Megabothris turbidus","NMNH"
438,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","agyrtes","impavidus","Jordan, 1928","subspecies",0,"Ctenophthalmus agyrtes impavidus","NMNH"
439,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","assimilis","assimilis","Taschenberg, 1880","subspecies",0,"Ctenophthalmus assimilis assimilis","NMNH"
440,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","assimilis",NA,"","species",0,"Ctenophthalmus assimilis","NMNH"
441,"Siphonaptera","Vermipsyllidae","Chaetopsylla","globiceps",NA,"Taschenberg, 1880","species",0,"Chaetopsylla globiceps","NMNH"
442,"Siphonaptera","Ischnopsyllidae","Lagaropsylla","convexus",NA,"Segerman, 1973","species",0,"Lagaropsylla convexus","NMNH"
443,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","ghanensis",NA,"Segerman, 1971","species",0,"Ctenophthalmus ghanensis","NMNH"
444,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","moratus",NA,"Jordan, 1926","species",0,"Ctenophthalmus moratus","NMNH"
445,"Siphonaptera","Pulicidae","Ctenocephalides","crataepus",NA,"Jordan, 1925","species",0,"Ctenocephalides crataepus","NMNH"
446,"Siphonaptera","Stivaliidae","Afristivalius","nigeriensis",NA,"Jordan, 1938","species",0,"Afristivalius nigeriensis","NMNH"
447,"Siphonaptera","Pulicidae","Xenopsylla","gratiosa",NA,"Jordan & Rothschild, 1923","species",0,"Xenopsylla gratiosa","NMNH"
448,"Siphonaptera","Ischnopsyllidae","Myodopsylla","collinsi",NA,"Kohls, 1937","species",0,"Myodopsylla collinsi","NMNH"
449,"Siphonaptera","Ceratophyllidae","Kohlsia","cora",NA,"Traub, 1950","species",0,"Kohlsia cora","NMNH"
450,"Siphonaptera","Ceratophyllidae","Kohlsia","osgoodi",NA,"","species",0,"Kohlsia osgoodi","NMNH"
451,"Siphonaptera","Ceratophyllidae","Foxella","hoogstraali",NA,"Traub, 1950","species",0,"Foxella hoogstraali","NMNH"
452,"Siphonaptera","Ceratophyllidae","Kohlsia","whartoni",NA,"Traub & Johnson, 1952","species",0,"Kohlsia whartoni","NMNH"
453,"Siphonaptera","Ceratophyllidae","Baculomeris","schmidti",NA,"Traub, 1950","species",0,"Baculomeris schmidti","NMNH"
454,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","sanborni",NA,"Traub, 1950","species",0,"Ctenophthalmus sanborni","NMNH"
455,"Siphonaptera","Hystrichopsyllidae","Wenzella","obscura",NA,"","species",0,"Wenzella obscura","NMNH"
456,"Siphonaptera","Rhopalopsyllidae","Polygenis","gwyni",NA,"Fox, 1914","species",0,"Polygenis gwyni","NMNH"
457,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","australis","australis","Rothschild, 1904","subspecies",0,"Rhopalopsyllus australis australis","NMNH"
458,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","cacicus",NA,"Jordan & Rothschild, 1908","species",0,"Rhopalopsyllus cacicus","NMNH"
459,"Siphonaptera","Pulicidae","Pulex","simulans",NA,"Baker, 1895","species",0,"Pulex simulans","NMNH"
460,"Siphonaptera","Pulicidae","Pulex","sinoculus",NA,"Traub, 1950","species",0,"Pulex sinoculus","NMNH"
461,"Siphonaptera","Ceratophyllidae","Nosopsyllus","fasciatus",NA,"","species",0,"Nosopsyllus fasciatus","NMNH"
462,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","congener","congener","Rothschild, 1907","subspecies",0,"Ctenophthalmus congener congener","NMNH"
463,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","caucasicus",NA,"Taschenberg, 1880","species",0,"Ctenophthalmus caucasicus","NMNH"
464,"Siphonaptera","Hystrichopsyllidae","Doratopsylla","dasycnema","dasycnema","Rothschild, 1897","subspecies",0,"Doratopsylla dasycnema dasycnema","NMNH"
465,"Siphonaptera","Stivaliidae","Lentistivalius","ferinus",NA,"Rothschild, 1908","species",0,"Lentistivalius ferinus","NMNH"
466,"Siphonaptera","Stivaliidae","Stivalius","ahalae",NA,"Rothschild, 1904","species",0,"Stivalius ahalae","NMNH"
467,"Siphonaptera","Stivaliidae","Stivalius","aporus",NA,"","species",0,"Stivalius aporus","NMNH"
468,"Siphonaptera","Hystrichopsyllidae","Neopsylla","musseri",NA,"Beaucournu & Durden, 1999","species",0,"Neopsylla musseri","NMNH"
469,"Siphonaptera","Leptopsyllidae","Sigmactenus","sulawesiensis",NA,"Durden & Beaucournu, 2000","species",0,"Sigmactenus sulawesiensis","NMNH"
470,"Siphonaptera","Leptopsyllidae","Sigmactenus","timorensis",NA,"Durden & Beaucournu, 2000","species",0,"Sigmactenus timorensis","NMNH"
471,"Siphonaptera","Leptopsyllidae","Sigmactenus","alticola","crassinavis","Durden & Beaucournu, 2000","subspecies",0,"Sigmactenus alticola crassinavis","NMNH"
472,"Siphonaptera","Leptopsyllidae","Sigmactenus","alticola","pilosus","Durden & Beaucournu, 2000","subspecies",0,"Sigmactenus alticola pilosus","NMNH"
473,"Siphonaptera","Pygiopsyllidae","Medwayella","robinsoni","bogora","Traub, 1972","subspecies",0,"Medwayella robinsoni bogora","NMNH"
474,"Siphonaptera","Ischnopsyllidae","Thaumapsylla","breviceps",NA,"Rothschild, 1907","species",0,"Thaumapsylla breviceps","NMNH"
475,"Siphonaptera","Ischnopsyllidae","Thaumapsylla","longiforceps",NA,"Traub, 1951","species",0,"Thaumapsylla longiforceps","NMNH"
476,"Siphonaptera","Leptopsyllidae","Cratynius","bartelsi",NA,"Jordan, 1933","species",0,"Cratynius bartelsi","NMNH"
477,"Siphonaptera","Hystrichopsyllidae","Rothschildiana","kopsteini",NA,"Jordan, 1931","species",0,"Rothschildiana kopsteini","NMNH"
478,"Siphonaptera","Stivaliidae","Stivalius","cognatus","cognatus","Jordan & Rothschild, 1922","subspecies",0,"Stivalius cognatus cognatus","NMNH"
479,"Siphonaptera","Stivaliidae","Stivalius","cognatus",NA,"","species",0,"Stivalius cognatus","NMNH"
480,"Siphonaptera","Ceratophyllidae","Callopsylla","caspia","tiflovi","Wagner, 1936","subspecies",0,"Callopsylla caspia tiflovi","NMNH"
481,"Siphonaptera","Ceratophyllidae","Nosopsyllus","pringlei",NA,"Hubbard, 1956","species",0,"Nosopsyllus pringlei","NMNH"
483,"Siphonaptera","Leptopsyllidae","Amphipsylla","schelkovnikovi",NA,"Wagner, 1909","species",0,"Amphipsylla schelkovnikovi","NMNH"
484,"Siphonaptera","Leptopsyllidae","Caenopsylla","laptevi",NA,"","species",0,"Caenopsylla laptevi","NMNH"
485,"Siphonaptera","Leptopsyllidae","Leptopsylla","nana",NA,"Argyropulo, 1946","species",0,"Leptopsylla nana","NMNH"
486,"Siphonaptera","Leptopsyllidae","Mesopsylla","eucta","eucta","Dampf, 1910","subspecies",0,"Mesopsylla eucta eucta","NMNH"
487,"Siphonaptera","Leptopsyllidae","Peromyscopsylla","tikhomirovae",NA,"Ioff, 1946","species",0,"Peromyscopsylla tikhomirovae","NMNH"
488,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","iranus","persicus","Smit, 1960","subspecies",0,"Ctenophthalmus iranus persicus","NMNH"
489,"Siphonaptera","Hystrichopsyllidae","Wagneria","schelkovnikovi",NA,"Ioff & Argyropulo, 1934","species",0,"Wagneria schelkovnikovi","NMNH"
490,"Siphonaptera","Coptopsyllidae","Coptopsylla","trigona",NA,"Ioff, 1946","species",0,"Coptopsylla trigona","NMNH"
491,"Siphonaptera","Pulicidae","Xenopsylla","buxtoni",NA,"Jordan, 1949","species",0,"Xenopsylla buxtoni","NMNH"
492,"Siphonaptera","Pulicidae","Xenopsylla","conformis","conformis","Wagner, 1903","subspecies",0,"Xenopsylla conformis conformis","NMNH"
493,"Siphonaptera","Pulicidae","Xenopsylla","nuttalli",NA,"Ioff, 1930","species",0,"Xenopsylla nuttalli","NMNH"
494,"Siphonaptera","Pulicidae","Xenopsylla","persica",NA,"Ioff, 1946","species",0,"Xenopsylla persica","NMNH"
495,"Siphonaptera","Ceratophyllidae","Ceratophyllus","borealis",NA,"Rothschild, 1907","species",0,"Ceratophyllus borealis","NMNH"
496,"Siphonaptera","Ceratophyllidae","Ceratophyllus","columbae",NA,"Gervais, 1844","species",0,"Ceratophyllus columbae","NMNH"
497,"Siphonaptera","Pulicidae","Ornithopsylla","laetitiae",NA,"Rothschild, 1908","species",0,"Ornithopsylla laetitiae","NMNH"
498,"Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","golana",NA,"Lewis & Burt, 1973","species",0,"Rhadinopsylla golana","NMNH"
499,"Siphonaptera","Pulicidae","Echidnophaga","murina",NA,"Tiraboschi, 1903","species",0,"Echidnophaga murina","NMNH"
501,"Siphonaptera","Hystrichopsyllidae","Palaeopsylla","nippon",NA,"Jameson & Kumada, 1953","species",0,"Palaeopsylla nippon","NMNH"
502,"Siphonaptera","Hystrichopsyllidae","Neopsylla","sasai",NA,"Jameson & Kumada, 1953","species",0,"Neopsylla sasai","NMNH"
503,"Siphonaptera","Ceratophyllidae","Ceratophyllus","fringillae",NA,"Walker, 1856","species",0,"Ceratophyllus fringillae","NMNH"
504,"Siphonaptera","Ceratophyllidae","Ceratophyllus","farreni","chaoi","Smit & Allan, 1955","subspecies",0,"Ceratophyllus farreni chaoi","NMNH"
505,"Siphonaptera","Leptopsyllidae","Peromyscopsylla","takahasii","takahasii","Ono & Hasegawa, 1955","subspecies",0,"Peromyscopsylla takahasii takahasii","NMNH"
506,"Siphonaptera","Hystrichopsyllidae","Neopsylla","setosa","setosa","Wagner, 1898","subspecies",0,"Neopsylla setosa setosa","NMNH"
507,"Siphonaptera","Pulicidae","Procaviopsylla","procaviae",NA,"","species",0,"Procaviopsylla procaviae","NMNH"
508,"Siphonaptera","Ischnopsyllidae","Thaumapsylla","dina",NA,"Jordan, 1937","species",0,"Thaumapsylla dina","NMNH"
509,"Siphonaptera","Leptopsyllidae","Leptopsylla","aethiopica",NA,"","species",0,"Leptopsylla aethiopica","NMNH"
510,"Siphonaptera","Xiphiopsyllidae","Xiphiopsylla","lippa","lippa","Jordan, 1933","subspecies",0,"Xiphiopsylla lippa lippa","NMNH"
511,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","acanthurus",NA,"Jordan & Rothschild, 1913","species",0,"Ctenophthalmus acanthurus","NMNH"
512,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","cophurus",NA,"","species",0,"Ctenophthalmus cophurus","NMNH"
513,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","eumeces",NA,"Jordan & Rothschild, 1913","species",0,"Ctenophthalmus eumeces","NMNH"
514,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","evidens","modicus","Jordan, 1933","subspecies",0,"Ctenophthalmus evidens modicus","NMNH"
515,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","eximius",NA,"Jordan & Rothschild, 1913","species",0,"Ctenophthalmus eximius","NMNH"
516,"Siphonaptera","Hystrichopsyllidae","Listropsylla","dolosa",NA,"Rothschild, 1907","species",0,"Listropsylla dolosa","NMNH"
517,"Siphonaptera","Pulicidae","Moeopsylla","sjoestedti",NA,"Rothschild, 1908","species",0,"Moeopsylla sjoestedti","NMNH"
518,"Siphonaptera","Pulicidae","Pariodontis","riggenbachi",NA,"Costa Lima, 1940","species",0,"Pariodontis riggenbachi","NMNH"
519,"Siphonaptera","Pulicidae","Xenopsylla","crinita",NA,"Jordan & Rothschild, 1922","species",0,"Xenopsylla crinita","NMNH"
520,"Siphonaptera","Pulicidae","Xenopsylla","humilis",NA,"Jordan, 1925","species",0,"Xenopsylla humilis","NMNH"
521,"Siphonaptera","Pulicidae","Xenopsylla","robertsi",NA,"Jordan, 1936","species",0,"Xenopsylla robertsi","NMNH"
522,"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","sakagutii",NA,"Jameson & Suyemoto, 1955","species",0,"Nycteridopsylla sakagutii","NMNH"
524,"Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","concava",NA,"Ioff & Tiflov, 1946","species",0,"Rhadinopsylla concava","NMNH"
525,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","congener",NA,"","species",0,"Ctenophthalmus congener","NMNH"
526,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","congeneroides","congeneroides","Wagner, 1930","subspecies",0,"Ctenophthalmus congeneroides congeneroides","NMNH"
527,"Siphonaptera","Hystrichopsyllidae","Stenoponia","sidimi",NA,"Marikovskiy, 1935","species",0,"Stenoponia sidimi","NMNH"
528,"Siphonaptera","Hystrichopsyllidae","Neopsylla","dispar",NA,"","species",0,"Neopsylla dispar","NMNH"
529,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","rossi",NA,"Waterston, 1909","species",0,"Chiastopsylla rossi","NMNH"
530,"Siphonaptera","Ceratophyllidae","Nosopsyllus","henleyi","henleyi","Rothschild, 1904","subspecies",0,"Nosopsyllus henleyi henleyi","NMNH"
531,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","barcana","Jordan, 1958","subspecies",0,"Stenoponia tripectinata barcana","NMNH"
532,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","blanda","Jordan, 1958","subspecies",0,"Stenoponia tripectinata blanda","NMNH"
533,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata",NA,"","species",0,"Stenoponia tripectinata","NMNH"
534,"Siphonaptera","Coptopsyllidae","Coptopsylla","wassiliewi",NA,"Wagner, 1932","species",0,"Coptopsylla wassiliewi","NMNH"
535,"Siphonaptera","Pulicidae","Centetipsylla","madagascariensis",NA,"1900","species",0,"Centetipsylla madagascariensis","NMNH"
536,"Siphonaptera","Pulicidae","Synopsyllus","fonquernii",NA,"Wagner & Roubaud, 1932","species",0,"Synopsyllus fonquernii","NMNH"
537,"Siphonaptera","Pygiopsyllidae","Gryphopsylla","hopkinsi",NA,"Traub, 1957","species",0,"Gryphopsylla hopkinsi","NMNH"
538,"Siphonaptera","Pygiopsyllidae","Medwayella","limi",NA,"Traub, 1972","species",0,"Medwayella limi","NMNH"
539,"Siphonaptera","Pygiopsyllidae","Medwayella","robinsoni","tiomanica","Traub, 1972","subspecies",0,"Medwayella robinsoni tiomanica","NMNH"
540,"Siphonaptera","Pygiopsyllidae","Lentistivalius","vomerus",NA,"Traub, 1972","species",0,"Lentistivalius vomerus","NMNH"
541,"Siphonaptera","Pygiopsyllidae","Medwayella","dryadosa",NA,"Traub, 1972","species",0,"Medwayella dryadosa","NMNH"
542,"Siphonaptera","Pygiopsyllidae","Medwayella","phangi","phangi","Traub, 1972","subspecies",0,"Medwayella phangi phangi","NMNH"
543,"Siphonaptera","Ceratophyllidae","Macrostylophora","borneensis",NA,"Jordan, 1926","species",0,"Macrostylophora borneensis","NMNH"
544,"Siphonaptera","Hystrichopsyllidae","Neopsylla","dispar","dispar","Jordan, 1932","subspecies",0,"Neopsylla dispar dispar","NMNH"
545,"Siphonaptera","Pulicidae","Pariodontis","subjugis",NA,"Jordan, 1925","species",0,"Pariodontis subjugis","NMNH"
546,"Siphonaptera","Stivaliidae","Gryphopsylla","jacobsoni",NA,"Jordan & Rothschild, 1922","species",0,"Gryphopsylla jacobsoni","NMNH"
547,"Siphonaptera","Stivaliidae","Lentistivalius","mjoebergi",NA,"Jordan, 1926","species",0,"Lentistivalius mjoebergi","NMNH"
548,"Siphonaptera","Stivaliidae","Lentistivalius","insolli",NA,"Traub, 1950","species",0,"Lentistivalius insolli","NMNH"
549,"Siphonaptera","Stivaliidae","Medwayella","robinsoni","robinsoni","Rothschild, 1905","subspecies",0,"Medwayella robinsoni robinsoni","NMNH"
550,"Siphonaptera","Ceratophyllidae","Dasypsyllus","stejnegeri",NA,"","species",0,"Dasypsyllus stejnegeri","NMNH"
551,"Siphonaptera","Ceratophyllidae","Foxella","mexicana",NA,"Fox, 1939","species",0,"Foxella mexicana","NMNH"
552,"Siphonaptera","Ceratophyllidae","Jellisonia","wisemani",NA,"Eads, 1951","species",0,"Jellisonia wisemani","NMNH"
553,"Siphonaptera","Ceratophyllidae","Thrassis","peninsularis",NA,"Lewis, 1993","species",0,"Thrassis peninsularis","NMNH"
554,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","cryptotis",NA,"Traub & Barrera, 1966","species",0,"Ctenophthalmus cryptotis","NMNH"
555,"Siphonaptera","Hystrichopsyllidae","Anomiopsyllus","nidiophilus",NA,"Tipton & Mendez, 1968","species",0,"Anomiopsyllus nidiophilus","NMNH"
556,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","pseudagyrtes","micropus","Traub, 1950","subspecies",0,"Ctenophthalmus pseudagyrtes micropus","NMNH"
557,"Siphonaptera","Hystrichopsyllidae","Stenoponia","ponera",NA,"Traub & Johnson, 1952","species",0,"Stenoponia ponera","NMNH"
558,"Siphonaptera","Ceratophyllidae","Ceratophyllus","coahuilensis",NA,"Eads, 1956","species",0,"Ceratophyllus coahuilensis","NMNH"
559,"Siphonaptera","Hystrichopsyllidae","Strepsylla","schmidti",NA,"Traub & Barrera, 1955","species",0,"Strepsylla schmidti","NMNH"
560,"Siphonaptera","Pulicidae","Cediopsylla","spillmanni",NA,"","species",0,"Cediopsylla spillmanni","NMNH"
561,"Siphonaptera","Pulicidae","Tunga","monositus",NA,"Barnes & Radovsky, 1969","species",0,"Tunga monositus","NMNH"
562,"Siphonaptera","Ceratophyllidae","Foxella","macgregori","macgregori","Barrera, 1953","subspecies",0,"Foxella macgregori macgregori","NMNH"
563,"Siphonaptera","Ceratophyllidae","Jellisonia","hayesi","breviloba","Traub, 1950","subspecies",0,"Jellisonia hayesi breviloba","NMNH"
564,"Siphonaptera","Ceratophyllidae","Kohlsia","linni",NA,"Hubbard, 1958","species",0,"Kohlsia linni","NMNH"
565,"Siphonaptera","Ceratophyllidae","Kohlsia","pelaezi",NA,"Barrera, 1956","species",0,"Kohlsia pelaezi","NMNH"
566,"Siphonaptera","Ceratophyllidae","Eumolpianus","eumolpi","americanus","Hubbard, 1950","subspecies",0,"Eumolpianus eumolpi americanus","NMNH"
567,"Siphonaptera","Ceratophyllidae","Jellisonia","bonia",NA,"Traub & Johnson, 1952","species",0,"Jellisonia bonia","NMNH"
