"source","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"FMNH","210",NA,NA,NA,NA,NA,NA,NA,"Meringis cummingi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"cummingi",NA,"species",NA,"",NA,NA,NA,NA,NA,"Meringis cummingi"
"FMNH","211",NA,NA,NA,NA,NA,NA,NA,"Meringis deserti Augustson, 1953",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"deserti",NA,"species",NA,"Augustson, 1953",NA,NA,NA,NA,NA,"Meringis deserti"
"FMNH","212",NA,NA,NA,NA,NA,NA,NA,"Meringis dipodomys Kohls, 1938",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"dipodomys",NA,"species",NA,"Kohls, 1938",NA,NA,NA,NA,NA,"Meringis dipodomys"
"FMNH","213",NA,NA,NA,NA,NA,NA,NA,"Meringis disparalis Eads, 1979",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"disparalis",NA,"species",NA,"Eads, 1979",NA,NA,NA,NA,NA,"Meringis disparalis"
"FMNH","214",NA,NA,NA,NA,NA,NA,NA,"Meringis facilis Eads, 1979",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"facilis",NA,"species",NA,"Eads, 1979",NA,NA,NA,NA,NA,"Meringis facilis"
"FMNH","215",NA,NA,NA,NA,NA,NA,NA,"Meringis hubbardi Kohls, 1938",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"hubbardi",NA,"species",NA,"Kohls, 1938",NA,NA,NA,NA,NA,"Meringis hubbardi"
"FMNH","216",NA,NA,NA,NA,NA,NA,NA,"Meringis jamesoni Hubbard, 1943",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"jamesoni",NA,"species",NA,"Hubbard, 1943",NA,NA,NA,NA,NA,"Meringis jamesoni"
"FMNH","217",NA,NA,NA,NA,NA,NA,NA,"Meringis nidi Williams & Hoff, 1951",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"nidi",NA,"species",NA,"Williams & Hoff, 1951",NA,NA,NA,NA,NA,"Meringis nidi"
"FMNH","218",NA,NA,NA,NA,NA,NA,NA,"Meringis parkeri",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"parkeri",NA,"species",NA,"",NA,NA,NA,NA,NA,"Meringis parkeri"
"FMNH","219",NA,NA,NA,NA,NA,NA,NA,"Meringis rectus Morlan, 1953",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"rectus",NA,"species",NA,"Morlan, 1953",NA,NA,NA,NA,NA,"Meringis rectus"
"FMNH","220",NA,NA,NA,NA,NA,NA,NA,"Meringis shannoni",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"shannoni",NA,"species",NA,"",NA,NA,NA,NA,NA,"Meringis shannoni"
"FMNH","222",NA,NA,NA,NA,NA,NA,NA,"Meringis vitabilis Eads, 1960",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"vitabilis",NA,"species",NA,"Eads, 1960",NA,NA,NA,NA,NA,"Meringis vitabilis"
"FMNH","223",NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla (Beringopsylla) genalis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","Beringopsylla","genalis",NA,"species",NA,"",NA,NA,NA,NA,NA,"Nearctopsylla genalis"
"FMNH","224",NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla (Beringopsylla) genalis genalis (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","Beringopsylla","genalis","genalis","subspecies",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Nearctopsylla genalis genalis"
"FMNH","225",NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla (Beringopsylla) genalis hygini (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","Beringopsylla","genalis","hygini","subspecies",NA,"Rothschild, 1904",NA,NA,NA,NA,NA,"Nearctopsylla genalis hygini"
"FMNH","226",NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla (Beringopsylla) hyrtaci (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","Beringopsylla","hyrtaci",NA,"species",NA,"Rothschild, 1904",NA,NA,NA,NA,NA,"Nearctopsylla hyrtaci"
"FMNH","227",NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla (Beringopsylla) traubi Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","Beringopsylla","traubi",NA,"species",NA,"Hubbard, 1949",NA,NA,NA,NA,NA,"Nearctopsylla traubi"
"FMNH","228",NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla (Nearctopsylla) brooksi (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","Nearctopsylla","brooksi",NA,"species",NA,"Rothschild, 1904",NA,NA,NA,NA,NA,"Nearctopsylla brooksi"
"FMNH","229",NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla jordani Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Nearctopsylla",NA,"jordani",NA,"species",NA,"Hubbard, 1949",NA,NA,NA,NA,NA,"Nearctopsylla jordani"
"FMNH","230",NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla princei Holland & Jameson, 1950",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Nearctopsylla",NA,"princei",NA,"species",NA,"Holland & Jameson, 1950",NA,NA,NA,NA,NA,"Nearctopsylla princei"
"FMNH","231",NA,NA,NA,NA,NA,NA,NA,"Neopsylla inopina Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Neopsylla",NA,"inopina",NA,"species",NA,"Rothschild, 1915",NA,NA,NA,NA,NA,"Neopsylla inopina"
"FMNH","233",NA,NA,NA,NA,NA,NA,NA,"Paratyphloceras oregonensis Ewing, 1940",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Paratyphloceras",NA,"oregonensis",NA,"species",NA,"Ewing, 1940",NA,NA,NA,NA,NA,"Paratyphloceras oregonensis"
"FMNH","234",NA,NA,NA,NA,NA,NA,NA,"Phalacropsylla allos Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Phalacropsylla",NA,"allos",NA,"species",NA,"Wagner, 1936",NA,NA,NA,NA,NA,"Phalacropsylla allos"
"FMNH","235",NA,NA,NA,NA,NA,NA,NA,"Phalacropsylla paradisea Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Phalacropsylla",NA,"paradisea",NA,"species",NA,"Rothschild, 1915",NA,NA,NA,NA,NA,"Phalacropsylla paradisea"
"FMNH","237",NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla (Acetnophthalmus) heiseri",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","Acetnophthalmus","heiseri",NA,"species",NA,"",NA,NA,NA,NA,NA,"Rhadinopsylla heiseri"
"FMNH","238",NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla (Actenophthalmus) fraterna (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","Actenophthalmus","fraterna",NA,"species",NA,"Baker, 1895",NA,NA,NA,NA,NA,"Rhadinopsylla fraterna"
"FMNH","239",NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla (Actenophthalmus) multidenticulata Morlan & Prince, 1954",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","Actenophthalmus","multidenticulata",NA,"species",NA,"Morlan & Prince, 1954",NA,NA,NA,NA,NA,"Rhadinopsylla multidenticulata"
"FMNH","240",NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla (Micropsylla) sectilis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","Micropsylla","sectilis",NA,"species",NA,"",NA,NA,NA,NA,NA,"Rhadinopsylla sectilis"
"FMNH","241",NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla (Micropsylla) sectilis sectilis Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","Micropsylla","sectilis","sectilis","subspecies",NA,"Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,"Rhadinopsylla sectilis sectilis"
"FMNH","242",NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla orama Smith, 1957",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla",NA,"orama",NA,"species",NA,"Smith, 1957",NA,NA,NA,NA,NA,"Rhadinopsylla orama"
"FMNH","244",NA,NA,NA,NA,NA,NA,NA,"Stenistomera alpina (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Stenistomera",NA,"alpina",NA,"species",NA,"Baker, 1895",NA,NA,NA,NA,NA,"Stenistomera alpina"
"FMNH","246",NA,NA,NA,NA,NA,NA,NA,"Stenoponia americana",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Stenoponia",NA,"americana",NA,"species",NA,"",NA,NA,NA,NA,NA,"Stenoponia americana"
"FMNH","248",NA,NA,NA,NA,NA,NA,NA,"Tamiophila grandis (Rothschild, 1902)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Tamiophila",NA,"grandis",NA,"species",NA,"Rothschild, 1902",NA,NA,NA,NA,NA,"Tamiophila grandis"
"FMNH","249",NA,NA,NA,NA,NA,NA,NA,"Trichopsylloides oregonensis Ewing, 1938",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Trichopsylloides",NA,"oregonensis",NA,"species",NA,"Ewing, 1938",NA,NA,NA,NA,NA,"Trichopsylloides oregonensis"
"FMNH","250",NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllus (Ischnopsyllus) intermedius (Rothschild, 1898)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllus","Ischnopsyllus","intermedius",NA,"species",NA,"Rothschild, 1898",NA,NA,NA,NA,NA,"Ischnopsyllus intermedius"
"FMNH","251",NA,NA,NA,NA,NA,NA,NA,"Myodopsylla collinsi Kohls, 1937",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Myodopsylla",NA,"collinsi",NA,"species",NA,"Kohls, 1937",NA,NA,NA,NA,NA,"Myodopsylla collinsi"
"FMNH","252",NA,NA,NA,NA,NA,NA,NA,"Myodopsylla gentilis Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Myodopsylla",NA,"gentilis",NA,"species",NA,"Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,"Myodopsylla gentilis"
"FMNH","253",NA,NA,NA,NA,NA,NA,NA,"Myodopsylla insignis (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Myodopsylla",NA,"insignis",NA,"species",NA,"Rothschild, 1903",NA,NA,NA,NA,NA,"Myodopsylla insignis"
"FMNH","254",NA,NA,NA,NA,NA,NA,NA,"Myodopsylla palposa (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Myodopsylla",NA,"palposa",NA,"species",NA,"Rothschild, 1904",NA,NA,NA,NA,NA,"Myodopsylla palposa"
"FMNH","256",NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla chapini Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"chapini",NA,"species",NA,"Jordan, 1929",NA,NA,NA,NA,NA,"Nycteridopsylla chapini"
"FMNH","257",NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla intermedia Lewis & Wilson, 1982",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"intermedia",NA,"species",NA,"Lewis & Wilson, 1982",NA,NA,NA,NA,NA,"Nycteridopsylla intermedia"
"FMNH","259",NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla vancouverensis Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"vancouverensis",NA,"species",NA,"Wagner, 1936",NA,NA,NA,NA,NA,"Nycteridopsylla vancouverensis"
"FMNH","260",NA,NA,NA,NA,NA,NA,NA,"Sternopsylla distinca texana (Fox, 1914)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Sternopsylla",NA,"distinca","texana","subspecies",NA,"Fox, 1914",NA,NA,NA,NA,NA,"Sternopsylla distinca texana"
"FMNH","261",NA,NA,NA,NA,NA,NA,NA,"Amphipsylla marikovskii ewingi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla",NA,"marikovskii","ewingi","subspecies",NA,"",NA,NA,NA,NA,NA,"Amphipsylla marikovskii ewingi"
"FMNH","262",NA,NA,NA,NA,NA,NA,NA,"Amphipsylla sibirica sibirica (Wagner, 1898)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla",NA,"sibirica","sibirica","subspecies",NA,"Wagner, 1898",NA,NA,NA,NA,NA,"Amphipsylla sibirica sibirica"
"FMNH","263",NA,NA,NA,NA,NA,NA,NA,"Ctenophyllus armatus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Ctenophyllus",NA,"armatus",NA,"species",NA,"",NA,NA,NA,NA,NA,"Ctenophyllus armatus"
"FMNH","264",NA,NA,NA,NA,NA,NA,NA,"Dolichopsyllus stylosus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Dolichopsyllus",NA,"stylosus",NA,"species",NA,"",NA,NA,NA,NA,NA,"Dolichopsyllus stylosus"
"FMNH","266",NA,NA,NA,NA,NA,NA,NA,"Geusibia ashcrafti Augustson, 1941",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Geusibia",NA,"ashcrafti",NA,"species",NA,"Augustson, 1941",NA,NA,NA,NA,NA,"Geusibia ashcrafti"
"FMNH","267",NA,NA,NA,NA,NA,NA,NA,"Leptopsylla segnis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Leptopsylla",NA,"segnis",NA,"species",NA,"",NA,NA,NA,NA,NA,"Leptopsylla segnis"
"FMNH","268",NA,NA,NA,NA,NA,NA,NA,"Odontopsyllus dentatus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Odontopsyllus",NA,"dentatus",NA,"species",NA,"",NA,NA,NA,NA,NA,"Odontopsyllus dentatus"
"FMNH","269",NA,NA,NA,NA,NA,NA,NA,"Odontopsyllus multispinosus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Odontopsyllus",NA,"multispinosus",NA,"species",NA,"",NA,NA,NA,NA,NA,"Odontopsyllus multispinosus"
"FMNH","271",NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla catatina (Jordan, 1928)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"catatina",NA,"species",NA,"Jordan, 1928",NA,NA,NA,NA,NA,"Peromyscopsylla catatina"
"FMNH","272",NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla draco Hopkins, 1951",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"draco",NA,"species",NA,"Hopkins, 1951",NA,NA,NA,NA,NA,"Peromyscopsylla draco"
"FMNH","273",NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla ebrighti",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"ebrighti",NA,"species",NA,"",NA,NA,NA,NA,NA,"Peromyscopsylla ebrighti"
"FMNH","274",NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hamifer hamifer (Rothschild, 1906)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"hamifer","hamifer","subspecies",NA,"Rothschild, 1906",NA,NA,NA,NA,NA,"Peromyscopsylla hamifer hamifer"
"FMNH","275",NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hamifer vigens (Jordan, 1937)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"hamifer","vigens","subspecies",NA,"Jordan, 1937",NA,NA,NA,NA,NA,"Peromyscopsylla hamifer vigens"
"FMNH","276",NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"hesperomys",NA,"species",NA,"",NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys"
"FMNH","277",NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys adelpha (Rothschild, 1915)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"hesperomys","adelpha","subspecies",NA,"Rothschild, 1915",NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys adelpha"
"FMNH","278",NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys hesperomys (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"hesperomys","hesperomys","subspecies",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys hesperomys"
"FMNH","279",NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys pacifica Holland, 1949",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"hesperomys","pacifica","subspecies",NA,"Holland, 1949",NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys pacifica"
"FMNH","280",NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys ravalliensis (Dunn, 1923)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"hesperomys","ravalliensis","subspecies",NA,"Dunn, 1923",NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys ravalliensis"
"FMNH","281",NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla ostsibirica (Scalon, 1936)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"ostsibirica",NA,"species",NA,"Scalon, 1936",NA,NA,NA,NA,NA,"Peromyscopsylla ostsibirica"
"FMNH","282",NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla scotti Fox, 1939",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"scotti",NA,"species",NA,"Fox, 1939",NA,NA,NA,NA,NA,"Peromyscopsylla scotti"
"FMNH","283",NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla selenis (Rothschild, 1906)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"selenis",NA,"species",NA,"Rothschild, 1906",NA,NA,NA,NA,NA,"Peromyscopsylla selenis"
"FMNH","285",NA,NA,NA,NA,NA,NA,NA,"Archaeopsylla erinacei Jordan & Rothschild, 1912",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsylla",NA,"erinacei",NA,"species",NA,"Jordan & Rothschild, 1912",NA,NA,NA,NA,NA,"Archaeopsylla erinacei"
"FMNH","286",NA,NA,NA,NA,NA,NA,NA,"Cediopsylla inaequalis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Cediopsylla",NA,"inaequalis",NA,"species",NA,"",NA,NA,NA,NA,NA,"Cediopsylla inaequalis"
"FMNH","287",NA,NA,NA,NA,NA,NA,NA,"Cediopsylla inaequalis inaequalis (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Cediopsylla",NA,"inaequalis","inaequalis","subspecies",NA,"Baker, 1895",NA,NA,NA,NA,NA,"Cediopsylla inaequalis inaequalis"
"FMNH","288",NA,NA,NA,NA,NA,NA,NA,"Cediopsylla inaequalis interrupta Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Cediopsylla",NA,"inaequalis","interrupta","subspecies",NA,"Jordan, 1925",NA,NA,NA,NA,NA,"Cediopsylla inaequalis interrupta"
"FMNH","289",NA,NA,NA,NA,NA,NA,NA,"Cediopsylla simplex",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Cediopsylla",NA,"simplex",NA,"species",NA,"",NA,NA,NA,NA,NA,"Cediopsylla simplex"
"FMNH","290",NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides canis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Ctenocephalides",NA,"canis",NA,"species",NA,"",NA,NA,NA,NA,NA,"Ctenocephalides canis"
"FMNH","291",NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides felis Bouche",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Ctenocephalides",NA,"felis",NA,"species",NA,"Bouche",NA,NA,NA,NA,NA,"Ctenocephalides felis"
"FMNH","292",NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides felis felis (Bouche, 1835)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Ctenocephalides",NA,"felis","felis","subspecies",NA,"Bouche, 1835",NA,NA,NA,NA,NA,"Ctenocephalides felis felis"
"FMNH","294",NA,NA,NA,NA,NA,NA,NA,"Echidnophaga gallinacea",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Echidnophaga",NA,"gallinacea",NA,"species",NA,"",NA,NA,NA,NA,NA,"Echidnophaga gallinacea"
"FMNH","295",NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euhoplopsyllus",NA,"glacialis",NA,"species",NA,"",NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis"
"FMNH","296",NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis affinis (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euhoplopsyllus",NA,"glacialis","affinis","subspecies",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis affinis"
"FMNH","297",NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis foxi (Ewing, 1924)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euhoplopsyllus",NA,"glacialis","foxi","subspecies",NA,"Ewing, 1924",NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis foxi"
"FMNH","298",NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis glacialis (Taschenberg, 1880)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euhoplopsyllus",NA,"glacialis","glacialis","subspecies",NA,"Taschenberg, 1880",NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis glacialis"
"FMNH","299",NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis lynx (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euhoplopsyllus",NA,"glacialis","lynx","subspecies",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis lynx"
