"id","order","family","genus","species","subspecies","author","taxonlevel","accid","canonical","source"
894,"Siphonaptera","Ctenophthalmidae","Dinopsyllus","semnus",NA,"Jordan, 1937","species",0,"Dinopsyllus semnus","Lewis"
895,"Siphonaptera","Ctenophthalmidae","Dinopsyllus","smiti",NA,"Ribeiro, 1975","species",0,"Dinopsyllus smiti","Lewis"
896,"Siphonaptera","Ctenophthalmidae","Dinopsyllus","tenax",NA,"Jordan, 1930","species",0,"Dinopsyllus tenax","Lewis"
897,"Siphonaptera","Ctenophthalmidae","Dinopsyllus","titan",NA,"Hubbard, 1963","species",0,"Dinopsyllus titan","Lewis"
898,"Siphonaptera","Ctenophthalmidae","Dinopsyllus","traubi",NA,"Beaucournu & Rahm, 1975","species",0,"Dinopsyllus traubi","Lewis"
899,"Siphonaptera","Ctenophthalmidae","Dinopsyllus","tsaratananae",NA,"Klein, 1968","species",0,"Dinopsyllus tsaratananae","Lewis"
900,"Siphonaptera","Ctenophthalmidae","Dinopsyllus","wansoni",NA,"Berteaux, 1947","species",0,"Dinopsyllus wansoni","Lewis"
901,"Siphonaptera","Ctenophthalmidae","Dinopsyllus","zuluensis",NA,"DeMeillon, 1940","species",0,"Dinopsyllus zuluensis","Lewis"
902,"Siphonaptera","Leptopsyllidae","Dolichopsyllus","stylosus",NA,"(Baker, 1904)","species",0,"Dolichopsyllus stylosus","Lewis"
903,"Siphonaptera","Ctenophthalmidae","Doratopsylla","araea",NA,"Smit & Rosicky, 1976","species",0,"Doratopsylla araea","Lewis"
904,"Siphonaptera","Ctenophthalmidae","Doratopsylla","blarinae",NA,"C. Fox, 1914","species",0,"Doratopsylla blarinae","Lewis"
905,"Siphonaptera","Ctenophthalmidae","Doratopsylla","coreana",NA,"Darskaya, 1949","species",0,"Doratopsylla coreana","Lewis"
911,"Siphonaptera","Ctenophthalmidae","Doratopsylla","dayaoensis",NA,"Gong & Wu, 2007","species",0,"Doratopsylla dayaoensis","Lewis"
912,"Siphonaptera","Ctenophthalmidae","Doratopsylla","hubeiensis",NA,"Liu, Wang & Yang, 1994","species",0,"Doratopsylla hubeiensis","Lewis"
913,"Siphonaptera","Ctenophthalmidae","Doratopsylla","jii",NA,"Xie & Shu, 1991","species",0,"Doratopsylla jii","Lewis"
914,"Siphonaptera","Ctenophthalmidae","Doratopsylla","liui",NA,"Xie & Shu, 1991","species",0,"Doratopsylla liui","Lewis"
915,"Siphonaptera","Ctenophthalmidae","Doratopsylla","wissemani",NA,"Traub & Evans, 1967","species",0,"Doratopsylla wissemani","Lewis"
916,"Siphonaptera","Vermipsyllidae","Dorcadia","dorcadia",NA,"(Rothschild, 1912)","species",0,"Dorcadia dorcadia","Lewis"
917,"Siphonaptera","Vermipsyllidae","Dorcadia","intermedia",NA,"Liu, 2000","species",0,"Dorcadia intermedia","Lewis"
918,"Siphonaptera","Vermipsyllidae","Dorcadia","ioffi",NA,"Smit, 1953","species",0,"Dorcadia ioffi","Lewis"
919,"Siphonaptera","Vermipsyllidae","Dorcadia","qinghaiensis",NA,"Zhan, Wu & Cai, 1991","species",0,"Dorcadia qinghaiensis","Lewis"
920,"Siphonaptera","Vermipsyllidae","Dorcadia","tiani",NA,"Liu, Fu & Wu, 2003","species",0,"Dorcadia tiani","Lewis"
921,"Siphonaptera","Vermipsyllidae","Dorcadia","xijiensis",NA,"Zhang & Dang, 1985","species",0,"Dorcadia xijiensis","Lewis"
922,"Siphonaptera","Pulicidae","Echidnophaga","aethiops",NA,"Jordan & Rothschild, 1906","species",0,"Echidnophaga aethiops","Lewis"
925,"Siphonaptera","Pulicidae","Echidnophaga","aranka",NA,"M. Rothschild, 1936","species",0,"Echidnophaga aranka","Lewis"
926,"Siphonaptera","Pulicidae","Echidnophaga","bradyta",NA,"Jordan & Rothschild, 1906","species",0,"Echidnophaga bradyta","Lewis"
927,"Siphonaptera","Pulicidae","Echidnophaga","calabyi",NA,"Mardon & Dunnet, 1971","species",0,"Echidnophaga calabyi","Lewis"
928,"Siphonaptera","Pulicidae","Echidnophaga","cornuta",NA,"Wagner, 1936","species",0,"Echidnophaga cornuta","Lewis"
929,"Siphonaptera","Pulicidae","Echidnophaga","eyrei",NA,"Mardon & Dunnet, 1971","species",0,"Echidnophaga eyrei","Lewis"
930,"Siphonaptera","Pulicidae","Echidnophaga","gallinacea",NA,"(Westwood, 1875)","species",0,"Echidnophaga gallinacea","Lewis"
931,"Siphonaptera","Pulicidae","Echidnophaga","iberica",NA,"Ribeiro, Lucientes, Osacar & Calvete, 1994","species",0,"Echidnophaga iberica","Lewis"
932,"Siphonaptera","Pulicidae","Echidnophaga","larina",NA,"Jordan & Rothschild, 1906","species",0,"Echidnophaga larina","Lewis"
933,"Siphonaptera","Pulicidae","Echidnophaga","liopus",NA,"Jordan & Rothschild, 1906","species",0,"Echidnophaga liopus","Lewis"
934,"Siphonaptera","Pulicidae","Echidnophaga","macronychia",NA,"Jordan & Rothschild, 1906","species",0,"Echidnophaga macronychia","Lewis"
935,"Siphonaptera","Pulicidae","Echidnophaga","murina",NA,"(Tiraboschi, 1903)","species",0,"Echidnophaga murina","Lewis"
936,"Siphonaptera","Pulicidae","Echidnophaga","myrmecobii",NA,"Rothschild, 1909","species",0,"Echidnophaga myrmecobii","Lewis"
937,"Siphonaptera","Pulicidae","Echidnophaga","ochotona",NA,"Li, 1957","species",0,"Echidnophaga ochotona","Lewis"
938,"Siphonaptera","Pulicidae","Echidnophaga","octotricha",NA,"Mardon & Dunnet, 1971","species",0,"Echidnophaga octotricha","Lewis"
939,"Siphonaptera","Pulicidae","Echidnophaga","oschanini",NA,"Wagner, 1930","species",0,"Echidnophaga oschanini","Lewis"
940,"Siphonaptera","Pulicidae","Echidnophaga","perilis",NA,"Jordan, 1925","species",0,"Echidnophaga perilis","Lewis"
941,"Siphonaptera","Pulicidae","Echidnophaga","popovi",NA,"Ioff & Argyropulo, 1934","species",0,"Echidnophaga popovi","Lewis"
942,"Siphonaptera","Pulicidae","Echidnophaga","suricatta",NA,"Hastriter, 2000","species",0,"Echidnophaga suricatta","Lewis"
943,"Siphonaptera","Pulicidae","Echidnophaga","tarda",NA,"Jordan, 1925","species",0,"Echidnophaga tarda","Lewis"
944,"Siphonaptera","Pulicidae","Echidnophaga","tiscadaea",NA,"Smit, 1967","species",0,"Echidnophaga tiscadaea","Lewis"
946,"Siphonaptera","Rhopalopsyllidae","Ectinorus","alejoi",NA,"Hastriter, 2002","species",0,"Ectinorus alejoi","Lewis"
947,"Siphonaptera","Rhopalopsyllidae","Ectinorus","angularis",NA,"Smit & Rosicky, 1972","species",0,"Ectinorus angularis","Lewis"
948,"Siphonaptera","Rhopalopsyllidae","Ectinorus","barrerai",NA,"(Jordan, 1939)","species",0,"Ectinorus barrerai","Lewis"
949,"Siphonaptera","Rhopalopsyllidae","Ectinorus","budini",NA,"(Jordan & Rothschild, 1923)","species",0,"Ectinorus budini","Lewis"
950,"Siphonaptera","Rhopalopsyllidae","Ectinorus","chilensis",NA,"Lewis, 1976","species",0,"Ectinorus chilensis","Lewis"
951,"Siphonaptera","Rhopalopsyllidae","Ectinorus","claviger",NA,"(Rothschild, 1914)","species",0,"Ectinorus claviger","Lewis"
952,"Siphonaptera","Rhopalopsyllidae","Ectinorus","cocyti",NA,"(Rothschild, 1904)","species",0,"Ectinorus cocyti","Lewis"
953,"Siphonaptera","Rhopalopsyllidae","Ectinorus","curvatus",NA,"Beaucournu & Gallardo, 1990","species",0,"Ectinorus curvatus","Lewis"
954,"Siphonaptera","Rhopalopsyllidae","Ectinorus","deplexus",NA,"Smit, 1987","species",0,"Ectinorus deplexus","Lewis"
955,"Siphonaptera","Rhopalopsyllidae","Ectinorus","disjugis",NA,"Jordan, 1942","species",0,"Ectinorus disjugis","Lewis"
956,"Siphonaptera","Rhopalopsyllidae","Ectinorus","galeanus",NA,"(Jordan, 1939)","species",0,"Ectinorus galeanus","Lewis"
957,"Siphonaptera","Rhopalopsyllidae","Ectinorus","gallardoi",NA,"Hastriter, 2001","species",0,"Ectinorus gallardoi","Lewis"
958,"Siphonaptera","Rhopalopsyllidae","Ectinorus","hapalus",NA,"(Jordan, 1942)","species",0,"Ectinorus hapalus","Lewis"
959,"Siphonaptera","Rhopalopsyllidae","Ectinorus","hecate",NA,"Johnson, 1957","species",0,"Ectinorus hecate","Lewis"
960,"Siphonaptera","Rhopalopsyllidae","Ectinorus","hertigi",NA,"Johnson, 1957","species",0,"Ectinorus hertigi","Lewis"
961,"Siphonaptera","Rhopalopsyllidae","Ectinorus","hirsutus",NA,"Hastriter, 2009","species",0,"Ectinorus hirsutus","Lewis"
962,"Siphonaptera","Rhopalopsyllidae","Ectinorus","ineptus",NA,"Johnson, 1957","species",0,"Ectinorus ineptus","Lewis"
963,"Siphonaptera","Rhopalopsyllidae","Ectinorus","insignis",NA,"Beaucournu & González-Acuña, 2013","species",0,"Ectinorus insignis","Lewis"
964,"Siphonaptera","Rhopalopsyllidae","Ectinorus","ixanus",NA,"(Jordan, 1942)","species",0,"Ectinorus ixanus","Lewis"
965,"Siphonaptera","Rhopalopsyllidae","Ectinorus","lagidium",NA,"Beaucournu & González, 2005","species",0,"Ectinorus lagidium","Lewis"
966,"Siphonaptera","Rhopalopsyllidae","Ectinorus","lareschiae",NA,"Hastriter & Sage, 2009","species",0,"Ectinorus lareschiae","Lewis"
967,"Siphonaptera","Rhopalopsyllidae","Ectinorus","levipes",NA,"(Jordan & Rothschild, 1923)","species",0,"Ectinorus levipes","Lewis"
968,"Siphonaptera","Rhopalopsyllidae","Ectinorus","martini",NA,"Lewis, 1976","species",0,"Ectinorus martini","Lewis"
969,"Siphonaptera","Rhopalopsyllidae","Ectinorus","mimacydis",NA,"Beaucournu & Gallardo, 2004","species",0,"Ectinorus mimacydis","Lewis"
970,"Siphonaptera","Rhopalopsyllidae","Ectinorus","mondacai",NA,"Hastriter, 2001","species",0,"Ectinorus mondacai","Lewis"
971,"Siphonaptera","Rhopalopsyllidae","Ectinorus","morenoi",NA,"Hastriter & Sage, 2009","species",0,"Ectinorus morenoi","Lewis"
972,"Siphonaptera","Rhopalopsyllidae","Ectinorus","nomisis",NA,"Smit, 1987","species",0,"Ectinorus nomisis","Lewis"
973,"Siphonaptera","Rhopalopsyllidae","Ectinorus","onychius",NA,"(Jordan & Rothschild, 1923)","species",0,"Ectinorus onychius","Lewis"
974,"Siphonaptera","Rhopalopsyllidae","Ectinorus","pearsoni",NA,"(Johnson, 1957)","species",0,"Ectinorus pearsoni","Lewis"
975,"Siphonaptera","Rhopalopsyllidae","Ectinorus","pilosus",NA,"Beaucournu & Carmen-Castro, 2002","species",0,"Ectinorus pilosus","Lewis"
976,"Siphonaptera","Rhopalopsyllidae","Ectinorus","polymerus",NA,"Jordan, 1942","species",0,"Ectinorus polymerus","Lewis"
977,"Siphonaptera","Rhopalopsyllidae","Ectinorus","sentus",NA,"(Rothschild, 1914)","species",0,"Ectinorus sentus","Lewis"
978,"Siphonaptera","Rhopalopsyllidae","Ectinorus","setosicornis",NA,"(Jordan, 1942)","species",0,"Ectinorus setosicornis","Lewis"
979,"Siphonaptera","Rhopalopsyllidae","Ectinorus","simonsi",NA,"(Rothschild, 1904)","species",0,"Ectinorus simonsi","Lewis"
980,"Siphonaptera","Rhopalopsyllidae","Ectinorus","spiculatus",NA,"Hastriter & Sage, 2011","species",0,"Ectinorus spiculatus","Lewis"
981,"Siphonaptera","Rhopalopsyllidae","Ectinorus","splendidus",NA,"Smit, 1968","species",0,"Ectinorus splendidus","Lewis"
982,"Siphonaptera","Rhopalopsyllidae","Ectinorus","trionyx",NA,"Jordan, 1942","species",0,"Ectinorus trionyx","Lewis"
983,"Siphonaptera","Rhopalopsyllidae","Ectinorus","uncinatus",NA,"Beaucournu & Gallardo, 1991","species",0,"Ectinorus uncinatus","Lewis"
984,"Siphonaptera","Rhopalopsyllidae","Ectinorus","uspallatae",NA,"Beaucournu & Gallardo, 2005","species",0,"Ectinorus uspallatae","Lewis"
985,"Siphonaptera","Rhopalopsyllidae","Ectinorus","viscachae",NA,"(Wagner, 1937)","species",0,"Ectinorus viscachae","Lewis"
987,"Siphonaptera","Ctenophthalmidae","Eopsylla","nuda",NA,"Argyropulo, 1946","species",0,"Eopsylla nuda","Lewis"
988,"Siphonaptera","Pulicidae","Eospilopsyllus","kobberti",NA,"Beaucournu & Perrichot, 2012","species",0,"Eospilopsyllus kobberti","Lewis"
989,"Siphonaptera","Chimaeropsyllidae","Epirimia","aganippes",NA,"(Rothschild, 1904)","species",0,"Epirimia aganippes","Lewis"
990,"Siphonaptera","Ctenophthalmidae","Epitedia","cavernicola",NA,"traub, 1957","species",0,"Epitedia cavernicola","Lewis"
991,"Siphonaptera","Ctenophthalmidae","Epitedia","faceta",NA,"(Rothschild, 1915)","species",0,"Epitedia faceta","Lewis"
992,"Siphonaptera","Ctenophthalmidae","Epitedia","neotomae",NA,"Jameson, 1946","species",0,"Epitedia neotomae","Lewis"
993,"Siphonaptera","Ctenophthalmidae","Epitedia","scapani",NA,"(Wagner, 1936)","species",0,"Epitedia scapani","Lewis"
994,"Siphonaptera","Ctenophthalmidae","Epitedia","stanfordi",NA,"Traub, 1944","species",0,"Epitedia stanfordi","Lewis"
995,"Siphonaptera","Ctenophthalmidae","Epitedia","stewarti",NA,"Hubbard, 1940","species",0,"Epitedia stewarti","Lewis"
996,"Siphonaptera","Ctenophthalmidae","Epitedia","wenmanni",NA,"(Rothschild, 1904)","species",0,"Epitedia wenmanni","Lewis"
997,"Siphonaptera","Rhopalopsyllidae","Eritranis","andricus",NA,"(Jordan, 1939)","species",0,"Eritranis andricus","Lewis"
998,"Siphonaptera","Stivaliidae","Ernestinia","eximia",NA,"Smit, 1953","species",0,"Ernestinia eximia","Lewis"
999,"Siphonaptera","Pulicidae","Euhoplopsyllus","andensis",NA,"(Jordan, 1933)","species",0,"Euhoplopsyllus andensis","Lewis"
1006,"Siphonaptera","Pulicidae","Euhoplopsyllus","manconis",NA,"(Jordan, 1950)","species",0,"Euhoplopsyllus manconis","Lewis"
1007,"Siphonaptera","Ceratophyllidae","Eumolpianus","cyrturus",NA,"(Jordan, 1929)","species",0,"Eumolpianus cyrturus","Lewis"
1008,"Siphonaptera","Ceratophyllidae","Eumolpianus","eumolpi",NA,"(Rothschild, 1905)","species",0,"Eumolpianus eumolpi","Lewis"
1009,"Siphonaptera","Ceratophyllidae","Eumolpianus","eutamiadis",NA,"(Augustson, 1942)","species",0,"Eumolpianus eutamiadis","Lewis"
1010,"Siphonaptera","Ceratophyllidae","Eumolpianus","fornacis",NA,"(Jordan, 1937)","species",0,"Eumolpianus fornacis","Lewis"
1011,"Siphonaptera","Ceratophyllidae","Eumolpianus","orarius",NA,"(Johnson, 1961)","species",0,"Eumolpianus orarius","Lewis"
1012,"Siphonaptera","Ceratophyllidae","Eumolpianus","polumas",NA,"(Traub & Johnson, 1952)","species",0,"Eumolpianus polumas","Lewis"
1013,"Siphonaptera","Ceratophyllidae","Eumolpianus","wallowensis",NA,"(Hubbard, 1950)","species",0,"Eumolpianus wallowensis","Lewis"
1014,"Siphonaptera","Stivaliidae","Farhangia","celebensis",NA,"(Ewing, 1924)","species",0,"Farhangia celebensis","Lewis"
1015,"Siphonaptera","Stivaliidae","Farhangia","quattuordecimdentata",NA,"Mardon & Durden, 2003","species",0,"Farhangia quattuordecimdentata","Lewis"
1016,"Siphonaptera","Stivaliidae","Farhangia","sciuri",NA,"(Ewing, 1924)","species",0,"Farhangia sciuri","Lewis"
1017,"Siphonaptera","Stivaliidae","Farhangia","sedecimdentata",NA,"Mardon & Durden, 2003","species",0,"Farhangia sedecimdentata","Lewis"
1018,"Siphonaptera","Ceratophyllidae","Foxella","hoogstraali",NA,"traub, 1950","species",0,"Foxella hoogstraali","Lewis"
1019,"Siphonaptera","Ceratophyllidae","Foxella","ignota",NA,"(Baker, 1895)","species",0,"Foxella ignota","Lewis"
1020,"Siphonaptera","Ceratophyllidae","Foxella","mexicana",NA,"I. Fox, 1939","species",0,"Foxella mexicana","Lewis"
1021,"Siphonaptera","Leptopsyllidae","Frontopsylla","adixsterna",NA,"Liu, Shao & Liu, 1976","species",0,"Frontopsylla adixsterna","Lewis"
1022,"Siphonaptera","Leptopsyllidae","Frontopsylla","ambigua",NA,"Fedina, 1946","species",0,"Frontopsylla ambigua","Lewis"
1023,"Siphonaptera","Leptopsyllidae","Frontopsylla","aspiniformis",NA,"Liu & Wu, 1960","species",0,"Frontopsylla aspiniformis","Lewis"
1024,"Siphonaptera","Leptopsyllidae","Frontopsylla","chaetophora",NA,"Mikulin, 1958","species",0,"Frontopsylla chaetophora","Lewis"
1025,"Siphonaptera","Leptopsyllidae","Frontopsylla","cornuta",NA,"Ioff, 1946","species",0,"Frontopsylla cornuta","Lewis"
1026,"Siphonaptera","Leptopsyllidae","Frontopsylla","diqingensis",NA,"Li & Hsieh, 1974","species",0,"Frontopsylla diqingensis","Lewis"
1051,"Siphonaptera","Leptopsyllidae","Frontopsylla","hetera",NA,"Wagner, 1933","species",0,"Frontopsylla hetera","Lewis"
1052,"Siphonaptera","Leptopsyllidae","Frontopsylla","kimae",NA,"Kunitskaya & Erzhanov, 2000","species",0,"Frontopsylla kimae","Lewis"
1053,"Siphonaptera","Leptopsyllidae","Frontopsylla","kunitskyi",NA,"Maslennikova & Kunitskaya, 1982","species",0,"Frontopsylla kunitskyi","Lewis"
1054,"Siphonaptera","Leptopsyllidae","Frontopsylla","laeta",NA,"(Jordan & Rothschild, 1920)","species",0,"Frontopsylla laeta","Lewis"
1055,"Siphonaptera","Leptopsyllidae","Frontopsylla","lapponica",NA,"(Nordberg, 1935)","species",0,"Frontopsylla lapponica","Lewis"
1056,"Siphonaptera","Leptopsyllidae","Frontopsylla","liui",NA,"Guo, Liu & Wu, 1994","species",0,"Frontopsylla liui","Lewis"
1057,"Siphonaptera","Leptopsyllidae","Frontopsylla","luculenta",NA,"(Jordan & Rothschild, 1923)","species",0,"Frontopsylla luculenta","Lewis"
1058,"Siphonaptera","Leptopsyllidae","Frontopsylla","macrophthalma",NA,"(Jordan & Rothschild, 1915)","species",0,"Frontopsylla macrophthalma","Lewis"
1059,"Siphonaptera","Leptopsyllidae","Frontopsylla","megasinus",NA,"Li & Chen, 1974","species",0,"Frontopsylla megasinus","Lewis"
1060,"Siphonaptera","Leptopsyllidae","Frontopsylla","mutata",NA,"Jordan, 1944","species",0,"Frontopsylla mutata","Lewis"
1065,"Siphonaptera","Leptopsyllidae","Frontopsylla","ornata",NA,"Tiflov, 1937","species",0,"Frontopsylla ornata","Lewis"
1066,"Siphonaptera","Leptopsyllidae","Frontopsylla","postprojicia",NA,"Liu, Qi & Li, 1985","species",0,"Frontopsylla postprojicia","Lewis"
1067,"Siphonaptera","Leptopsyllidae","Frontopsylla","protera",NA,"Wagner, 1933","species",0,"Frontopsylla protera","Lewis"
1068,"Siphonaptera","Leptopsyllidae","Frontopsylla","rotunditruncata",NA,"Cai & Liu, 1985","species",0,"Frontopsylla rotunditruncata","Lewis"
1069,"Siphonaptera","Leptopsyllidae","Frontopsylla","scalonae",NA,"Kotti, 1992","species",0,"Frontopsylla scalonae","Lewis"
1070,"Siphonaptera","Leptopsyllidae","Frontopsylla","semura",NA,"Wagner & Ioff, 1926","species",0,"Frontopsylla semura","Lewis"
1071,"Siphonaptera","Leptopsyllidae","Frontopsylla","setigera",NA,"Smit, 1964","species",0,"Frontopsylla setigera","Lewis"
1076,"Siphonaptera","Leptopsyllidae","Frontopsylla","tjanshanica",NA,"Shvarts, 1953","species",0,"Frontopsylla tjanshanica","Lewis"
1077,"Siphonaptera","Leptopsyllidae","Frontopsylla","tomentosa",NA,"Xie & Cai, 1979","species",0,"Frontopsylla tomentosa","Lewis"
1078,"Siphonaptera","Leptopsyllidae","Frontopsylla","tuoliensis",NA,"Yu & Zhang, 1981","species",0,"Frontopsylla tuoliensis","Lewis"
1081,"Siphonaptera","Leptopsyllidae","Frontopsylla","xizangensis",NA,"Liu & Liu, 1982","species",0,"Frontopsylla xizangensis","Lewis"
1082,"Siphonaptera","Ctenophthalmidae","Genoneopsylla","angustidigita",NA,"Wu, Wu & Tsai, 1980","species",0,"Genoneopsylla angustidigita","Lewis"
1083,"Siphonaptera","Ctenophthalmidae","Genoneopsylla","bisinuata",NA,"Liu, Chang & Liu, 1980","species",0,"Genoneopsylla bisinuata","Lewis"
1084,"Siphonaptera","Ctenophthalmidae","Genoneopsylla","claviprocera",NA,"Hsieh & Wu, 1980","species",0,"Genoneopsylla claviprocera","Lewis"
1085,"Siphonaptera","Ctenophthalmidae","Genoneopsylla","longisetosa",NA,"Wu, Wu & Liu, 1980","species",0,"Genoneopsylla longisetosa","Lewis"
1086,"Siphonaptera","Ctenophthalmidae","Genoneopsylla","thysanota",NA,"(Traub, 1968)","species",0,"Genoneopsylla thysanota","Lewis"
1087,"Siphonaptera","Ctenophthalmidae","Genoneopsylla","zhiyingi",NA,"Wu, Ge & Lan, 2003","species",0,"Genoneopsylla zhiyingi","Lewis"
1089,"Siphonaptera","Pygiopsyllidae","Geohollandia","solida",NA,"(Rothschild, 1916)","species",0,"Geohollandia solida","Lewis"
1093,"Siphonaptera","Rhopalopsyllidae","Gephyropsylla","maxomydis",NA,"Durden & Beaucournu, 2006","species",0,"Gephyropsylla maxomydis","Lewis"
1097,"Siphonaptera","Leptopsyllidae","Geusibia","ashcrafti",NA,"Augustson, 1941","species",0,"Geusibia ashcrafti","Lewis"
1098,"Siphonaptera","Leptopsyllidae","Geusibia","digitiformia",NA,"Gong & Lin, 1990","species",0,"Geusibia digitiformia","Lewis"
1099,"Siphonaptera","Leptopsyllidae","Geusibia","falsotorosa",NA,"Wu, Ni & Li, 1987","species",0,"Geusibia falsotorosa","Lewis"
1100,"Siphonaptera","Leptopsyllidae","Geusibia","hemisphaera",NA,"Liu, Chen & Liu, 1981","species",0,"Geusibia hemisphaera","Lewis"
1101,"Siphonaptera","Leptopsyllidae","Geusibia","lacertosa",NA,"(Smit, 1975)","species",0,"Geusibia lacertosa","Lewis"
1102,"Siphonaptera","Leptopsyllidae","Geusibia","liae",NA,"Wang, 1995","species",0,"Geusibia liae","Lewis"
1103,"Siphonaptera","Leptopsyllidae","Geusibia","longihilla",NA,"Zhang & Liu, 1984","species",0,"Geusibia longihilla","Lewis"
1106,"Siphonaptera","Leptopsyllidae","Geusibia","ochotona",NA,"Cai, Zhan & Wu, 1997","species",0,"Geusibia ochotona","Lewis"
1107,"Siphonaptera","Leptopsyllidae","Geusibia","quadrata",NA,"Gong, 1992","species",0,"Geusibia quadrata","Lewis"
1108,"Siphonaptera","Leptopsyllidae","Geusibia","stenosinuata",NA,"Li, 1979","species",0,"Geusibia stenosinuata","Lewis"
1109,"Siphonaptera","Leptopsyllidae","Geusibia","torosa",NA,"Jordan, 1932","species",0,"Geusibia torosa","Lewis"
1110,"Siphonaptera","Leptopsyllidae","Geusibia","triangularis",NA,"(Lewis, 1972)","species",0,"Geusibia triangularis","Lewis"
1111,"Siphonaptera","Leptopsyllidae","Geusibia","yunnanensis",NA,"Xie & Gong, 1982","species",0,"Geusibia yunnanensis","Lewis"
1113,"Siphonaptera","Ceratophyllidae","Glaciopsyllus","antarcticus",NA,"Smit & Dunnet, 1962","species",0,"Glaciopsyllus antarcticus","Lewis"
1114,"Siphonaptera","Stivaliidae","Gryphopsylla","hetera",NA,"Lewis & Jones, 1985","species",0,"Gryphopsylla hetera","Lewis"
1115,"Siphonaptera","Stivaliidae","Gryphopsylla","hopkinsi",NA,"Traub, 1957","species",0,"Gryphopsylla hopkinsi","Lewis"
1116,"Siphonaptera","Stivaliidae","Gryphopsylla","jacobsoni",NA,"(Jordan & Rothschild, 1922)","species",0,"Gryphopsylla jacobsoni","Lewis"
1117,"Siphonaptera","Stivaliidae","Gryphopsylla","maxomydis",NA,"Durden & Beaucournu, 2006","species",0,"Gryphopsylla maxomydis","Lewis"
1118,"Siphonaptera","Stivaliidae","Gryphopsylla","mjoebergi",NA,"(Jordan, 1926)","species",0,"Gryphopsylla mjoebergi","Lewis"
1119,"Siphonaptera","Stivaliidae","Gryphopsylla","segregata",NA,"Beaucournu & Sountsov, 1999","species",0,"Gryphopsylla segregata","Lewis"
1121,"Siphonaptera","Stivaliidae","Gymnomeropsylla","bunomydis",NA,"Beaucournu & Durden, 2002","species",0,"Gymnomeropsylla bunomydis","Lewis"
1122,"Siphonaptera","Stivaliidae","Gymnomeropsylla","margaretamydis",NA,"Durden & Beaucournu, 2002","species",0,"Gymnomeropsylla margaretamydis","Lewis"
1123,"Siphonaptera","Rhopalopsyllidae","Hectiella","lakoi",NA,"(Guimarães, 1948)","species",0,"Hectiella lakoi","Lewis"
1124,"Siphonaptera","Rhopalopsyllidae","Hectiella","lopesi",NA,"Guimaráes & Linardi, 1993","species",0,"Hectiella lopesi","Lewis"
1125,"Siphonaptera","Rhopalopsyllidae","Hectiella","nitidus",NA,"(Johnson, 1957)","species",0,"Hectiella nitidus","Lewis"
1126,"Siphonaptera","Tungidae","Hectopsylla","broscus",NA,"Jordan & Rothschild, 1906","species",0,"Hectopsylla broscus","Lewis"
1127,"Siphonaptera","Tungidae","Hectopsylla","coniger",NA,"Jordan & Rothschild, 1906","species",0,"Hectopsylla coniger","Lewis"
1128,"Siphonaptera","Tungidae","Hectopsylla","cypha",NA,"Jordan, 1942","species",0,"Hectopsylla cypha","Lewis"
1129,"Siphonaptera","Tungidae","Hectopsylla","eskeyi",NA,"Jordan, 1933","species",0,"Hectopsylla eskeyi","Lewis"
1130,"Siphonaptera","Tungidae","Hectopsylla","gemina",NA,"Jordan, 1939","species",0,"Hectopsylla gemina","Lewis"
1131,"Siphonaptera","Tungidae","Hectopsylla","gracilis",NA,"Mahnert, 1982","species",0,"Hectopsylla gracilis","Lewis"
1132,"Siphonaptera","Tungidae","Hectopsylla","knighti",NA,"Traub & Gammons, 1950","species",0,"Hectopsylla knighti","Lewis"
1133,"Siphonaptera","Tungidae","Hectopsylla","narium",NA,"Kutzscher, 2007","species",0,"Hectopsylla narium","Lewis"
1134,"Siphonaptera","Tungidae","Hectopsylla","pascuali",NA,"Beaucournu & Alcover, 1990","species",0,"Hectopsylla pascuali","Lewis"
1135,"Siphonaptera","Tungidae","Hectopsylla","psittaci",NA,"Von Frauenfeld, 1860","species",0,"Hectopsylla psittaci","Lewis"
1136,"Siphonaptera","Tungidae","Hectopsylla","pulex",NA,"(Haller, 1880)","species",0,"Hectopsylla pulex","Lewis"
1137,"Siphonaptera","Tungidae","Hectopsylla","stomis",NA,"Jordan, 1925","species",0,"Hectopsylla stomis","Lewis"
1138,"Siphonaptera","Tungidae","Hectopsylla","suarezi",NA,"C. Fox, 1929","species",0,"Hectopsylla suarezi","Lewis"
1140,"Siphonaptera","Ceratophyllidae","Hollandipsylla","neali",NA,"Traub, 1953","species",0,"Hollandipsylla neali","Lewis"
1141,"Siphonaptera","Pygiopsyllidae","Hoogstraalia","imberbis",NA,"Smit, 1979","species",0,"Hoogstraalia imberbis","Lewis"
1142,"Siphonaptera","Pygiopsyllidae","Hoogstraalia","nadchatrami",NA,"Hastriter, 2021","species",0,"Hoogstraalia nadchatrami","Lewis"
1143,"Siphonaptera","Pygiopsyllidae","Hoogstraalia","novaeguineae",NA,"Holland, 1969","species",0,"Hoogstraalia novaeguineae","Lewis"
1144,"Siphonaptera","Pygiopsyllidae","Hoogstraalia","turdella",NA,"Traub, 1951","species",0,"Hoogstraalia turdella","Lewis"
1145,"Siphonaptera","Pygiopsyllidae","Hoogstraalia","vandiemeni",NA,"Smit, 1958","species",0,"Hoogstraalia vandiemeni","Lewis"
