"family","subfamily","genus","species","author","namePublishedInYear","synonym(s)","TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","higherClassification","kingdom","phylum","class","order","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks"
"Chimaeropsyllidae","Chiastopsyllinae","Chiastopsylla","octavii","(Rothschild)","1904","Chiastopsylla octavii caledonia DeMeillon, 1940","Lewis","414","Lewis414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chimaeropsyllidae","Chiastopsyllinae","Chiastopsylla","petroma","Hastriter","2001",NA,"Lewis","415","Lewis415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chimaeropsyllidae","Chiastopsyllinae","Chiastopsylla","pitchfordi","Ingram","1927",NA,"Lewis","416","Lewis416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chimaeropsyllidae","Chiastopsyllinae","Chiastopsylla","quadrisetis","DeMeillon","1930",NA,"Lewis","417","Lewis417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chimaeropsyllidae","Chiastopsyllinae","Chiastopsylla","roseinnesi","DeMeillon & Hardy","1954",NA,"Lewis","418","Lewis418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chimaeropsyllidae","Chiastopsyllinae","Chiastopsylla","rossi","(Waterston)","1909","Chiastopsylla caffrarica DeMeillon, 1940; Chiastopsylla crassus DeMeillon, 1940","Lewis","419","Lewis419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chimaeropsyllidae","Chiastopsyllinae","Chiastopsylla","tetratricha","Hastriter","1998",NA,"Lewis","420","Lewis420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ctenophthalmidae","Ctenophthalminae","Chiliopsylla","allophyla allophyla","(Rothschild)","1908",NA,"Lewis","421","Lewis421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ctenophthalmidae","Ctenophthalminae","Chiliopsylla","allophyla tonnii","Beaucournu & Alcover","1990",NA,"Lewis","422","Lewis422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chimaeropsyllidae","Chimaeropsyllinae","Chimaeropsylla","haddowi","Smit","1952",NA,"Lewis","423","Lewis423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chimaeropsyllidae","Chimaeropsyllinae","Chimaeropsylla","potis potis","Rothschild","1911",NA,"Lewis","424","Lewis424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chimaeropsyllidae","Chimaeropsyllinae","Chimaeropsylla","potis stuhlmanni","Jordan","1943",NA,"Lewis","425","Lewis425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leptopsyllidae","Amphipsyllinae","Chinghaipsylla","ampliodigita","Liu, Liu & Liu","1982",NA,"Lewis","426","Lewis426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leptopsyllidae","Amphipsyllinae","Chinghaipsylla","bisinuosa","Liu, Tsai & Wu","1974",NA,"Lewis","427","Lewis427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ischnopsyllidae","Ischnopsyllinae","Chiropteropsylla","aegyptia","(Rothschild)","1903",NA,"Lewis","428","Lewis428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ischnopsyllidae","Ischnopsyllinae","Chiropteropsylla","brockmani","Rothschild","1915","Chiropteropsylla brockmani johnsoni Hubbard, 1956","Lewis","429","Lewis429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pygiopsyllidae",NA,"Choristopsylla","leptophallus","Mardon","1977",NA,"Lewis","430","Lewis430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pygiopsyllidae",NA,"Choristopsylla","ochi","(Rothschild)","1904",NA,"Lewis","431","Lewis431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pygiopsyllidae",NA,"Choristopsylla","thomasi","(Rothschild)","1904",NA,"Lewis","432","Lewis432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pygiopsyllidae",NA,"Choristopsylla","tristis","(Rothschild)","1900",NA,"Lewis","433","Lewis433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","altaicus","(Ioff)","1936","Ceratophyllus tesquorum dzetysuensis Mikulin, 951","Lewis","434","Lewis434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","gracilis","(Mikulin)","1957",NA,"Lewis","435","Lewis435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","jenissejensis","(Wagner)","1902",NA,"Lewis","436","Lewis436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","lebedewi lebedewi","(Wagner)","1933",NA,"Lewis","437","Lewis437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","lebedewi princeps","(Ioff)","1946",NA,"Lewis","438","Lewis438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","martinoi martinoi","(Wagner & Ioff)","1926",NA,"Lewis","439","Lewis439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","martinoi rotundus","Rosicky","1956",NA,"Lewis","440","Lewis440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","menzbieri","(Ioff)","1950",NA,"Lewis","441","Lewis441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","relicticola","(Fedina)","1946",NA,"Lewis","442","Lewis442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","simplex rosickyi","Cyprich","1989",NA,"Lewis","443","Lewis443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","simplex simplex","(Wagner)","1902","Ceratophyllus danubianus Rothschild, 1909; Citellophilus simplex domicae Rosicky, 1956; Ischnopsyllus schmitzi Oudemans, 1909 (male of Ischnopsyllus simplex simplex)","Lewis","444","Lewis444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","sungaris lobatschevi","Cyprich, Kiefer & Krumpál","1985",NA,"Lewis","445","Lewis445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","sungaris sungaris","(Jordan)","1929",NA,"Lewis","446","Lewis446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","tesquorum ciscaucasicus","(Ioff)","1936",NA,"Lewis","447","Lewis447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","tesquorum mongolicus","(Jordan & Rothschild)","1911","Ceratophyllus famulus Jordan & Rothschild, 1911","Lewis","448","Lewis448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","tesquorum tesquorum","(Wagner)","1898","Ceratophyllus dubius Wagner, 1898","Lewis","449","Lewis449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","tesquorum transvolgensis","(Ioff)","1936",NA,"Lewis","450","Lewis450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","transcaucasicus","(Ioff & Argyropulo)","1934",NA,"Lewis","451","Lewis451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","trispinus","(Wagner & Ioff)","1926","Ceratophyllus trispinus balkhaschensis Mikulin, 1958","Lewis","452","Lewis452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Citellophilus","ullus","(Mikulin)","1957",NA,"Lewis","453","Lewis453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Cleopsylla","barquezi","Lopez-Berribetia, Hastriter & Diaz","2016",NA,"Lewis","454","Lewis454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Cleopsylla","monticola","Smit","1953",NA,"Lewis","455","Lewis455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Cleopsylla","townsendi","Rothschild","1914",NA,"Lewis","456","Lewis456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Cleopsylla","vidua","Beaucournu & Gallardo","1991",NA,"Lewis","457","Lewis457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ctenophthalmidae","Anomiopsyllinae","Conorhinopsylla","nidicola","Jellison","1945",NA,"Lewis","458","Lewis458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ctenophthalmidae","Anomiopsyllinae","Conorhinopsylla","stanfordi","Stewart","1930",NA,"Lewis","459","Lewis459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leptopsyllidae","Amphipsyllinae","Conothobius","conothoae","(Ioff)","1946",NA,"Lewis","460","Lewis460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ischnopsyllidae","Ischnopsyllinae","Coorilla","allisoni","Mardon","1986",NA,"Lewis","461","Lewis461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ischnopsyllidae","Ischnopsyllinae","Coorilla","longictena","Dunnet & Mardon","1973",NA,"Lewis","462","Lewis462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ischnopsyllidae","Ischnopsyllinae","Coorilla","similis","Mardon & Allison","1978",NA,"Lewis","463","Lewis463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","afghana","Lewis","1973",NA,"Lewis","464","Lewis464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","africana","Wagner","1932","Coptopsylla joannae Lewis, 1964","Lewis","465","Lewis465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","arax","Isayeva-Gurvich","1950",NA,"Lewis","466","Lewis466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","bairamaliensis","Wagner","1928",NA,"Lewis","467","Lewis467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","barbarae","Lewis","1973",NA,"Lewis","468","Lewis468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","bondari","Ioff","1946",NA,"Lewis","469","Lewis469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","caucasica","Isayeva-Gurvich","1950",NA,"Lewis","470","Lewis470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","iranica","Farhang-Azad","1966",NA,"Lewis","471","Lewis471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","janiceae","Lewis","1973",NA,"Lewis","472","Lewis472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","lamellifer ardua","Jordan & Rothschild","1915","Coptopsylla lamellifer fallax Ioff & Tiflov, 1934","Lewis","473","Lewis473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","lamellifer dubinini","Ioff","1950",NA,"Lewis","474","Lewis474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","lamellifer formozovi","Darskaya","1988",NA,"Lewis","475","Lewis475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","lamellifer lamellifer","(Wagner)","1895",NA,"Lewis","476","Lewis476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","lamellifer rostrata","Ioff & Tiflov","1934","Coptopsylla lamellifer immanubriata Ioff & Tiflov, 1934","Lewis","477","Lewis477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","lamellifer tarimensis","Yu, Ye & Cao","1990",NA,"Lewis","478","Lewis478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","lamellifer tilufanensis","Yu, Liao & Ye","1999",NA,"Lewis","479","Lewis479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","macrophthalma","Ioff","1950",NA,"Lewis","480","Lewis480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","mesghalii","Farhang-Azad","1966",NA,"Lewis","481","Lewis481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","mofidii","Farhang-Azad","1966",NA,"Lewis","482","Lewis482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","neronovi","Farhang-Azad","1972",NA,"Lewis","483","Lewis483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","olgae olgae","Argyropulo","1946",NA,"Lewis","484","Lewis484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","olgae wachschi","Labunets & Kafarskaya","1961",NA,"Lewis","485","Lewis485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","smiti","Hubbard","1956",NA,"Lewis","486","Lewis486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","trigona","Ioff","1946",NA,"Lewis","487","Lewis487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla","wassiliewi","(Wagner)","1932",NA,"Lewis","488","Lewis488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coptopsyllidae",NA,"Coptopsylla",NA,"Jordan & Rothschild","1908","Paracoptopsylla Argyropulo, 1938  (subgenus of Coptopsylla); Macocoptopsylla Ioff, 1953; Neocoptopsylla Wagner, 1932","Lewis","489","Lewis489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Stephanocircinae","Coronapsylla","jarvisi","(Rothschild)","1908",NA,"Lewis","490","Lewis490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ctenophthalmidae","Doratopsyllinae","Corrodopsylla","barrerai","Traub & Evans","1967",NA,"Lewis","491","Lewis491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ctenophthalmidae","Doratopsyllinae","Corrodopsylla","birulai","(Ioff)","1928","Doratopsylla ochotonae Kishida, 1932","Lewis","492","Lewis492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ctenophthalmidae","Doratopsyllinae","Corrodopsylla","curvata curvata","(Rothschild)","1915",NA,"Lewis","493","Lewis493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ctenophthalmidae","Doratopsyllinae","Corrodopsylla","curvata lira","Traub","1950",NA,"Lewis","494","Lewis494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
