"source","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","subfamily","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"GBIF, CoL, NMNH, FMNH","7045158",NA,NA,"1418576",NA,NA,NA,NA,"Corrodopsylla curvata curvata",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Corrodopsylla",NA,"curvata","curvata","subspecies",NA,"(Rothschild, 1915)",NA,NA,"accepted",NA,NA,"Corrodopsylla curvata curvata"
"GBIF","9649981",NA,NA,"9730795",NA,NA,NA,NA,"Palaeopsylla sorecis rosickyi F.G.Smit, 1960",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Palaeopsylla",NA,"sorecis","rosickyi","subspecies",NA,"F.G.Smit, 1960",NA,NA,"accepted",NA,NA,"Palaeopsylla sorecis rosickyi"
"GBIF","9772308",NA,NA,"9730795",NA,NA,NA,NA,"Palaeopsylla sorecis starki J.N.Wagner, 1930",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Palaeopsylla",NA,"sorecis","starki","subspecies",NA,"J.N.Wagner, 1930",NA,NA,"accepted",NA,NA,"Palaeopsylla sorecis starki"
"GBIF","9782453",NA,NA,"9730795",NA,NA,NA,NA,"Palaeopsylla sorecis sorecis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Palaeopsylla",NA,"sorecis","sorecis","subspecies",NA,NA,NA,NA,"accepted",NA,NA,"Palaeopsylla sorecis sorecis"
"GBIF","8882243",NA,6194459,"1419340",NA,NA,NA,NA,"Pulex affinis Baker, 1904",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Euchoplopsyllus",NA,"affinis",NA,"species",NA,"Baker, 1904",NA,NA,"homotypic synonym",NA,"Originally found in sources as synonym of Euhoplopsyllus glacialis subsp. affinis (Baker, 1904)","Pulex affinis"
"GBIF","9518494",NA,7198641,"1417955",NA,NA,NA,NA,"Leptopsylla spectabilis Waterston, 1914",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae",NA,"Peromyscopsylla",NA,"spectabilis",NA,"species",NA,"Waterston, 1914",NA,NA,"synonym",NA,NA,"Leptopsylla spectabilis"
"GBIF","9266843",NA,5051018,"5050990",NA,NA,NA,NA,"Ctenophthalmus oreadis Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"oreadis",NA,"species",NA,"Jordan & Rothschild, 1923",NA,NA,"synonym",NA,NA,"Ctenophthalmus oreadis"
"GBIF, CoL","5050896",NA,NA,"5050893",NA,NA,NA,NA,"Ctenophthalmus nivalis helveticus Smit, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"nivalis","helveticus","subspecies",NA,"Smit, 1963",NA,NA,"accepted",NA,NA,"Ctenophthalmus nivalis helveticus"
"GBIF","9041390",NA,NA,"5050893",NA,NA,NA,NA,"Ctenophthalmus nivalis helvetius Smit, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"nivalis","helvetius","subspecies",NA,"Smit, 1963",NA,NA,"accepted",NA,NA,"Ctenophthalmus nivalis helvetius"
"GBIF","8737373",NA,NA,"5050943",NA,NA,NA,NA,"Ctenophthalmus wagneri schuricus Ioff, 1940",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"wagneri","schuricus","subspecies",NA,"Ioff, 1940",NA,NA,"accepted",NA,NA,"Ctenophthalmus wagneri schuricus"
"GBIF","9027906",NA,5050861,"1418195",NA,NA,NA,NA,"Ctenophthalmus phrator Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"phrator",NA,"species",NA,"Jordan, 1929",NA,NA,"heterotypic synonym",NA,NA,"Ctenophthalmus phrator"
"GBIF, CoL","1416281",NA,NA,"1416279",NA,NA,NA,NA,"Coptopsylla olgae Argyropulo, 1946",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Coptopsyllidae",NA,"Coptopsylla",NA,"olgae",NA,"species",NA,"Argyropulo, 1946",NA,NA,"accepted",NA,NA,"Coptopsylla olgae"
"GBIF, CoL","1418167",NA,NA,"1418166",NA,NA,NA,NA,"Praeopsylla powelli Ingram, 1927",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Praeopsylla",NA,"powelli",NA,"species",NA,"Ingram, 1927",NA,NA,"accepted",NA,NA,"Praeopsylla powelli"
"GBIF, CoL, NMNH","1417509",NA,NA,"1417505",NA,NA,NA,NA,"Lagaropsylla mera Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae",NA,"Lagaropsylla",NA,"mera",NA,"species",NA,"Jordan & Rothschild, 1921",NA,NA,"accepted",NA,NA,"Lagaropsylla mera"
"GBIF, CoL","1419655",NA,NA,"1419649",NA,NA,NA,NA,"Notiopsylla enciari Smit, 1957",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae",NA,"Notiopsylla",NA,"enciari",NA,"species",NA,"Smit, 1957",NA,NA,"accepted",NA,NA,"Notiopsylla enciari"
"GBIF, CoL","1417520",NA,NA,"1417505",NA,NA,NA,NA,"Lagaropsylla putilla Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae",NA,"Lagaropsylla",NA,"putilla",NA,"species",NA,"Jordan & Rothschild, 1921",NA,NA,"accepted",NA,NA,"Lagaropsylla putilla"
"GBIF, CoL","1416261",NA,NA,"1416255",NA,NA,NA,NA,"Vermipsylla parallela Liu Chiying, Wu Houyong & Wu Foolin, 1965",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Vermipsylla",NA,"parallela",NA,"species",NA,"Liu Chiying, Wu Houyong & Wu Foolin, 1965",NA,NA,"accepted",NA,NA,"Vermipsylla parallela"
"GBIF, CoL, NMNH","1419652",NA,NA,"1419649",NA,NA,NA,NA,"Notiopsylla kerguelensis (Taschenberg, 1880)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae",NA,"Notiopsylla",NA,"kerguelensis",NA,"species",NA,"(Taschenberg, 1880)",NA,NA,"accepted",NA,NA,"Notiopsylla kerguelensis"
"GBIF, CoL","1416264",NA,NA,"1416255",NA,NA,NA,NA,"Vermipsylla asymmetrica Liu Chiying, Wu Houyong & Wu Foolin, 1965",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Vermipsylla",NA,"asymmetrica",NA,"species",NA,"Liu Chiying, Wu Houyong & Wu Foolin, 1965",NA,NA,"accepted",NA,NA,"Vermipsylla asymmetrica"
"GBIF","4480993",NA,NA,"1416279",NA,NA,NA,NA,"Coptopsylla bairamalienis Wagner, 1929",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Coptopsyllidae",NA,"Coptopsylla",NA,"bairamalienis",NA,"species",NA,"Wagner, 1929",NA,NA,"accepted",NA,NA,"Coptopsylla bairamalienis"
"GBIF, CoL","5050648",NA,1416936,"1416935",NA,NA,NA,NA,"Ctenonotus jellisoni",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Tarsopsylla",NA,"jellisoni",NA,"species",NA,NA,NA,NA,"synonym",NA,NA,"Ctenonotus jellisoni"
"GBIF","4480819",NA,1416928,"1416905",4480820,NA,NA,NA,"Amalareus arvicolae (Ioff, 1948)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Amalaraeus",NA,"arvicolae",NA,"species",NA,"(Ioff, 1948)",NA,NA,"homotypic synonym",NA,"Originally found in sources as accepted taxon within Amalareus Ioff, 1936","Amalareus arvicolae"
"GBIF, CoL, NMNH, FMNH","6194492",NA,NA,"1418576",8020741,NA,NA,NA,"Corrodopsylla curvata obtusata (Wagner, 1929)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Corrodopsylla",NA,"curvata","obtusata","subspecies",NA,"(Wagner, 1929)",NA,NA,"accepted",NA,NA,"Corrodopsylla curvata obtusata"
"GBIF, CoL","1417516",NA,NA,"1417505",NA,NA,NA,NA,"Lagaropsylla hoogsraali Smit, 1957",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae",NA,"Lagaropsylla",NA,"hoogsraali",NA,"species",NA,"Smit, 1957",NA,NA,"accepted",NA,NA,"Lagaropsylla hoogsraali"
"GBIF, CoL","1416258",NA,NA,"1416255",NA,NA,NA,NA,"Vermipsylla perplexa Smit, 1975",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Vermipsylla",NA,"perplexa",NA,"species",NA,"Smit, 1975",NA,NA,"accepted",NA,NA,"Vermipsylla perplexa"
"GBIF","9878952",NA,1417089,"1417087",4480889,NA,NA,NA,"Ceratophyllus gallinulae (C.W.Dale, 1878)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Dasypsyllus",NA,"gallinulae",NA,"species",NA,"(C.W.Dale, 1878)",NA,NA,"synonym",NA,NA,"Ceratophyllus gallinulae"
"GBIF, CoL","1416288",NA,NA,"1416279",6547298,NA,NA,NA,"Coptopsylla lamellifer (Wagner, 1895)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Coptopsyllidae",NA,"Coptopsylla",NA,"lamellifer",NA,"species",NA,"(Wagner, 1895)",NA,NA,"accepted",NA,NA,"Coptopsylla lamellifer"
"GBIF","1419535",NA,1419466,"8853",NA,NA,NA,NA,"Ctenocephalus Kolenati, 1859",NA,NA,NA,NA,"Jahresh. Mähr.-Schles. Ges., 1858",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Ctenocephalides",NA,NA,NA,"genus",NA,"Kolenati, 1859",NA,NA,"synonym",NA,NA,"Ctenocephalus"
"GBIF","4480844",NA,1417424,"1417396",NA,NA,NA,NA,"Ceratophyllus watersoni K.Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Callopsylla",NA,"watersoni",NA,"species",NA,"K.Jordan, 1925",NA,NA,"homotypic synonym",NA,NA,"Ceratophyllus watersoni"
"GBIF, CoL","1418767",NA,NA,"1418762",NA,NA,NA,NA,"Wagnerina tecta Ioff, 1946",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Wagnerina",NA,"tecta",NA,"species",NA,"Ioff, 1946",NA,NA,"accepted",NA,NA,"Wagnerina tecta"
"GBIF","10014003",NA,6194307,"1417014",NA,NA,NA,NA,"BOLD:AAF9681",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Orchopeas",NA,NA,NA,"unranked",NA,NA,NA,NA,"synonym",NA,NA,NA
"GBIF, CoL","1416770",NA,NA,"1416735",NA,NA,NA,NA,"Macrostylophora menghaiensis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Macrostylophora",NA,"menghaiensis",NA,"species",NA,NA,NA,NA,"accepted",NA,NA,"Macrostylophora menghaiensis"
"GBIF, CoL","1419737",NA,NA,"1419734",NA,NA,NA,NA,"Papuapsylla luluae Holland, 1969",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae",NA,"Papuapsylla",NA,"luluae",NA,"species",NA,"Holland, 1969",NA,NA,"accepted",NA,NA,"Papuapsylla luluae"
"GBIF, CoL","1416739",NA,NA,"1416735",NA,NA,NA,NA,"Macrostylophora bispiniforma Li Kueichen, Hsieh Paochi & Yang Hsiaotung, 1976",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Macrostylophora",NA,"bispiniforma",NA,"species",NA,"Li Kueichen, Hsieh Paochi & Yang Hsiaotung, 1976",NA,NA,"accepted",NA,NA,"Macrostylophora bispiniforma"
"GBIF, CoL","1417465",NA,NA,"1417464",6547292,NA,NA,NA,"Rhinolophopsylla unipectinata (Taschenberg, 1880)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae",NA,"Rhinolophopsylla",NA,"unipectinata",NA,"species",NA,"(Taschenberg, 1880)",NA,NA,"accepted",NA,NA,"Rhinolophopsylla unipectinata"
"GBIF, CoL","1416749",NA,NA,"1416735",NA,NA,NA,NA,"Macrostylophora hastata (Jordan & Rothschild, 1921)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Macrostylophora",NA,"hastata",NA,"species",NA,"(Jordan & Rothschild, 1921)",NA,NA,"accepted",NA,NA,"Macrostylophora hastata"
"GBIF, CoL","1416742",NA,NA,"1416735",NA,NA,NA,NA,"Macrostylophora hebeiensis Liu Chiying, Wu Run & Chang Fengbo, 1979",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Macrostylophora",NA,"hebeiensis",NA,"species",NA,"Liu Chiying, Wu Run & Chang Fengbo, 1979",NA,NA,"accepted",NA,NA,"Macrostylophora hebeiensis"
"GBIF, CoL","1417408",NA,NA,"1417396",NA,NA,NA,NA,"Callopsylla sparsilis (Jordan & Rothschild, 1922)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Callopsylla",NA,"sparsilis",NA,"species",NA,"(Jordan & Rothschild, 1922)",NA,NA,"accepted",NA,NA,"Callopsylla sparsilis"
"GBIF, CoL","1416782",NA,NA,"1416735",NA,NA,NA,NA,"Macrostylophora lupata (Jordan & Rothschild, 1921)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Macrostylophora",NA,"lupata",NA,"species",NA,"(Jordan & Rothschild, 1921)",NA,NA,"accepted",NA,NA,"Macrostylophora lupata"
"GBIF, CoL","1419376",NA,1419375,"1419358",NA,NA,NA,NA,"Alaopsylla chersinus (Rothschild, 1906)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Xenopsylla",NA,"chersinus",NA,"species",NA,"(Rothschild, 1906)",NA,NA,"synonym",NA,NA,"Alaopsylla chersinus"
"GBIF, CoL","6194565",NA,NA,"1418938",NA,NA,NA,NA,"Catallagia sculleni rutherfordi Augustson, 1942",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Catallagia",NA,"sculleni","rutherfordi","subspecies",NA,"Augustson, 1942",NA,NA,"accepted",NA,NA,"Catallagia sculleni rutherfordi"
"GBIF, CoL, NMNH, FMNH","7045154",NA,NA,"1418938",NA,NA,NA,NA,"Catallagia sculleni sculleni",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Catallagia",NA,"sculleni","sculleni","subspecies",NA,"Hubbard, 1940",NA,NA,"accepted",NA,NA,"Catallagia sculleni sculleni"
"GBIF, CoL","1419436",NA,1419435,"1419358",NA,NA,NA,NA,"Alaopsylla philippinensis (Herzog, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Xenopsylla",NA,"philippinensis",NA,"species",NA,"(Herzog, 1904)",NA,NA,"synonym",NA,NA,"Alaopsylla philippinensis"
"GBIF, CoL","1419440",NA,1419435,"1419358",NA,NA,NA,NA,"Alaopsylla murinus (Tiraboschi, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Xenopsylla",NA,"murinus",NA,"species",NA,"(Tiraboschi, 1904)",NA,NA,"synonym",NA,NA,"Alaopsylla murinus"
"GBIF, CoL","1419439",NA,1419435,"1419358",NA,NA,NA,NA,"Alaopsylla tripolitanus (Fulmek, 1909)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Xenopsylla",NA,"tripolitanus",NA,"species",NA,"(Fulmek, 1909)",NA,NA,"synonym",NA,NA,"Alaopsylla tripolitanus"
"GBIF","10612830",NA,NA,"1416327",NA,NA,NA,NA,"BOLD:ACD7479",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stephanocircidae",NA,"Stephanocircus",NA,NA,NA,"unranked",NA,NA,NA,NA,"accepted",NA,NA,NA
"GBIF, CoL","1419438",NA,1419435,"1419358",NA,NA,NA,NA,"Alaopsylla pachyuromyidis Glinkiewicz, 1907",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Xenopsylla",NA,"pachyuromyidis",NA,"species",NA,"Glinkiewicz, 1907",NA,NA,"synonym",NA,NA,"Alaopsylla pachyuromyidis"
"GBIF, CoL, NMNH","6194187",NA,NA,"1417189",NA,NA,NA,NA,"Ceratophyllus celsus apricus Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"celsus","apricus","subspecies",NA,"Jordan, 1929",NA,NA,"accepted",NA,NA,"Ceratophyllus celsus apricus"
"GBIF, CoL, NMNH, FMNH","7198663",NA,NA,"1417189",NA,NA,NA,NA,"Ceratophyllus celsus celsus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"celsus","celsus","subspecies",NA,"Jordan, 1926",NA,NA,"accepted",NA,NA,"Ceratophyllus celsus celsus"
"GBIF, CoL, NMNH, FMNH","6194157",NA,NA,"1416628",NA,NA,NA,NA,"Thrassis aridis campestris Prince, 1944",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Thrassis",NA,"aridis","campestris","subspecies",NA,"Prince, 1944",NA,NA,"accepted",NA,NA,"Thrassis aridis campestris"
"GBIF, CoL, NMNH, FMNH","7198672",NA,NA,"1416640",NA,NA,NA,NA,"Thrassis acamantis acamantis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Thrassis",NA,"acamantis","acamantis","subspecies",NA,"(Rothschild, 1905)",NA,NA,"accepted",NA,NA,"Thrassis acamantis acamantis"
"GBIF, CoL, NMNH, FMNH","6194151",NA,NA,"1416640",NA,NA,NA,NA,"Thrassis acamantis utahensis Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Thrassis",NA,"acamantis","utahensis","subspecies",NA,"Wagner, 1936",NA,NA,"accepted",NA,NA,"Thrassis acamantis utahensis"
"GBIF, CoL","7198664",NA,NA,"1417219",NA,NA,NA,NA,"Ceratophyllus affinis affinis",NA,NA,NA,NA,"Brinck-Lindroth G & Smit FGAM. 2007. The fleas (Siphonaptera) of Fennoscandia and Denmark. Fauna entomologica scandinavica 41, 185 pp",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"affinis","affinis","subspecies",NA,"Nordberg, 1935",NA,NA,"accepted",NA,NA,"Ceratophyllus affinis affinis"
"GBIF, CoL","6194154",NA,NA,"1416640",NA,NA,NA,NA,"Thrassis acamantis media (Stark, 1970)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Thrassis",NA,"acamantis","media","subspecies",NA,"(Stark, 1970)",NA,NA,"accepted",NA,NA,"Thrassis acamantis media"
"GBIF, CoL, NMNH, FMNH","6194191",NA,NA,"1417219",NA,NA,NA,NA,"Ceratophyllus affinis neglectus Smit, 1958",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"affinis","neglectus","subspecies",NA,"Smit, 1958",NA,NA,"accepted",NA,NA,"Ceratophyllus affinis neglectus"
"GBIF, CoL, NMNH, FMNH","6194153",NA,NA,"1416640",NA,NA,NA,NA,"Thrassis acamantis pristinus Stark, 1957",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Thrassis",NA,"acamantis","pristinus","subspecies",NA,"Stark, 1957",NA,NA,"accepted",NA,NA,"Thrassis acamantis pristinus"
"GBIF, CoL, NMNH","7198673",NA,NA,"1416628",NA,NA,NA,NA,"Thrassis aridis aridis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Thrassis",NA,"aridis","aridis","subspecies",NA,"Prince, 1944",NA,NA,"accepted",NA,NA,"Thrassis aridis aridis"
"GBIF, CoL, NMNH, FMNH","6194152",NA,NA,"1416640",NA,NA,NA,NA,"Thrassis acamantis howelli (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Thrassis",NA,"acamantis","howelli","subspecies",NA,"(Jordan, 1925)",NA,NA,"accepted",NA,NA,"Thrassis acamantis howelli"
"GBIF, CoL, NMNH","6194158",NA,NA,"1416628",NA,NA,NA,NA,"Thrassis aridis hoffmani (Hubbard, 1949)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Thrassis",NA,"aridis","hoffmani","subspecies",NA,"(Hubbard, 1949)",NA,NA,"accepted",NA,NA,"Thrassis aridis hoffmani"
"GBIF","10257946",NA,NA,"1416921",NA,NA,NA,NA,"BOLD:AAJ2058",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Amalaraeus",NA,NA,NA,"unranked",NA,NA,NA,NA,"accepted",NA,NA,NA
"GBIF","10093357",NA,NA,"1419499",NA,NA,NA,NA,"BOLD:AAF9686",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Cediopsylla",NA,NA,NA,"unranked",NA,NA,NA,NA,"accepted",NA,NA,NA
"GBIF, CoL","6194182",NA,6194181,"1417164",NA,NA,NA,NA,"Ceratophyllus ciliatus fasteni (Hubbard, 1954)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"ciliatus","fasteni","subspecies",NA,"(Hubbard, 1954)",NA,NA,"synonym",NA,NA,"Ceratophyllus ciliatus fasteni"
"GBIF, CoL","6194298",NA,6194297,"9770335",NA,NA,NA,NA,"Amalaraeus penicilliger demotus (Ioff, 1946)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Amalaraeus",NA,"penicilliger","demotus","subspecies",NA,"(Ioff, 1946)",NA,NA,"synonym",NA,NA,"Amalaraeus penicilliger demotus"
"GBIF, CoL","1416573",NA,1416572,"1416557",NA,NA,NA,NA,"Rothschildella coxi Eads, 1946",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae",NA,"Rhopalopsyllus",NA,"coxi",NA,"species",NA,"Eads, 1946",NA,NA,"synonym",NA,NA,"Rothschildella coxi"
"GBIF, CoL","1417871",NA,1417869,"1417867",NA,NA,NA,NA,"Odontopsyllus ponerus (Rothschild, 1909)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae",NA,"Odontopsyllus",NA,"ponerus",NA,"species",NA,"(Rothschild, 1909)",NA,NA,"synonym",NA,NA,"Odontopsyllus ponerus"
"GBIF, CoL","1419323",NA,1419322,"1419309",NA,NA,NA,NA,"Xestopsylla pullulorum (Johnson, 1890)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Echidnophaga",NA,"pullulorum",NA,"species",NA,"(Johnson, 1890)",NA,NA,"synonym",NA,NA,"Xestopsylla pullulorum"
"GBIF","4481006",NA,1419322,"1419309",NA,NA,NA,NA,"Sarcopsyllus gallinacea Westwood, 1875",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Echidnophaga",NA,"gallinacea",NA,"species",NA,"Westwood, 1875",NA,NA,"homotypic synonym",NA,NA,"Sarcopsyllus gallinacea"
"GBIF, CoL","6194133",NA,1416978,"1416967",NA,NA,NA,NA,"Megabothris advenarius bifallax (Ioff & Scalon, 1950)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Megabothris",NA,"advenarius","bifallax","subspecies",NA,"(Ioff & Scalon, 1950)",NA,NA,"synonym",NA,NA,"Megabothris advenarius bifallax"
"GBIF, CoL","5051052",NA,NA,"5051051",NA,NA,NA,NA,"Neopsylla affinis deqinensis Xie Baoqi & Li Kueichen, 1986",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Neopsylla",NA,"affinis","deqinensis","subspecies",NA,"Xie Baoqi & Li Kueichen, 1986",NA,NA,"accepted",NA,NA,"Neopsylla affinis deqinensis"
