"taxonID","datasetID","parentNameUsageID","acceptedNameUsageID","originalNameUsageID","scientificName","scientificNameAuthorship","canonicalName","genericName","specificEpithet","infraspecificEpithet","taxonRank","nameAccordingTo","namePublishedIn","taxonomicStatus","nomenclaturalStatus","taxonRemarks","kingdom","phylum","class","order","family","genus"
1416523,"7ddf754f-d193-4cc9-b351-99906754a03b",1416509,NA,NA,"Ectinorus uncinatus Beaucournu & Gallardo, 1991","Beaucournu & Gallardo, 1991","Ectinorus uncinatus","Ectinorus","uncinatus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Ectinorus"
1416524,"7ddf754f-d193-4cc9-b351-99906754a03b",1416509,NA,NA,"Ectinorus viscachae (Wagner, 1937)","(Wagner, 1937)","Ectinorus viscachae","Ectinorus","viscachae",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Ectinorus"
5051117,"7ddf754f-d193-4cc9-b351-99906754a03b",3255795,NA,NA,"Eopsylla nuda Argyropulo, 1946","Argyropulo, 1946","Eopsylla nuda","Eopsylla","nuda",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Eopsylla"
8636963,"34ebf2ad-1776-4736-9880-c4828f844c96",8440426,NA,NA,"Eospilopsyllus kobberti Beaucournu & Perrichot, 2012","Beaucournu & Perrichot, 2012","Eospilopsyllus kobberti","Eospilopsyllus","kobberti",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Eospilopsyllus"
1418173,"7ddf754f-d193-4cc9-b351-99906754a03b",8847,NA,NA,"Epirimia De Meillon, 1940","De Meillon, 1940","Epirimia","Epirimia",NA,NA,"genus",NA,"Proc. R. Ent. Soc. Lond., (B) 9","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae","Epirimia"
1418174,"7ddf754f-d193-4cc9-b351-99906754a03b",1418173,NA,NA,"Epirimia aganippes (Rothschild, 1904)","(Rothschild, 1904)","Epirimia aganippes","Epirimia","aganippes",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae","Epirimia"
1418873,"7ddf754f-d193-4cc9-b351-99906754a03b",9010,NA,NA,"Epitedia Jordan, 1938","Jordan, 1938","Epitedia","Epitedia",NA,NA,"genus",NA,"Novit. Zool., 41","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Epitedia"
1418884,"7ddf754f-d193-4cc9-b351-99906754a03b",1418873,NA,NA,"Epitedia cavernicola Traub, 1957","Traub, 1957","Epitedia cavernicola","Epitedia","cavernicola",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Epitedia"
1418882,"7ddf754f-d193-4cc9-b351-99906754a03b",1418873,NA,NA,"Epitedia faceta (Rothschild, 1915)","(Rothschild, 1915)","Epitedia faceta","Epitedia","faceta",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Epitedia"
1418881,"7ddf754f-d193-4cc9-b351-99906754a03b",1418873,"1418880",NA,"Epitedia jordani Hubbard, 1940","Hubbard, 1940","Epitedia jordani","Epitedia","jordani",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Epitedia"
1418878,"7ddf754f-d193-4cc9-b351-99906754a03b",1418873,NA,NA,"Epitedia neotomae Jameson, 1946","Jameson, 1946","Epitedia neotomae","Epitedia","neotomae",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Epitedia"
1418880,"7ddf754f-d193-4cc9-b351-99906754a03b",1418873,NA,NA,"Epitedia scapani (Wagner, 1936)","(Wagner, 1936)","Epitedia scapani","Epitedia","scapani",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Epitedia"
1418883,"7ddf754f-d193-4cc9-b351-99906754a03b",1418873,NA,NA,"Epitedia stanfordi Traub, 1944","Traub, 1944","Epitedia stanfordi","Epitedia","stanfordi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Epitedia"
1418879,"7ddf754f-d193-4cc9-b351-99906754a03b",1418873,NA,NA,"Epitedia stewarti Hubbard, 1940","Hubbard, 1940","Epitedia stewarti","Epitedia","stewarti",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Epitedia"
1418874,"7ddf754f-d193-4cc9-b351-99906754a03b",1418873,NA,NA,"Epitedia wenmanni (Rothschild, 1904)","(Rothschild, 1904)","Epitedia wenmanni","Epitedia","wenmanni",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Epitedia"
4770143,"0938172b-2086-439c-a1dd-c21cb0109ed5",1366,NA,NA,"Eptescopsylla Fox, 1940","Fox, 1940","Eptescopsylla","Eptescopsylla",NA,NA,"genus",NA,"Fleas of Eastern United States","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"Eptescopsylla"
1416506,"7ddf754f-d193-4cc9-b351-99906754a03b",1416505,NA,NA,"Eritranis andricus (Jordan, 1939)","(Jordan, 1939)","Eritranis andricus","Eritranis","andricus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Eritranis"
1419758,"7ddf754f-d193-4cc9-b351-99906754a03b",1419757,NA,NA,"Ernestinia eximia Smit, 1953","Smit, 1953","Ernestinia eximia","Ernestinia","eximia",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Ernestinia"
4480998,"0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6",8853,NA,NA,"Euhoplopsyllus Ewing, 1940","Ewing, 1940","Euhoplopsyllus","Euhoplopsyllus",NA,NA,"genus",NA,"Proc. Biol. Soc. Washington, 53","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euhoplopsyllus"
4480999,"0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6",1419339,"1419340","4481000","Euhoplopsyllus glacialis (Taschenberg, 1880)","(Taschenberg, 1880)","Euhoplopsyllus glacialis","Euhoplopsyllus","glacialis",NA,"species",NA,NA,"homotypic synonym",NA,"Originally found in sources as accepted taxon within Euhoplopsyllus Ewing, 1940","Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euchoplopsyllus"
4481001,"0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6",1419340,"6194459","8882243","Euhoplopsyllus glacialis affinis (Baker, 1904)","(Baker, 1904)","Euhoplopsyllus glacialis affinis","Euhoplopsyllus","glacialis","affinis","subspecies",NA,NA,"homotypic synonym",NA,"Originally found in sources as synonym of Euchoplopsyllus glacialis (Taschenberg, 1880)","Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euchoplopsyllus"
1416964,"7ddf754f-d193-4cc9-b351-99906754a03b",1416954,NA,NA,"Eumolpianus cyrturus (Jordan, 1929)","(Jordan, 1929)","Eumolpianus cyrturus","Eumolpianus","cyrturus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus"
1416957,"7ddf754f-d193-4cc9-b351-99906754a03b",1416954,NA,NA,"Eumolpianus eumolpi (Rothschild, 1905)","(Rothschild, 1905)","Eumolpianus eumolpi","Eumolpianus","eumolpi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus"
6194214,"7ddf754f-d193-4cc9-b351-99906754a03b",1416957,NA,"8996697","Eumolpianus eumolpi americanus (Hubbard, 1950)","(Hubbard, 1950)","Eumolpianus eumolpi americanus","Eumolpianus","eumolpi","americanus","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus"
7198691,"7ddf754f-d193-4cc9-b351-99906754a03b",1416957,NA,NA,"Eumolpianus eumolpi eumolpi","(Rothschild, 1905)","Eumolpianus eumolpi eumolpi","Eumolpianus","eumolpi","eumolpi","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus"
1416963,"7ddf754f-d193-4cc9-b351-99906754a03b",1416954,NA,NA,"Eumolpianus eutamiadis (Augustson, 1942)","(Augustson, 1942)","Eumolpianus eutamiadis","Eumolpianus","eutamiadis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus"
1416956,"7ddf754f-d193-4cc9-b351-99906754a03b",1416954,NA,"9096935","Eumolpianus fornacis (Jordan, 1937)","(Jordan, 1937)","Eumolpianus fornacis","Eumolpianus","fornacis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus"
1416962,"7ddf754f-d193-4cc9-b351-99906754a03b",1416954,NA,NA,"Eumolpianus orarius (Johnson, 1961)","(Johnson, 1961)","Eumolpianus orarius","Eumolpianus","orarius",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus"
1416961,"7ddf754f-d193-4cc9-b351-99906754a03b",1416954,NA,NA,"Eumolpianus polumas (Traub & Johnson, 1952)","(Traub & Johnson, 1952)","Eumolpianus polumas","Eumolpianus","polumas",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus"
1416955,"7ddf754f-d193-4cc9-b351-99906754a03b",1416954,NA,"9211816","Eumolpianus wallowensis (Hubbard, 1950)","(Hubbard, 1950)","Eumolpianus wallowensis","Eumolpianus","wallowensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus"
4770165,"0938172b-2086-439c-a1dd-c21cb0109ed5",9010,NA,NA,"Evansipsylla Traub, 1968","Traub, 1968","Evansipsylla","Evansipsylla",NA,NA,"genus",NA,"J. Med. Ent. Honolulu 5","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Evansipsylla"
8855991,"6cfd67d6-4f9b-400b-8549-1933ac27936f",1418632,"1418635",NA,"Evansipsylla thysanota Traub","Traub","Evansipsylla thysanota","Evansipsylla","thysanota",NA,"species",NA,NA,"homotypic synonym",NA,"Originally found in sources as accepted taxon within Evansipsylla Traub, 1968","Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Genoneopsylla"
1419767,"7ddf754f-d193-4cc9-b351-99906754a03b",1419764,NA,NA,"Farhangia celebensis (Ewing, 1924)","(Ewing, 1924)","Farhangia celebensis","Farhangia","celebensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Farhangia"
1419768,"7ddf754f-d193-4cc9-b351-99906754a03b",1419764,NA,NA,"Farhangia quattuordecimdentata Mardon & Durden, 2003","Mardon & Durden, 2003","Farhangia quattuordecimdentata","Farhangia","quattuordecimdentata",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Farhangia"
1419765,"7ddf754f-d193-4cc9-b351-99906754a03b",1419764,NA,NA,"Farhangia sciuri (Ewing, 1924)","(Ewing, 1924)","Farhangia sciuri","Farhangia","sciuri",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Farhangia"
1419766,"7ddf754f-d193-4cc9-b351-99906754a03b",1419764,NA,NA,"Farhangia sedecimdentata Mardon & Durden, 2003","Mardon & Durden, 2003","Farhangia sedecimdentata","Farhangia","sedecimdentata",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Farhangia"
1416650,"7ddf754f-d193-4cc9-b351-99906754a03b",8846,NA,NA,"Foxella Wagner, 1929","Wagner, 1929","Foxella","Foxella",NA,NA,"genus",NA,"Konowia, 8","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
1416666,"7ddf754f-d193-4cc9-b351-99906754a03b",1416650,NA,NA,"Foxella hoogstraali Traub, 1950","Traub, 1950","Foxella hoogstraali","Foxella","hoogstraali",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
1416652,"7ddf754f-d193-4cc9-b351-99906754a03b",1416650,NA,"8849088","Foxella ignota (Baker, 1895)","(Baker, 1895)","Foxella ignota","Foxella","ignota",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
6194171,"7ddf754f-d193-4cc9-b351-99906754a03b",1416652,NA,NA,"Foxella ignota albertensis (Jordan & Rothschild, 1915)","(Jordan & Rothschild, 1915)","Foxella ignota albertensis","Foxella","ignota","albertensis","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
6194176,"7ddf754f-d193-4cc9-b351-99906754a03b",1416652,NA,NA,"Foxella ignota apachina, 1914",", 1914","Foxella ignota apachina","Foxella","ignota","apachina","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
6194169,"7ddf754f-d193-4cc9-b351-99906754a03b",1416652,NA,NA,"Foxella ignota coufferi Augustson, 1942","Augustson, 1942","Foxella ignota coufferi","Foxella","ignota","coufferi","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
6194173,"7ddf754f-d193-4cc9-b351-99906754a03b",1416652,NA,NA,"Foxella ignota franciscana (Rothschild, 1910)","(Rothschild, 1910)","Foxella ignota franciscana","Foxella","ignota","franciscana","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
7198674,"7ddf754f-d193-4cc9-b351-99906754a03b",1416652,NA,NA,"Foxella ignota ignota","(Baker, 1895)","Foxella ignota ignota","Foxella","ignota","ignota","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
6194175,"7ddf754f-d193-4cc9-b351-99906754a03b",1416652,NA,NA,"Foxella ignota omissa Prince, 1945","Prince, 1945","Foxella ignota omissa","Foxella","ignota","omissa","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
6194178,"7ddf754f-d193-4cc9-b351-99906754a03b",1416652,NA,NA,"Foxella ignota recula (Jordan & Rothschild, 1915)","(Jordan & Rothschild, 1915)","Foxella ignota recula","Foxella","ignota","recula","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
6194170,"7ddf754f-d193-4cc9-b351-99906754a03b",1416652,NA,NA,"Foxella ignota utahensis Wagner, 1936","Wagner, 1936","Foxella ignota utahensis","Foxella","ignota","utahensis","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
1416667,"7ddf754f-d193-4cc9-b351-99906754a03b",1416650,NA,NA,"Foxella mexicana I.Fox, 1939","I.Fox, 1939","Foxella mexicana","Foxella","mexicana",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
1417114,"0938172b-2086-439c-a1dd-c21cb0109ed5",8846,NA,NA,"Foxelloides Hubbard, 1943","Hubbard, 1943","Foxelloides","Foxelloides",NA,NA,"genus",NA,"Pacif. Univ. Bull., 40 (2)","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxelloides"
1417762,"7ddf754f-d193-4cc9-b351-99906754a03b",5326,NA,NA,"Frontopsylla J.N.Wagner & Ioff, 1926","J.N.Wagner & Ioff, 1926","Frontopsylla","Frontopsylla",NA,NA,"genus",NA,"Rev. Microbiol. & Epidémiol., 5","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
1417818,"7ddf754f-d193-4cc9-b351-99906754a03b",1417762,NA,NA,"Frontopsylla adixsterna Liu Chiying, Shao Kwannan & Liu Chuan, 1976","Liu Chiying, Shao Kwannan & Liu Chuan, 1976","Frontopsylla adixsterna","Frontopsylla","adixsterna",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
1417804,"7ddf754f-d193-4cc9-b351-99906754a03b",1417762,NA,NA,"Frontopsylla ambigua Fedina, 1946","Fedina, 1946","Frontopsylla ambigua","Frontopsylla","ambigua",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
1417766,"7ddf754f-d193-4cc9-b351-99906754a03b",1417762,NA,NA,"Frontopsylla aspiniformis Liu Chiying & Wu Houyong, 1960","Liu Chiying & Wu Houyong, 1960","Frontopsylla aspiniformis","Frontopsylla","aspiniformis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
1417820,"7ddf754f-d193-4cc9-b351-99906754a03b",1417762,NA,NA,"Frontopsylla chaetophora Mikulin, 1958","Mikulin, 1958","Frontopsylla chaetophora","Frontopsylla","chaetophora",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
1417810,"7ddf754f-d193-4cc9-b351-99906754a03b",1417762,NA,NA,"Frontopsylla cornuta Ioff, 1946","Ioff, 1946","Frontopsylla cornuta","Frontopsylla","cornuta",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193981,"7ddf754f-d193-4cc9-b351-99906754a03b",1418095,"6194089",NA,"Frontopsylla elata botis Jordan, 1929","Jordan, 1929","Frontopsylla elata botis","Frontopsylla","elata","botis","subspecies",NA,NA,"synonym",NA,"Originally found in sources as accepted taxon within Frontopsylla elata (Jordan & Rothschild, 1915)","Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
6193977,"7ddf754f-d193-4cc9-b351-99906754a03b",1417768,NA,NA,"Frontopsylla elata caucasica Ioff & Argyropulo, 1934","Ioff & Argyropulo, 1934","Frontopsylla elata caucasica","Frontopsylla","elata","caucasica","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
7198646,"7ddf754f-d193-4cc9-b351-99906754a03b",1417768,NA,NA,"Frontopsylla elata elata","(Jordan & Rothschild, 1915)","Frontopsylla elata elata","Frontopsylla","elata","elata","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193984,"7ddf754f-d193-4cc9-b351-99906754a03b",1417768,NA,NA,"Frontopsylla elata glabra Ioff, 1946","Ioff, 1946","Frontopsylla elata glabra","Frontopsylla","elata","glabra","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193980,"7ddf754f-d193-4cc9-b351-99906754a03b",1417768,NA,NA,"Frontopsylla elata humida Tiflov, 1937","Tiflov, 1937","Frontopsylla elata humida","Frontopsylla","elata","humida","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193976,"7ddf754f-d193-4cc9-b351-99906754a03b",1417768,NA,NA,"Frontopsylla elata koksu Ioff, 1946","Ioff, 1946","Frontopsylla elata koksu","Frontopsylla","elata","koksu","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193983,"7ddf754f-d193-4cc9-b351-99906754a03b",1417768,NA,NA,"Frontopsylla elata neutra Mikulin, 1957","Mikulin, 1957","Frontopsylla elata neutra","Frontopsylla","elata","neutra","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193979,"7ddf754f-d193-4cc9-b351-99906754a03b",1417768,NA,NA,"Frontopsylla elata pilosa Ioff, 1946","Ioff, 1946","Frontopsylla elata pilosa","Frontopsylla","elata","pilosa","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193982,"7ddf754f-d193-4cc9-b351-99906754a03b",1417768,NA,NA,"Frontopsylla elata popovi Lebedev, 1953","Lebedev, 1953","Frontopsylla elata popovi","Frontopsylla","elata","popovi","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193978,"7ddf754f-d193-4cc9-b351-99906754a03b",1417768,NA,NA,"Frontopsylla elata taishiri Emelyanova, 1950","Emelyanova, 1950","Frontopsylla elata taishiri","Frontopsylla","elata","taishiri","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193985,"7ddf754f-d193-4cc9-b351-99906754a03b",1417768,NA,NA,"Frontopsylla elata vara Mikulin, 1960","Mikulin, 1960","Frontopsylla elata vara","Frontopsylla","elata","vara","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
7045014,"7ddf754f-d193-4cc9-b351-99906754a03b",1417833,NA,NA,"Frontopsylla elatoides elatoides","Wagner, 1928","Frontopsylla elatoides elatoides","Frontopsylla","elatoides","elatoides","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193969,"7ddf754f-d193-4cc9-b351-99906754a03b",1417833,NA,NA,"Frontopsylla elatoides intermedia Cai Liyun, Wu WEnzhen & Zhang Rongguang, 1987","Cai Liyun, Wu WEnzhen & Zhang Rongguang, 1987","Frontopsylla elatoides intermedia","Frontopsylla","elatoides","intermedia","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193968,"7ddf754f-d193-4cc9-b351-99906754a03b",1417833,NA,NA,"Frontopsylla elatoides longa Mikulin, 1958","Mikulin, 1958","Frontopsylla elatoides longa","Frontopsylla","elatoides","longa","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
7198645,"7ddf754f-d193-4cc9-b351-99906754a03b",1417763,NA,NA,"Frontopsylla exilidigita exilidigita","Liu Chiying, Wu Houyong & Chang Fengbo, 1974","Frontopsylla exilidigita exilidigita","Frontopsylla","exilidigita","exilidigita","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193957,"7ddf754f-d193-4cc9-b351-99906754a03b",1417763,NA,NA,"Frontopsylla exilidigita tiebuensis Chen Ningyu, Wei Shufeng & Liu Quan, 1986","Chen Ningyu, Wei Shufeng & Liu Quan, 1986","Frontopsylla exilidigita tiebuensis","Frontopsylla","exilidigita","tiebuensis","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193955,"7ddf754f-d193-4cc9-b351-99906754a03b",1417787,NA,NA,"Frontopsylla frontalis alatau Fedina, 1946","Fedina, 1946","Frontopsylla frontalis alatau","Frontopsylla","frontalis","alatau","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193952,"7ddf754f-d193-4cc9-b351-99906754a03b",1417787,NA,NA,"Frontopsylla frontalis baikal Ioff, 1946","Ioff, 1946","Frontopsylla frontalis baikal","Frontopsylla","frontalis","baikal","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193954,"7ddf754f-d193-4cc9-b351-99906754a03b",1417787,NA,NA,"Frontopsylla frontalis dubiosa Ioff, 1946","Ioff, 1946","Frontopsylla frontalis dubiosa","Frontopsylla","frontalis","dubiosa","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
7198648,"7ddf754f-d193-4cc9-b351-99906754a03b",1417787,NA,NA,"Frontopsylla frontalis frontalis","(Rothschild, 1908)","Frontopsylla frontalis frontalis","Frontopsylla","frontalis","frontalis","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193951,"7ddf754f-d193-4cc9-b351-99906754a03b",1417787,NA,NA,"Frontopsylla frontalis gud Argyropulo, 1935","Argyropulo, 1935","Frontopsylla frontalis gud","Frontopsylla","frontalis","gud","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193950,"7ddf754f-d193-4cc9-b351-99906754a03b",1417787,NA,NA,"Frontopsylla frontalis postcurva Liu Jiou, Wu Fulin & Wu Houyong, 1983","Liu Jiou, Wu Fulin & Wu Houyong, 1983","Frontopsylla frontalis postcurva","Frontopsylla","frontalis","postcurva","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
1417767,"7ddf754f-d193-4cc9-b351-99906754a03b",1417762,NA,NA,"Frontopsylla hetera Wagner, 1933","Wagner, 1933","Frontopsylla hetera","Frontopsylla","hetera",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
9183877,"6cfd67d6-4f9b-400b-8549-1933ac27936f",1417762,NA,NA,"Frontopsylla hollandi Lewis","Lewis","Frontopsylla hollandi","Frontopsylla","hollandi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
1417821,"7ddf754f-d193-4cc9-b351-99906754a03b",1417762,NA,NA,"Frontopsylla kunitskyi Maslennikova Et Kunitskaya, 1982","Maslennikova Et Kunitskaya, 1982","Frontopsylla kunitskyi","Frontopsylla","kunitskyi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
