"source","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","subfamily","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName","suggested","Hastriter_suggested","Hastriter_note","Hastriter_family"
"GBIF","4575916",NA,NA,"8846",NA,NA,NA,NA,"Emmareus Smit, 1983",NA,NA,NA,NA,"The Rothschild collection of fleas: the Ceratophyllidae: key to the Genera and host relationships with notes on their evolution, zoogeography and Medical importance. Rothschild & Traub, place of publication not known",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Emmareus",NA,NA,NA,"genus",NA,"Smit, 1983",NA,NA,"doubtful",NA,NA,"Emmareus",NA,"Emmareus Smit, 1983 (a subgenus of Ceratophyllus Curtis, 1832)",NA,NA
"GBIF","4770073",NA,NA,"8846",NA,NA,NA,NA,"Amegabothris Smit, 1983",NA,NA,NA,NA,"The Rothschild collection of fleas: the Ceratophyllidae: key to the Genera and host relationships with notes on their evolution, zoogeography and Medical importance. Rothschild & Traub, place of publication not known",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Amegabothris",NA,NA,NA,"genus",NA,"Smit, 1983",NA,NA,"doubtful",NA,NA,"Amegabothris",NA,"Amegabothris Jordan, 1933 (a subgenus of Megabothris)",NA,NA
"GBIF","4480910",NA,1417606,"1417597",NA,NA,NA,NA,"Ceratopsylla intermedius Rothschild, 1898",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae",NA,"Ischnopsyllus",NA,"intermedius",NA,"species",NA,"Rothschild, 1898",NA,NA,"homotypic synonym",NA,NA,"Ceratopsylla intermedius","Ischnopsyllus intermedius",NA,NA,NA
"GBIF, CoL","1417599",NA,1417598,"1417597",NA,NA,NA,NA,"Hirtopsylla wassilii Scalon, 1935",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae",NA,"Ischnopsyllus",NA,"wassilii",NA,"species",NA,"Scalon, 1935",NA,NA,"synonym",NA,NA,"Hirtopsylla wassilii",NA,"Ischnopsyllus wassilii Scalon 1935 is a synonym of Ischnopsyllus needhami Hsu, 1935",NA,NA
"GBIF, CoL","1417608",NA,1417606,"1417597",NA,NA,NA,NA,"Hirtopsylla wagneri (Kohaut, 1903)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae",NA,"Ischnopsyllus",NA,"wagneri",NA,"species",NA,"(Kohaut, 1903)",NA,NA,"synonym",NA,NA,"Hirtopsylla wagneri","Ceratopsylla wagneri","Ceratopsylla wagneri Kohaut, 1903 is a synonym of Ischnopsyllus intermedius (Rothschild, 1898)",NA,NA
"GBIF","4408028",NA,NA,"8846",NA,NA,NA,NA,"Ornitophaga Mikulin, 1957",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ornitophaga",NA,NA,NA,"genus",NA,"Mikulin, 1957",NA,NA,"accepted",NA,NA,"Ornitophaga",NA,"Ornithophaga Mikulin, 1957","Misspelling, Ornitophaga vs. Ornithophaga","Leptopsyllidae"
"GBIF","4480878",NA,1417266,"1417236",NA,NA,NA,NA,"Ceratophyllus mokrzeckyi Wagner, 1916",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Nosopsyllus",NA,"mokrzeckyi",NA,"species",NA,"Wagner, 1916",NA,NA,"homotypic synonym",NA,NA,"Ceratophyllus mokrzeckyi","Nosopsyllus mokrzeckyi",NA,NA,NA
"GBIF, CoL","1416455",NA,1416452,"1416402",NA,NA,NA,NA,"Polygenis plaumanni (Wagner, 1936)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae",NA,"Polygenis",NA,"plaumanni",NA,"species",NA,"(Wagner, 1936)",NA,NA,"synonym",NA,NA,"Polygenis plaumanni","Rhopalopsyllus plaumanni","Rhopalopsyllus plaumanni Wagner, 1936 is a synonym of Polygenis occidentalis occidentalis (Cunha, 1914)",NA,NA
"GBIF, CoL","6193902",NA,1416439,"1416402",1416441,NA,NA,NA,"Polygenis adelus versutus (Guimaraes, 1942)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae",NA,"Polygenis",NA,"adelus","versutus","subspecies",NA,"(Guimaraes, 1942)",NA,NA,"synonym",NA,NA,"Polygenis adelus versutus",NA,"Polygenis versuta Guimarães, 1942 is a synonym of Polygenis adelus (Jordan & Rothschild, 1923)",NA,NA
"GBIF","4577807",NA,NA,"8846",NA,NA,NA,NA,"Afoxella Smit, 1983",NA,NA,NA,NA,"The Rothschild collection of fleas: the Ceratophyllidae: key to the Genera and host relationships with notes on their evolution, zoogeography and Medical importance. Rothschild & Traub, place of publication not known.",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Afoxella",NA,NA,NA,"genus",NA,"Smit, 1983",NA,NA,"doubtful",NA,NA,"Afoxella",NA,"Afoxella Smit, 1983 (A subgenus of Foxella)",NA,NA
"GBIF","4770077",NA,NA,"8846",NA,NA,NA,NA,"Orneacus Jordan, 1937",NA,NA,NA,NA,"Novit. Zool., 40",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Orneacus",NA,NA,NA,"genus",NA,"Jordan, 1937",NA,NA,"doubtful",NA,NA,"Orneacus",NA,"Orneacus Jordan, 1937 (a subgenus of Callopsylla Wagner, 1934)",NA,NA
"GBIF","4770079",NA,NA,"8846",NA,NA,NA,NA,"Hubbardipsylla Smit, 1983",NA,NA,NA,NA,"The Rothschild collection of fleas: the Ceratophyllidae: key to the Genera and host relationships with notes on their evolution, zoogeography and Medical importance. Rothschild & Traub, place of publication not known",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Hubbardipsylla",NA,NA,NA,"genus",NA,"Smit, 1983",NA,NA,"doubtful",NA,NA,"Hubbardipsylla",NA,"Hubbardipsylla Smit, 1983 (a subgenus of Oropsylla Jordan, 1933)",NA,NA
"GBIF, CoL","1419678",NA,1419677,"1419676",NA,NA,NA,NA,"Afristivalius cacuminis (Smit, 1958)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae",NA,"Afristivalius",NA,"cacuminis",NA,"species",NA,"(Smit, 1958)",NA,NA,"synonym",NA,NA,"Afristivalius cacuminis","Stivalius cacuminis","Synonym of Afristivalius after (Rothschild, 1908)",NA,NA
"GBIF","4770075",NA,NA,"8846",NA,NA,NA,NA,"Kueichenlipsylla Smit, 1983",NA,NA,NA,NA,"The Rothschild collection of fleas: the Ceratophyllidae: key to the Genera and host relationships with notes on their evolution, zoogeography and Medical importance. Rothschild & Traub, place of publication not known",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Kueichenlipsylla",NA,NA,NA,"genus",NA,"Smit, 1983",NA,NA,"doubtful",NA,NA,"Kueichenlipsylla",NA,"Kueichenlipsylla Smit, 1983 (a subgenus of Megabothris Jordan, 1933",NA,NA
"GBIF","4770082",NA,NA,"8846",NA,NA,NA,NA,"Gebiella Smit, 1983",NA,NA,NA,NA,"The Rothschild collection of fleas: the Ceratophyllidae: key to the Genera and host relationships with notes on their evolution, zoogeography and Medical importance. Rothschild & Traub, place of publication not known",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Gebiella",NA,NA,NA,"genus",NA,"Smit, 1983",NA,NA,"doubtful",NA,NA,"Gebiella",NA,"Gebiella Smit, 1883 (a subgenus of Megabothris Jordan, 1933)",NA,NA
"GBIF, CoL","6194379",NA,NA,"1417350",NA,NA,NA,NA,"Spicata moorei oregona (Hubbard, 1954)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Spicata",NA,"moorei","oregona","subspecies",NA,"(Hubbard, 1954)",NA,NA,"accepted",NA,NA,"Spicata moorei oregona",NA,"Dactylopsylla moorei oregona Hubbard, 1954 is a synonym of Spicata pacifica (Hubbard, 1943",NA,NA
"GBIF, CoL","7045064",NA,NA,"1417350",NA,NA,NA,NA,"Spicata moorei moorei",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Spicata",NA,"moorei","moorei","subspecies",NA,"(Hubbard, 1949)",NA,NA,"accepted",NA,NA,"Spicata moorei moorei",NA,"Spicata moorei moorei","same as Dactylopsylla moorei but erroneously expanded a nominate ssp.",NA
"GBIF, CoL","1417267",NA,1417266,"1417236",NA,NA,NA,NA,"Nosopsyllus sucinus (Jordan & Rothschild, 1921)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Nosopsyllus",NA,"sucinus",NA,"species",NA,"(Jordan & Rothschild, 1921)",NA,NA,"synonym",NA,NA,"Nosopsyllus sucinus","Ceratophyllus sucinus","Ceratophyllus sucinus Jordan & Rothschild, 1921 is a synonym of Nosopsyllus mokrzeckyi (Wagner, 1916)",NA,NA
"GBIF","8749815",NA,1416222,"1416217",NA,NA,NA,NA,"Trichopsylla matina Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"matina",NA,"species",NA,"Jordan, 1925",NA,NA,"homotypic synonym",NA,NA,"Trichopsylla matina","Chaetopsylla matina",NA,NA,NA
"GBIF, CoL","1416984",NA,1416982,"1416967",NA,NA,NA,NA,"Megabothris fusca (Lewis, 1971)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Megabothris",NA,"fusca",NA,"species",NA,"(Lewis, 1971)",NA,NA,"synonym",NA,NA,"Megabothris fusca","Callopsylla fusca","Megabothris rhipisoides Li & Wang, 1964",NA,NA
"GBIF","8296874",NA,6194495,"1418960",NA,NA,NA,NA,"Nearctopsylla hygini Rothschild, 1904",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Nearctopsylla",NA,"hygini",NA,"species",NA,"Rothschild, 1904",NA,NA,"homotypic synonym",NA,"Originally found in sources as accepted taxon within Nearctopsylla Rothschild, 1915","Nearctopsylla hygini","Ctenopsyllus hygini",NA,NA,NA
"GBIF","4770167",NA,NA,"8846",NA,NA,NA,NA,"Penicus Traub, 1963",NA,NA,NA,NA,"Proc. Ent. Soc. Wash. 65",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Penicus",NA,NA,NA,"genus",NA,"Traub, 1963",NA,NA,"doubtful",NA,NA,"Penicus",NA,"Penicus Traub, 1963 (a subgenus of Nosopsyllus Jordan, 1933",NA,NA
"GBIF","4770021",NA,NA,"8846",NA,NA,NA,NA,"Consobrinopsyllus Duchemin, 2003",NA,NA,NA,NA,"Parasite 10 (4), Decembre",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Consobrinopsyllus",NA,NA,NA,"genus",NA,"Duchemin, 2003",NA,NA,"doubtful",NA,NA,"Consobrinopsyllus",NA,"Consobrinopsyllus Duchemin, 2003 (a subgenus of Paractenopsyllus Wagner, 1938)",NA,"Leptopsyllidae"
"GBIF","6097212",NA,NA,"1419182",NA,NA,NA,NA,"Hystrichopsylla talpae orientalis Smit, 1956",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Hystrichopsylla",NA,"talpae","orientalis","subspecies",NA,"Smit, 1956",NA,NA,"accepted",NA,NA,"Hystrichopsylla talpae orientalis",NA,"Hystrichopsylla orientalis orientalis Smit, 1956","Either H. talpe talpe or H. orientalis orientalis ---latter as Smit, 1956 is indicated",NA
"GBIF, CoL","1419188",NA,1419182,"1419147",NA,NA,NA,NA,"Hystrichopsylla terrestris (Macquart, 1831)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Hystrichopsylla",NA,"terrestris",NA,"species",NA,"(Macquart, 1831)",NA,NA,"synonym",NA,NA,"Hystrichopsylla terrestris","Pulex terrestris","Pulex terrestris Macquart, 1831 is a synonym of Hystrichopsylla talpae talpae (Curtis, 1826)",NA,NA
"GBIF, CoL","5050653",NA,1417026,"1417004",NA,NA,NA,NA,"Bakerella wickhami (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Orchopeas",NA,"wickhami",NA,"species",NA,"(Baker, 1895)",NA,NA,"synonym",NA,NA,"Bakerella wickhami","Pulex wickhami","Pulex wickhami Baker, 1895 is a synonym of Orchopeas howardi (Baker, 1896)","Bakerella Wagner, 1930 is a synonym of Orchopeas Jordan 1933",NA
"GBIF, CoL","1416843",NA,1416842,"1416839",NA,NA,NA,NA,"Amaradix isus (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Amaradix",NA,"isus",NA,"species",NA,"(Jordan, 1925)",NA,NA,"synonym",NA,NA,"Amaradix isus","Ceratophyllus isus","Synonym of Amaradix bitterrootensis (Dunn, 1923)",NA,NA
"GBIF, CoL","1416330",NA,NA,"1416322",NA,NA,NA,NA,"Stephanocircus concinnus Rothschild, 1916",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stephanocircidae",NA,"Stephanocircus",NA,"concinnus",NA,"species",NA,"Rothschild, 1916",NA,NA,"accepted",NA,NA,"Stephanocircus concinnus",NA,NA,NA,NA
"GBIF","4770141",NA,1418177,"9010",NA,NA,NA,NA,"Atyphoceras Jordan, 1933",NA,NA,NA,NA,"Novit. Zool., 39",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Atyphloceras",NA,NA,NA,"genus",NA,"Jordan, 1933",NA,NA,"synonym",NA,NA,"Atyphoceras",NA,"Atyphloceras Jordan & Rothschild, 1915","Misspelling, Atyphoceras vs. Atyphloceras",NA
"GBIF, CoL","5051127",NA,5051126,"1419288",NA,NA,NA,NA,"Rhynchoprion lagrangei (Roubaud, 1925)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Tungidae",NA,"Tunga",NA,"lagrangei",NA,"species",NA,"(Roubaud, 1925)",NA,NA,"synonym",NA,NA,"Rhynchoprion lagrangei","Dermatophilus lagrangei","Dermatophilus lagrangei Roubaud, 1925 is a synonym of Tunga caecigena Jordan & Rothschild, 1921",NA,NA
"GBIF, CoL, NMNH, FMNH","6194183",NA,NA,"1417164",NA,NA,NA,NA,"Ceratophyllus ciliatus mononis Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"ciliatus","mononis","subspecies",NA,"Jordan, 1929",NA,NA,"accepted",NA,NA,"Ceratophyllus ciliatus mononis","Amonopsyllus ciliatus mononis","Amonopsyllus ciliatus Baker, 1904",NA,NA
"GBIF, CoL","1417395",NA,NA,"1417393",NA,NA,NA,NA,"Traubella grundmanni Egoscue, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Traubella",NA,"grundmanni",NA,"species",NA,"Egoscue, 1989",NA,NA,"accepted",NA,NA,"Traubella grundmanni",NA,"Traubella grundmanni Egoscue, 1988 is a synonym of Malaraeus grundmanni (Egoscue, 1988)",NA,NA
"GBIF, CoL, NMNH, FMNH","7198667",NA,NA,"1417164",NA,NA,NA,NA,"Ceratophyllus ciliatus ciliatus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"ciliatus","ciliatus","subspecies",NA,"Baker, 1904",NA,NA,"accepted",NA,NA,"Ceratophyllus ciliatus ciliatus",NA,"Ceratophyllus ciliatus ciliatus Baker, 1904 is a synonym of Amonopsyllus ciliatus (Baker, 1904)",NA,NA
"GBIF, CoL","1417196",NA,1417193,"1417115",NA,NA,NA,NA,"Ceratopsyllus aenas Dale, 1878",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"aenas",NA,"species",NA,"Dale, 1878",NA,NA,"synonym",NA,NA,"Ceratopsyllus aenas","Ceratophyllus aenas","Synonym of Ceratophyllus gallinae (Schrank, 1803)",NA,NA
"GBIF, CoL","1417194",NA,1417193,"1417115",NA,NA,NA,NA,"Ceratopsyllus spini Dale, 1878",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"spini",NA,"species",NA,"Dale, 1878",NA,NA,"synonym",NA,NA,"Ceratopsyllus spini","Ceratophyllus spini","Ceratophyllus spini Dale, 1878 is a synonym of Ceratophyllus gallinae (Schrank, 1803","Misspelling, Ceratopsyllus vs. Ceratophyllus",NA
"GBIF, CoL","1417125",NA,1417193,"1417115",NA,NA,NA,NA,"Ceratopsyllus monedulae Dale, 1878",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"monedulae",NA,"species",NA,"Dale, 1878",NA,NA,"synonym",NA,NA,"Ceratopsyllus monedulae","Ceratophyllus monedulae","Ceratophyllus monedulae Dale, 1878 is a synonym of Ceratophyllus gallinae (Schrank, 1803)","Misspelling, Ceratopsyllus vs. Ceratophyllus",NA
"GBIF, NMNH, FMNH","8754081",NA,NA,"1417115",NA,NA,NA,NA,"Ceratophyllus vison",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"vison",NA,"species",NA,NA,NA,NA,"accepted",NA,NA,"Ceratophyllus vison",NA,"Ceratophyllus vison is a synonym of Monopsyllus vison Baker, 1904",NA,NA
"GBIF","8709354",NA,1417193,"1417115",NA,NA,NA,NA,"Pulex gallinae Schrank, 1803",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"gallinae",NA,"species",NA,"Schrank, 1803",NA,NA,"homotypic synonym",NA,NA,"Pulex gallinae","Ceratophyllus gallinae","Ceratophylus gallinae (Schrank, 1803)",NA,NA
"GBIF, CoL","1417164",NA,NA,"1417115",NA,NA,NA,NA,"Ceratophyllus ciliatus Baker, 1904",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"ciliatus",NA,"species",NA,"Baker, 1904",NA,NA,"accepted",NA,NA,"Ceratophyllus ciliatus","Amonopsyllus ciliatus","Amonopsyllus ciliatus Baker, 1904",NA,NA
"GBIF, CoL","1417197",NA,1417193,"1417115",NA,NA,NA,NA,"Ceratopsyllus pratensis Dale, 1878",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"pratensis",NA,"species",NA,"Dale, 1878",NA,NA,"synonym",NA,NA,"Ceratopsyllus pratensis","Ceratophyllus pratensis","Ceratophyllus pratensis Dale, 1878 is a synonym of Ceratophyllus gallinae (Schrank, 1803","Misspelling, Ceratopsyllus vs. Ceratophyllus",NA
"GBIF, CoL","1417195",NA,1417193,"1417115",NA,NA,NA,NA,"Ceratopsyllus glaphyrus Dampf, 1908",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"glaphyrus",NA,"species",NA,"Dampf, 1908",NA,NA,"synonym",NA,NA,"Ceratopsyllus glaphyrus","Ceratophyllus glaphyrus","Synonym of Ceratophyllus gallinae (Schrank, 1803)",NA,NA
"GBIF, CoL","1417171",NA,1417193,"1417115",10258580,NA,NA,NA,"Ceratopsyllus avium (Taschenberg, 1880)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"avium",NA,"species",NA,"(Taschenberg, 1880)",NA,NA,"synonym",NA,NA,"Ceratopsyllus avium","Pulex avium","Pulex avium Taschenberg, 1880 is a synonym of Ceratophyllus gallinae (Schrank, 1803","Misspelling, Ceratopsyllus vs. Ceratophyllus",NA
"GBIF, CoL","1417199",NA,1417193,"1417115",NA,NA,NA,NA,"Ceratopsyllus turdi Dale, 1878",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"turdi",NA,"species",NA,"Dale, 1878",NA,NA,"synonym",NA,NA,"Ceratopsyllus turdi","Ceratophyllus turdi","Ceratophyllus turdi Dale, 1878  is a synonym of Ceratophyllus gallinae (Schrank, 1803)","Misspelling, Ceratopsyllus vs. Ceratophyllus",NA
"GBIF, CoL","1417198",NA,1417193,"1417115",NA,NA,NA,NA,"Ceratopsyllus gibsoni Fox, 1914",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"gibsoni",NA,"species",NA,"Fox, 1914",NA,NA,"synonym",NA,NA,"Ceratopsyllus gibsoni",NA,"Ceratophyllus gibsoni C. Fox, 1914 is a synonym of Ceratophyllus gallinae (Schrank, 1803","Misspelling, Ceratopsyllus vs. Ceratophyllus",NA
"GBIF","9699481",NA,NA,"1417115",NA,NA,NA,NA,"Ceratophyllus enefdei Ioff, 1950",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"enefdei",NA,"species",NA,"Ioff, 1950",NA,NA,"accepted",NA,NA,"Ceratophyllus enefdei",NA,"Ceratophyllus enefdei is a misspelling of Ceratophyllus enefdeae enefdeae Ioff, 1950","Misspelling, enefdei vs. enefdeae",NA
"GBIF, NMNH","4480860",NA,NA,"1417115",NA,NA,NA,NA,"Ceratophyllus indages N.C.Rothschild, 1908",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"indages",NA,"species",NA,"N.C.Rothschild, 1908",NA,NA,"accepted",NA,NA,"Ceratophyllus indages",NA,"Ceratophyllus indages Rothschild, 1908 is a synonym of Monopsyllus indages (Rothschild, 1908)",NA,NA
"GBIF","4481007",NA,1419325,"1419309",NA,NA,NA,NA,"Sarcopsylla murina Tiraboschi, 1903",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Echidnophaga",NA,"murina",NA,"species",NA,"Tiraboschi, 1903",NA,NA,"homotypic synonym",NA,NA,"Sarcopsylla murina","Echidnophaga murina",NA,NA,NA
"GBIF, CoL","1419326",NA,1419325,"1419309",4481008,NA,NA,NA,"Xestopsylla rhynchopsylla (Tiraboschi, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Echidnophaga",NA,"rhynchopsylla",NA,"species",NA,"(Tiraboschi, 1904)",NA,NA,"synonym",NA,NA,"Xestopsylla rhynchopsylla","Sarcopsylla rhynchopsylla","Sarcopsylla rhynchopsylla Tiraboschi, 1904 is a synonym of Echidnophaga murina (Tiraboschi, 1903)",NA,NA
"GBIF, CoL","1419327",NA,1419325,"1419309",NA,NA,NA,NA,"Xestopsylla italica (Tiraboschi, 1903)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Echidnophaga",NA,"italica",NA,"species",NA,"(Tiraboschi, 1903)",NA,NA,"synonym",NA,NA,"Xestopsylla italica",NA,"Sarcopsylla gallinacea var. italica Tiraboschi, 1903 is a synonym of Echidnophaga murina (Tiraboschi, 1903)",NA,NA
"GBIF, CoL","1418924",NA,1418921,"1418905",NA,NA,NA,NA,"Megarthroglossus longispinus (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Megarthroglossus",NA,"longispinus",NA,"species",NA,"(Baker, 1895)",NA,NA,"synonym",NA,NA,"Megarthroglossus longispinus","Pulex longispinus","Pulex longispinus Baker, 1895 is a synonym of Megarthroglossus divisus (Baker, 1898)",NA,"Ctenophthalmidae"
"GBIF, CoL","1416425",NA,1416424,"1416402",NA,NA,NA,NA,"Polygenis bernhardi (Jordan & Rothschild, 1908)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae",NA,"Polygenis",NA,"bernhardi",NA,"species",NA,"(Jordan & Rothschild, 1908)",NA,NA,"synonym",NA,NA,"Polygenis bernhardi","Rhopalopsyllus bernhardi","Rhopalopsyllus bernhardi Jordan & Rothschild, 1908 is a synonym of Polygenis bohlsi bohlsi (Wahlgren, 1901)",NA,NA
"GBIF, CoL","1419723",NA,1419721,"1419720",NA,NA,NA,NA,"Aviostivalius synetus (Jordan & Rothschild, 1922)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae",NA,"Aviostivalius",NA,"synetus",NA,"species",NA,"(Jordan & Rothschild, 1922)",NA,NA,"synonym",NA,NA,"Aviostivalius synetus","Pygiopsylla synetus","Pygiopsylla synetus Jordan & Rothschild, 1922 is a synonym of Aviostivalius klossi (Jordan & Rothschild, 1922)",NA,NA
"GBIF, CoL","6194410",NA,NA,"1419721",NA,NA,NA,NA,"Aviostivalius klossi bispiniformis (Li Kueichen & Wang Dwenching, 1958)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae",NA,"Aviostivalius",NA,"klossi","bispiniformis","subspecies",NA,"(Li Kueichen & Wang Dwenching, 1958)",NA,NA,"accepted",NA,NA,"Aviostivalius klossi bispiniformis",NA,"Aviostivalius klossi bispiniformis Li & Wang, 1958 is a synonym of Aviostivalius klossi (Jordan & Rothschild, 1922",NA,NA
"GBIF, CoL","6194330",NA,6194329,"1417238",NA,NA,NA,NA,"Nosopsyllus laeviceps mongolicus (Wagner, 1930)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Nosopsyllus",NA,"laeviceps","mongolicus","subspecies",NA,"(Wagner, 1930)",NA,NA,"synonym",NA,NA,"Nosopsyllus laeviceps mongolicus","Ceratophyllus laeviceps mongolicus","Ceratophyllus laeviceps mongolicus Wagner, 1930 is a synonym of Nosopsyllus laeviceps ellobii (Wagner, 1933)",NA,NA
