"taxonID","datasetID","parentNameUsageID","acceptedNameUsageID","originalNameUsageID","scientificName","scientificNameAuthorship","canonicalName","genericName","specificEpithet","infraspecificEpithet","taxonRank","nameAccordingTo","namePublishedIn","taxonomicStatus","nomenclaturalStatus","taxonRemarks","kingdom","phylum","class","order","family","genus"
6194461,"7ddf754f-d193-4cc9-b351-99906754a03b",1419340,NA,"9009871","Euchoplopsyllus glacialis foxi (Ewing, 1924)","(Ewing, 1924)","Euchoplopsyllus glacialis foxi","Euchoplopsyllus","glacialis","foxi","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euchoplopsyllus"
7198709,"7ddf754f-d193-4cc9-b351-99906754a03b",1419340,NA,NA,"Euchoplopsyllus glacialis glacialis","(Taschenberg, 1880)","Euchoplopsyllus glacialis glacialis","Euchoplopsyllus","glacialis","glacialis","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euchoplopsyllus"
6194460,"7ddf754f-d193-4cc9-b351-99906754a03b",1419340,NA,"8740482","Euchoplopsyllus glacialis lynx (Baker, 1904)","(Baker, 1904)","Euchoplopsyllus glacialis lynx","Euchoplopsyllus","glacialis","lynx","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euchoplopsyllus"
6194458,"7ddf754f-d193-4cc9-b351-99906754a03b",1419340,NA,NA,"Euchoplopsyllus glacialis profugus (Jordan, 1925)","(Jordan, 1925)","Euchoplopsyllus glacialis profugus","Euchoplopsyllus","glacialis","profugus","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euchoplopsyllus"
1419352,"7ddf754f-d193-4cc9-b351-99906754a03b",1419339,NA,NA,"Euchoplopsyllus manconis (Jordan, 1950)","(Jordan, 1950)","Euchoplopsyllus manconis","Euchoplopsyllus","manconis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euchoplopsyllus"
1419342,"7ddf754f-d193-4cc9-b351-99906754a03b",1419339,"1419340","8923271","Euchoplopsyllus minutus (Fox, 1926)","(Fox, 1926)","Euchoplopsyllus minutus","Euchoplopsyllus","minutus",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euchoplopsyllus"
1419349,"7ddf754f-d193-4cc9-b351-99906754a03b",1419339,"1419340","8793631","Euchoplopsyllus powersi (Fox, 1926)","(Fox, 1926)","Euchoplopsyllus powersi","Euchoplopsyllus","powersi",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euchoplopsyllus"
1419345,"7ddf754f-d193-4cc9-b351-99906754a03b",1419339,"1419340","8847953","Euchoplopsyllus tenuidigitus (Stewart, 1940)","(Stewart, 1940)","Euchoplopsyllus tenuidigitus","Euchoplopsyllus","tenuidigitus",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euchoplopsyllus"
4770148,"0938172b-2086-439c-a1dd-c21cb0109ed5",3259516,NA,NA,"Euctenophthalmus Wagner, 1940","Wagner, 1940","Euctenophthalmus","Euctenophthalmus",NA,NA,"genus",NA,"Z. Parasitenk., 11, 595","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Euctenophthalmus"
1416954,"7ddf754f-d193-4cc9-b351-99906754a03b",8846,NA,NA,"Eumolpianus Smit, 1983","Smit, 1983","Eumolpianus","Eumolpianus",NA,NA,"genus",NA,"The Rothschild collection of fleas: the Ceratophyllidae: key to the Genera and host relationships with notes on their evolution, zoogeography and Medical importance. Rothschild & Traub, place of publication not known","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus"
6194215,"7ddf754f-d193-4cc9-b351-99906754a03b",1416954,"1416964","8720515","Eumolpianus cyrturus charlestonensis (Hubbard, 1950)","(Hubbard, 1950)","Eumolpianus cyrturus charlestonensis","Eumolpianus","cyrturus","charlestonensis","subspecies",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus"
6194213,"7ddf754f-d193-4cc9-b351-99906754a03b",1416957,"7198691","9069003","Eumolpianus eumolpi canadensis (Hubbard, 1950)","(Hubbard, 1950)","Eumolpianus eumolpi canadensis","Eumolpianus","eumolpi","canadensis","subspecies",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus"
9382238,"0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6",5050663,"7198581",NA,"Eutenocthalmus campestris Peus, 1949","Peus, 1949","Eutenocthalmus campestris","Eutenocthalmus","campestris",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
1419764,"7ddf754f-d193-4cc9-b351-99906754a03b",5331,NA,NA,"Farhangia Traub, 1980","Traub, 1980","Farhangia","Farhangia",NA,NA,"genus",NA,"In Traub & Starcke [Eds]. Fleas. Proceedings of the International Conference on Fleas, Ashton Wold, Peterborough, UK, 21-25 June 1977. A. A. Balkema, Rotterdam","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Farhangia"
1416658,"7ddf754f-d193-4cc9-b351-99906754a03b",1416650,"1416652",NA,"Foxella americanus (Baker, 1895)","(Baker, 1895)","Foxella americanus","Foxella","americanus",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
6194174,"7ddf754f-d193-4cc9-b351-99906754a03b",1416652,"6194173",NA,"Foxella ignota acutus Stewart, 1940","Stewart, 1940","Foxella ignota acutus","Foxella","ignota","acutus","subspecies",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
6194168,"7ddf754f-d193-4cc9-b351-99906754a03b",1416652,NA,"9128167","Foxella ignota arizonensis (Hubbard, 1947)","(Hubbard, 1947)","Foxella ignota arizonensis","Foxella","ignota","arizonensis","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
6194172,"7ddf754f-d193-4cc9-b351-99906754a03b",1416652,NA,NA,"Foxella ignota chapmani Hubbard, 1958","Hubbard, 1958","Foxella ignota chapmani","Foxella","ignota","chapmani","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
6194177,"7ddf754f-d193-4cc9-b351-99906754a03b",1416652,NA,NA,"Foxella ignota clantoni Hubbard, 1949","Hubbard, 1949","Foxella ignota clantoni","Foxella","ignota","clantoni","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
1416651,"7ddf754f-d193-4cc9-b351-99906754a03b",1416650,NA,NA,"Foxella macgregori Barrera, 1953","Barrera, 1953","Foxella macgregori","Foxella","macgregori",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
9128167,"6cfd67d6-4f9b-400b-8549-1933ac27936f",1416652,"6194168",NA,"Foxella utahensis arizonensis Hubbard","Hubbard","Foxella utahensis arizonensis","Foxella","utahensis","arizonensis","subspecies",NA,NA,"homotypic synonym",NA,"Originally found in sources as accepted taxon within Foxella utahensis","Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella"
1416793,"7ddf754f-d193-4cc9-b351-99906754a03b",1416788,"1416790","8806375","Foxelloides stimsoni (Fox, 1914)","(Fox, 1914)","Foxelloides stimsoni","Foxelloides","stimsoni",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dactylopsylla"
1417798,"7ddf754f-d193-4cc9-b351-99906754a03b",1417762,NA,NA,"Frontopsylla diqiengensis Li Kueichen & Hsieh Paochi, 1974","Li Kueichen & Hsieh Paochi, 1974","Frontopsylla diqiengensis","Frontopsylla","diqiengensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
1417768,"7ddf754f-d193-4cc9-b351-99906754a03b",1417762,NA,"6547280","Frontopsylla elata (Jordan & Rothschild, 1915)","(Jordan & Rothschild, 1915)","Frontopsylla elata","Frontopsylla","elata",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
1417833,"7ddf754f-d193-4cc9-b351-99906754a03b",1417762,NA,NA,"Frontopsylla elatoides Wagner, 1928","Wagner, 1928","Frontopsylla elatoides","Frontopsylla","elatoides",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193967,"7ddf754f-d193-4cc9-b351-99906754a03b",1417833,NA,NA,"Frontopsylla elatoides orthodigitia Murzakhmetova, 1969","Murzakhmetova, 1969","Frontopsylla elatoides orthodigitia","Frontopsylla","elatoides","orthodigitia","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
1417763,"7ddf754f-d193-4cc9-b351-99906754a03b",1417762,NA,NA,"Frontopsylla exilidigita Liu Chiying, Wu Houyong & Chang Fengbo, 1974","Liu Chiying, Wu Houyong & Chang Fengbo, 1974","Frontopsylla exilidigita","Frontopsylla","exilidigita",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
1417787,"7ddf754f-d193-4cc9-b351-99906754a03b",1417762,NA,"4480799","Frontopsylla frontalis (Rothschild, 1908)","(Rothschild, 1908)","Frontopsylla frontalis","Frontopsylla","frontalis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193947,"7ddf754f-d193-4cc9-b351-99906754a03b",1417827,NA,NA,"Frontopsylla megasinus megasinus","Li Kueichen & Chen Ningui, 1974","Frontopsylla megasinus megasinus","Frontopsylla","megasinus","megasinus","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
1417805,"7ddf754f-d193-4cc9-b351-99906754a03b",1417762,NA,NA,"Frontopsylla nakagawai Kumada & Sakaguti, 1959","Kumada & Sakaguti, 1959","Frontopsylla nakagawai","Frontopsylla","nakagawai",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
1417812,"7ddf754f-d193-4cc9-b351-99906754a03b",1417762,NA,NA,"Frontopsylla spadix (Jordan & Rothschild, 1921)","(Jordan & Rothschild, 1921)","Frontopsylla spadix","Frontopsylla","spadix",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
1417800,"7ddf754f-d193-4cc9-b351-99906754a03b",1417762,NA,NA,"Frontopsylla wagneri Ioff, 1928","Ioff, 1928","Frontopsylla wagneri","Frontopsylla","wagneri",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
6193965,"7ddf754f-d193-4cc9-b351-99906754a03b",1417800,"7045013",NA,"Frontopsylla wagneri mongolica Cyprich, Kiefer & Cendsuren, 1977","Cyprich, Kiefer & Cendsuren, 1977","Frontopsylla wagneri mongolica","Frontopsylla","wagneri","mongolica","subspecies",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Frontopsylla"
4770082,"0938172b-2086-439c-a1dd-c21cb0109ed5",8846,NA,NA,"Gebiella Smit, 1983","Smit, 1983","Gebiella","Gebiella",NA,NA,"genus",NA,"The Rothschild collection of fleas: the Ceratophyllidae: key to the Genera and host relationships with notes on their evolution, zoogeography and Medical importance. Rothschild & Traub, place of publication not known","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Gebiella"
4770081,"0938172b-2086-439c-a1dd-c21cb0109ed5",8846,NA,NA,"Geminopsylla Beaucornu & Aeschlimann, 1985","Beaucornu & Aeschlimann, 1985","Geminopsylla","Geminopsylla",NA,NA,"genus",NA,"Bulletin Soc. neuchatel. Sci. Nat. 108","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Geminopsylla"
4770054,"0938172b-2086-439c-a1dd-c21cb0109ed5",9010,NA,NA,"Geoctenophthalmus Hopkins & Rothschild, 1966","Hopkins & Rothschild, 1966","Geoctenophthalmus","Geoctenophthalmus",NA,NA,"genus",NA,"An illustrated catalogue of the Rothschild collection of fleas (Siphonaptera) in the British Museum (Natural History) etc. Vol. 4. Brit. Mus. (Nat. Hist.) London (Publ. No. 652)","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Geoctenophthalmus"
1419609,"7ddf754f-d193-4cc9-b351-99906754a03b",5329,NA,NA,"Geohollandia Mardon & Dunnet, 1972","Mardon & Dunnet, 1972","Geohollandia","Geohollandia",NA,NA,"genus",NA,"J. Aust. Ent. Soc. 11","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Geohollandia"
4770166,"0938172b-2086-439c-a1dd-c21cb0109ed5",1366,NA,NA,"Gephyropsylla Barrera, 1952","Barrera, 1952","Gephyropsylla","Gephyropsylla",NA,NA,"genus",NA,"Ciencia, Méx., 12","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"Gephyropsylla"
1418022,"7ddf754f-d193-4cc9-b351-99906754a03b",1418009,NA,NA,"Geusibia apromina Liu Chiying, Cai Liyun & Wu Wenzhen, 1980","Liu Chiying, Cai Liyun & Wu Wenzhen, 1980","Geusibia apromina","Geusibia","apromina",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Geusibia"
1418018,"7ddf754f-d193-4cc9-b351-99906754a03b",1418009,NA,NA,"Geusibia minutiprominula Zhang Jintong & Liu Chiying, 1984","Zhang Jintong & Liu Chiying, 1984","Geusibia minutiprominula","Geusibia","minutiprominula",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Geusibia"
1416798,"7ddf754f-d193-4cc9-b351-99906754a03b",8846,NA,NA,"Glaciopsyllus Smit & Dunnet, 1962","Smit & Dunnet, 1962","Glaciopsyllus","Glaciopsyllus",NA,NA,"genus",NA,"Pacif. Insects 4","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Glaciopsyllus"
3259514,"0938172b-2086-439c-a1dd-c21cb0109ed5",5329,"1417895",NA,"Glauertia Rothschild, 1936","Rothschild, 1936","Glauertia","Glauertia",NA,NA,"genus",NA,"Novit. Zool., 40","synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Acanthopsylla"
1419632,"7ddf754f-d193-4cc9-b351-99906754a03b",7236600,"5051163",NA,"Glauertidos aiyurensis Holland, 1969","Holland, 1969","Glauertidos aiyurensis","Glauertidos","aiyurensis",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Acanthopsylla"
1419634,"7ddf754f-d193-4cc9-b351-99906754a03b",7236600,"5051163",NA,"Glauertidos divergens Smit, 1953","Smit, 1953","Glauertidos divergens","Glauertidos","divergens",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Acanthopsylla"
1419637,"7ddf754f-d193-4cc9-b351-99906754a03b",7236600,"5051165",NA,"Glauertidos incerta Holland, 1971","Holland, 1971","Glauertidos incerta","Glauertidos","incerta",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Acanthopsylla"
1419633,"7ddf754f-d193-4cc9-b351-99906754a03b",7236600,"5051163",NA,"Glauertidos monticola Holland, 1969","Holland, 1969","Glauertidos monticola","Glauertidos","monticola",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Acanthopsylla"
7198715,"d7dddbf4-2cf0-4f39-9b2a-bb099caae36c",1419829,NA,NA,"Gryphopsylla jacobsoni jacobsoni",NA,"Gryphopsylla jacobsoni jacobsoni","Gryphopsylla","jacobsoni","jacobsoni","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Gryphopsylla"
6194412,"7ddf754f-d193-4cc9-b351-99906754a03b",1419829,NA,NA,"Gryphopsylla jacobsoni segregata Beaucournu & Sountsov, 1999","Beaucournu & Sountsov, 1999","Gryphopsylla jacobsoni segregata","Gryphopsylla","jacobsoni","segregata","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Gryphopsylla"
4770129,"0938172b-2086-439c-a1dd-c21cb0109ed5",5329,NA,NA,"Gymnomeropsylla Durden & Beaucournu, 2002","Durden & Beaucournu, 2002","Gymnomeropsylla","Gymnomeropsylla",NA,NA,"genus",NA,"Parasite 9 (3), September","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Gymnomeropsylla"
8495429,"0938172b-2086-439c-a1dd-c21cb0109ed5",8527148,NA,NA,"Hadropsylla Huang, Engel, Cai & Nel, 2013","Huang, Engel, Cai & Nel, 2013","Hadropsylla","Hadropsylla",NA,NA,"genus",NA,"Huang, Diying, Michael S. Engel, Chenyang Cai & André Nel. 2013. Mesozoic giant fleas from northeastern China (Siphonaptera): taxonomy and implications for palaeodiversity. Chinese Science Bulletin 58(14): 1682-1690.","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pseudopulicidae","Hadropsylla"
8707602,"c8227bb4-4143-443f-8cb2-51f9576aff14",8495429,NA,NA,"Hadropsylla sinica Huang, Engel, Cai & Nel, 2013","Huang, Engel, Cai & Nel, 2013","Hadropsylla sinica","Hadropsylla","sinica",NA,"species",NA,"Huang, Diying, Michael S. Engel, Chenyang Cai & André Nel. 2013. Mesozoic giant fleas from northeastern China (Siphonaptera): taxonomy and implications for palaeodiversity. Chinese Science Bulletin 58(14): 1682-1690.","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pseudopulicidae","Hadropsylla"
4770146,"0938172b-2086-439c-a1dd-c21cb0109ed5",1366,NA,NA,"Hechtiella Barrera, 1952","Barrera, 1952","Hechtiella","Hechtiella",NA,NA,"genus",NA,"Ciencia, Mex., 12","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"Hechtiella"
4770111,"0938172b-2086-439c-a1dd-c21cb0109ed5",5321,"1419274",NA,"Hecteropsylla Oudemans, 1906","Oudemans, 1906","Hecteropsylla","Hecteropsylla",NA,NA,"genus",NA,"Ent. Ber., 1906","synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Tungidae","Hectopsylla"
1419278,"7ddf754f-d193-4cc9-b351-99906754a03b",1419274,"1419277",NA,"Hectoropsylla mazzai Da Costa Lima, 1935","Da Costa Lima, 1935","Hectoropsylla mazzai","Hectoropsylla","mazzai",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Tungidae","Hectopsylla"
1419280,"7ddf754f-d193-4cc9-b351-99906754a03b",1419274,"1419279",NA,"Hectoropsylla testudo (Weyenbergh, 1881)","(Weyenbergh, 1881)","Hectoropsylla testudo","Hectoropsylla","testudo",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Tungidae","Hectopsylla"
4770049,"0938172b-2086-439c-a1dd-c21cb0109ed5",1366,NA,NA,"Helminthopsylla Sluiter & Swellengrebel, 1912","Sluiter & Swellengrebel, 1912","Helminthopsylla","Helminthopsylla",NA,NA,"genus",NA,"Dierl. Paras. Mensch Huisdier., ed. 2","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"Helminthopsylla"
3259512,"0938172b-2086-439c-a1dd-c21cb0109ed5",8854,NA,NA,"Heteropsyllus Beaucournu, 2002","Beaucournu, 2002","Heteropsyllus","Heteropsyllus",NA,NA,"genus",NA,"Bull Soc Entomol Fr 107 (3), Aout","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Heteropsyllus"
4770089,"0938172b-2086-439c-a1dd-c21cb0109ed5",5324,NA,NA,"Hexactenopsylla Oudemans, 1909","Oudemans, 1909","Hexactenopsylla","Hexactenopsylla",NA,NA,"genus",NA,"Ent. Ber. Nederl. Ver., 3, no. 49","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Hexactenopsylla"
1417638,"7ddf754f-d193-4cc9-b351-99906754a03b",1417597,"1417636",NA,"Hirtopsylla bouchei (Oudemans, 1906)","(Oudemans, 1906)","Hirtopsylla bouchei","Hirtopsylla","bouchei",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllus"
1417613,"7ddf754f-d193-4cc9-b351-99906754a03b",1417597,"1417612",NA,"Hirtopsylla brachystylus Rothschild, 1910","Rothschild, 1910","Hirtopsylla brachystylus","Hirtopsylla","brachystylus",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllus"
1417624,"7ddf754f-d193-4cc9-b351-99906754a03b",1417597,"1417623","4480909","Hirtopsylla jubata (Wagner, 1898)","(Wagner, 1898)","Hirtopsylla jubata","Hirtopsylla","jubata",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllus"
1417637,"7ddf754f-d193-4cc9-b351-99906754a03b",1417597,"1417636",NA,"Hirtopsylla kolenatii Wagner, 1930","Wagner, 1930","Hirtopsylla kolenatii","Hirtopsylla","kolenatii",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllus"
1417620,"7ddf754f-d193-4cc9-b351-99906754a03b",1417597,"1417619",NA,"Hirtopsylla liui Chao, 1947","Chao, 1947","Hirtopsylla liui","Hirtopsylla","liui",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllus"
1417634,"7ddf754f-d193-4cc9-b351-99906754a03b",1417597,"1417633",NA,"Hirtopsylla subobscura (Wagner, 1898)","(Wagner, 1898)","Hirtopsylla subobscura","Hirtopsylla","subobscura",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllus"
1417640,"7ddf754f-d193-4cc9-b351-99906754a03b",1417597,"1417639",NA,"Hirtopsylla tateishii Sugimoto, 1933","Sugimoto, 1933","Hirtopsylla tateishii","Hirtopsylla","tateishii",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllus"
1417629,"7ddf754f-d193-4cc9-b351-99906754a03b",1417597,"1417628",NA,"Hirtopsylla teres Jordan, 1929","Jordan, 1929","Hirtopsylla teres","Hirtopsylla","teres",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllus"
1417608,"7ddf754f-d193-4cc9-b351-99906754a03b",1417597,"1417606",NA,"Hirtopsylla wagneri (Kohaut, 1903)","(Kohaut, 1903)","Hirtopsylla wagneri","Hirtopsylla","wagneri",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllus"
1417599,"7ddf754f-d193-4cc9-b351-99906754a03b",1417597,"1417598",NA,"Hirtopsylla wassilii Scalon, 1935","Scalon, 1935","Hirtopsylla wassilii","Hirtopsylla","wassilii",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllus"
7699985,"88f4e35a-bdf8-4aa2-9a1b-56401d4eed15",1366,NA,NA,"Histrichopsyllidae",NA,"Histrichopsyllidae","Histrichopsyllidae",NA,NA,"family",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Histrichopsyllidae",NA
1416684,"7ddf754f-d193-4cc9-b351-99906754a03b",8846,NA,NA,"Hollandipsylla Traub, 1953","Traub, 1953","Hollandipsylla","Hollandipsylla",NA,NA,"genus",NA,"J. Wash. Acad. Sci., 43","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Hollandipsylla"
1419644,"7ddf754f-d193-4cc9-b351-99906754a03b",5329,NA,NA,"Hoogstraalia Traub, 1951","Traub, 1951","Hoogstraalia","Hoogstraalia",NA,NA,"genus",NA,"Proc. Ent. Soc. Wash., 53","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Hoogstraalia"
1417923,"7ddf754f-d193-4cc9-b351-99906754a03b",5326,NA,NA,"Hopkinsipsylla Traub, 1963","Traub, 1963","Hopkinsipsylla","Hopkinsipsylla",NA,NA,"genus",NA,"Proc. Ent. Soc. Wash. 65","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Hopkinsipsylla"
1417924,"7ddf754f-d193-4cc9-b351-99906754a03b",1417923,NA,NA,"Hopkinsipsylla occulta Traub, 1963","Traub, 1963","Hopkinsipsylla occulta","Hopkinsipsylla","occulta",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Hopkinsipsylla"
9009871,"6cfd67d6-4f9b-400b-8549-1933ac27936f",1419340,"6194461",NA,"Hoplopsyllus foxi Ewing","Ewing","Hoplopsyllus foxi","Hoplopsyllus","foxi",NA,"species",NA,NA,"homotypic synonym",NA,"Originally found in sources as accepted taxon within Hoplopsyllus Baker, 1905","Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euchoplopsyllus"
1417538,"7ddf754f-d193-4cc9-b351-99906754a03b",1417536,NA,NA,"Hormopsylla cryptica Tipton & Machado, 1972","Tipton & Machado, 1972","Hormopsylla cryptica","Hormopsylla","cryptica",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Hormopsylla"
4770079,"0938172b-2086-439c-a1dd-c21cb0109ed5",8846,NA,NA,"Hubbardipsylla Smit, 1983","Smit, 1983","Hubbardipsylla","Hubbardipsylla",NA,NA,"genus",NA,"The Rothschild collection of fleas: the Ceratophyllidae: key to the Genera and host relationships with notes on their evolution, zoogeography and Medical importance. Rothschild & Traub, place of publication not known","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Hubbardipsylla"
