"TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"NMNH",802,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla (Leptopsylla) aethiopica nakuruensis Smit, 1951",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Leptopsylla","Leptopsylla","aethiopica","nakuruensis","subspecies",NA,"Smit, 1951",NA,NA,NA,NA,NA,"Leptopsylla aethiopica nakuruensis"
"NMNH",803,NA,NA,NA,NA,NA,NA,NA,NA,"Xiphiopsylla hyparetes Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Xiphiopsyllidae","Xiphiopsylla",NA,"hyparetes",NA,"species",NA,"Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,"Xiphiopsylla hyparetes"
"NMNH",804,NA,NA,NA,NA,NA,NA,NA,NA,"Xiphiopsylla lippa smithi Hubbard, 1967",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Xiphiopsyllidae","Xiphiopsylla",NA,"lippa","smithi","subspecies",NA,"Hubbard, 1967",NA,NA,NA,NA,NA,"Xiphiopsylla lippa smithi"
"NMNH",805,NA,NA,NA,NA,NA,NA,NA,NA,"Chimaeropsylla haddowi Smit, 1952",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae","Chimaeropsylla",NA,"haddowi",NA,"species",NA,"Smit, 1952",NA,NA,NA,NA,NA,"Chimaeropsylla haddowi"
"NMNH",806,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ethioctenophthalmus) blandulus Smit, 1960",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ethioctenophthalmus","blandulus",NA,"species",NA,"Smit, 1960",NA,NA,NA,NA,NA,"Ctenophthalmus blandulus"
"NMNH",807,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ethioctenophthalmus) cophurus grzimeki Hubbard, 1964",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ethioctenophthalmus","cophurus","grzimeki","subspecies",NA,"Hubbard, 1964",NA,NA,NA,NA,NA,"Ctenophthalmus cophurus grzimeki"
"NMNH",808,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ethioctenophthalmus) cophurus hemingwayi Hubbard, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ethioctenophthalmus","cophurus","hemingwayi","subspecies",NA,"Hubbard, 1963",NA,NA,NA,NA,NA,"Ctenophthalmus cophurus hemingwayi"
"NMNH",809,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ethioctenophthalmus) cophurus schmiederi Hubbard, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ethioctenophthalmus","cophurus","schmiederi","subspecies",NA,"Hubbard, 1966",NA,NA,NA,NA,NA,"Ctenophthalmus cophurus schmiederi"
"NMNH",810,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ethioctenophthalmus) evidens wilkesi Hubbard, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ethioctenophthalmus","evidens","wilkesi","subspecies",NA,"Hubbard, 1963",NA,NA,NA,NA,NA,"Ctenophthalmus evidens wilkesi"
"NMNH",811,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ethioctenophthalmus) gilliesi Hubbard, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ethioctenophthalmus","gilliesi",NA,"species",NA,"Hubbard, 1963",NA,NA,NA,NA,NA,"Ctenophthalmus gilliesi"
"NMNH",812,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ethioctenophthalmus) leptodactylus Hubbard, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ethioctenophthalmus","leptodactylus",NA,"species",NA,"Hubbard, 1963",NA,NA,NA,NA,NA,"Ctenophthalmus leptodactylus"
"NMNH",813,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ethioctenophthalmus) verutus Smit, 1960",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ethioctenophthalmus","verutus",NA,"species",NA,"Smit, 1960",NA,NA,NA,NA,NA,"Ctenophthalmus verutus"
"NMNH",814,NA,NA,NA,NA,NA,NA,NA,NA,"Listropsylla basilewskyi Smit, 1960",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Listropsylla",NA,"basilewskyi",NA,"species",NA,"Smit, 1960",NA,NA,NA,NA,NA,"Listropsylla basilewskyi"
"NMNH",815,NA,NA,NA,NA,NA,NA,NA,NA,"Parapulex echinatus Smit, 1956",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Parapulex",NA,"echinatus",NA,"species",NA,"Smit, 1956",NA,NA,NA,NA,NA,"Parapulex echinatus"
"NMNH",816,NA,NA,NA,NA,NA,NA,NA,NA,"Synosternus somalicus (Jordan & Rothschild, 1908)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Synosternus",NA,"somalicus",NA,"species",NA,"Jordan & Rothschild, 1908",NA,NA,NA,NA,NA,"Synosternus somalicus"
"NMNH",817,NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla debilis Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"debilis",NA,"species",NA,"Jordan, 1925",NA,NA,NA,NA,NA,"Xenopsylla debilis"
"NMNH",818,NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla difficilis Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"difficilis",NA,"species",NA,"Jordan, 1925",NA,NA,NA,NA,NA,"Xenopsylla difficilis"
"NMNH",819,NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla morgandaviesi Hubbard, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"morgandaviesi",NA,"species",NA,"Hubbard, 1963",NA,NA,NA,NA,NA,"Xenopsylla morgandaviesi"
"NMNH",820,NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla raybouldi Hubbard, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"raybouldi",NA,"species",NA,"Hubbard, 1963",NA,NA,NA,NA,NA,"Xenopsylla raybouldi"
"NMNH",821,NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla sarodes manyarensis Hubbard, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"sarodes","manyarensis","subspecies",NA,"Hubbard, 1963",NA,NA,NA,NA,NA,"Xenopsylla sarodes manyarensis"
"NMNH",822,NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla sarodes serengetiensis Hubbard, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"sarodes","serengetiensis","subspecies",NA,"Hubbard, 1963",NA,NA,NA,NA,NA,"Xenopsylla sarodes serengetiensis"
"NMNH",823,NA,NA,NA,NA,NA,NA,NA,NA,"Medwayella thurmani Traub, 1972",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Medwayella",NA,"thurmani",NA,"species",NA,"Traub, 1972",NA,NA,NA,NA,NA,"Medwayella thurmani"
"NMNH",824,NA,NA,NA,NA,NA,NA,NA,NA,"Stivalius aporus rectodigitus Kueichen & Dwenching, 1958",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Stivalius",NA,"aporus","rectodigitus","subspecies",NA,"Kueichen & Dwenching, 1958",NA,NA,NA,NA,NA,"Stivalius aporus rectodigitus"
"NMNH",825,NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis) occidentalis steganus (Jordan & Rothschild, 1923)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis","Polygenis","occidentalis","steganus","subspecies",NA,"Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,"Polygenis occidentalis steganus"
"NMNH",826,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla tashenbergi tashenbergi (Wagner, 1898)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Leptopsylla",NA,"tashenbergi","tashenbergi","subspecies",NA,"Wagner, 1898",NA,NA,NA,NA,NA,"Leptopsylla tashenbergi tashenbergi"
"NMNH",827,NA,NA,NA,NA,NA,NA,NA,NA,"Mesopsylla apscheronica Wagner & Argyropulo, 1934",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Mesopsylla",NA,"apscheronica",NA,"species",NA,"Wagner & Argyropulo, 1934",NA,NA,NA,NA,NA,"Mesopsylla apscheronica"
"NMNH",828,NA,NA,NA,NA,NA,NA,NA,NA,"Ophthalmopsylla (Ophthalmopsylla) volgensis arnoldi Wagner & Argyropulo, 1934",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Ophthalmopsylla","Ophthalmopsylla","volgensis","arnoldi","subspecies",NA,"Wagner & Argyropulo, 1934",NA,NA,NA,NA,NA,"Ophthalmopsylla volgensis arnoldi"
"NMNH",829,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ctenophthalmus) fransmiti fransmiti Suciu, 1969",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ctenophthalmus","fransmiti","fransmiti","subspecies",NA,"Suciu, 1969",NA,NA,NA,NA,NA,"Ctenophthalmus fransmiti fransmiti"
"NMNH",830,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ctenophthalmus) proximus (Wagner, 1903)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ctenophthalmus","proximus",NA,"species",NA,"Wagner, 1903",NA,NA,NA,NA,NA,"Ctenophthalmus proximus"
"NMNH",832,NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla gerbilli",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"gerbilli",NA,"species",NA,"",NA,NA,NA,NA,NA,"Xenopsylla gerbilli"
"NMNH",833,NA,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla neomexicana Prince, 1945",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dactylopsylla",NA,"neomexicana",NA,"species",NA,"Prince, 1945",NA,NA,NA,NA,NA,"Dactylopsylla neomexicana"
"NMNH",834,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus intermedius Hubbard, 1943",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"sexdentatus","intermedius","subspecies",NA,"Hubbard, 1943",NA,NA,NA,NA,NA,"Orchopeas sexdentatus intermedius"
"NMNH",835,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla chapini Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"chapini",NA,"species",NA,"Jordan, 1929",NA,NA,NA,NA,NA,"Nycteridopsylla chapini"
"NMNH",836,NA,NA,NA,NA,NA,NA,NA,NA,"Odontopsyllus dentatus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Odontopsyllus",NA,"dentatus",NA,"species",NA,"",NA,NA,NA,NA,NA,"Odontopsyllus dentatus"
"NMNH",837,NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"hesperomys",NA,"species",NA,"",NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys"
"NMNH",838,NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla scotti Fox, 1939",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"scotti",NA,"species",NA,"Fox, 1939",NA,NA,NA,NA,NA,"Peromyscopsylla scotti"
"NMNH",839,NA,NA,NA,NA,NA,NA,NA,NA,"Meringis hubbardi Kohls, 1938",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"hubbardi",NA,"species",NA,"Kohls, 1938",NA,NA,NA,NA,NA,"Meringis hubbardi"
"NMNH",840,NA,NA,NA,NA,NA,NA,NA,NA,"Meringis jamesoni Hubbard, 1943",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"jamesoni",NA,"species",NA,"Hubbard, 1943",NA,NA,NA,NA,NA,"Meringis jamesoni"
"NMNH",841,NA,NA,NA,NA,NA,NA,NA,NA,"Meringis parkeri",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"parkeri",NA,"species",NA,"",NA,NA,NA,NA,NA,"Meringis parkeri"
"NMNH",842,NA,NA,NA,NA,NA,NA,NA,NA,"Meringis rectus Morlan, 1953",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"rectus",NA,"species",NA,"Morlan, 1953",NA,NA,NA,NA,NA,"Meringis rectus"
"NMNH",843,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) celsus Jordan, 1926",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Ceratophyllus","celsus",NA,"species",NA,"Jordan, 1926",NA,NA,NA,NA,NA,"Ceratophyllus celsus"
"NMNH",844,NA,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla pentachaeta Prince & Stark, 1951",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dactylopsylla",NA,"pentachaeta",NA,"species",NA,"Prince & Stark, 1951",NA,NA,NA,NA,NA,"Dactylopsylla pentachaeta"
"NMNH",845,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris clantoni Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Megabothris",NA,"clantoni",NA,"species",NA,"Hubbard, 1949",NA,NA,NA,NA,NA,"Megabothris clantoni"
"NMNH",846,NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys enoplus Rothschild, 1909",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Opisodasys",NA,"enoplus",NA,"species",NA,"Rothschild, 1909",NA,NA,NA,NA,NA,"Opisodasys enoplus"
"NMNH",847,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis petiolatus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"petiolatus",NA,"species",NA,"",NA,NA,NA,NA,NA,"Thrassis petiolatus"
"NMNH",848,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla marikovskii ewingi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla",NA,"marikovskii","ewingi","subspecies",NA,"",NA,NA,NA,NA,NA,"Amphipsylla marikovskii ewingi"
"NMNH",849,NA,NA,NA,NA,NA,NA,NA,NA,"Dolichopsyllus stylosus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Dolichopsyllus",NA,"stylosus",NA,"species",NA,"",NA,NA,NA,NA,NA,"Dolichopsyllus stylosus"
"NMNH",850,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla jordani Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Nearctopsylla",NA,"jordani",NA,"species",NA,"Hubbard, 1949",NA,NA,NA,NA,NA,"Nearctopsylla jordani"
"NMNH",851,NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus falsicalifornicus Fox, 1929",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Anomiopsyllus",NA,"falsicalifornicus",NA,"species",NA,"Fox, 1929",NA,NA,NA,NA,NA,"Anomiopsyllus falsicalifornicus"
"NMNH",852,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus pseudagyrtes Baker, 1904",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus",NA,"pseudagyrtes",NA,"species",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Ctenophthalmus pseudagyrtes"
"NMNH",853,NA,NA,NA,NA,NA,NA,NA,NA,"Jordanopsylla becki Hastriter, 2000",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Jordanopsylla",NA,"becki",NA,"species",NA,"Hastriter, 2000",NA,NA,NA,NA,NA,"Jordanopsylla becki"
"NMNH",854,NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus smiti Mendez, 1954",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Megarthroglossus",NA,"smiti",NA,"species",NA,"Mendez, 1954",NA,NA,NA,NA,NA,"Megarthroglossus smiti"
"NMNH",855,NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus wilsoni Mendez & Haas, 1973",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Megarthroglossus",NA,"wilsoni",NA,"species",NA,"Mendez & Haas, 1973",NA,NA,NA,NA,NA,"Megarthroglossus wilsoni"
"NMNH",856,NA,NA,NA,NA,NA,NA,NA,NA,"Meringis cummingi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"cummingi",NA,"species",NA,"",NA,NA,NA,NA,NA,"Meringis cummingi"
"NMNH",857,NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis floridanus Johnson & Layne, 1961",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis",NA,"floridanus",NA,"species",NA,"Johnson & Layne, 1961",NA,NA,NA,NA,NA,"Polygenis floridanus"
"NMNH",858,NA,NA,NA,NA,NA,NA,NA,NA,"Meringis shannoni",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"shannoni",NA,"species",NA,"",NA,NA,NA,NA,NA,"Meringis shannoni"
"NMNH",859,NA,NA,NA,NA,NA,NA,NA,NA,"Meringis vitabilis Eads, 1960",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"vitabilis",NA,"species",NA,"Eads, 1960",NA,NA,NA,NA,NA,"Meringis vitabilis"
"NMNH",860,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla princei Holland & Jameson, 1950",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Nearctopsylla",NA,"princei",NA,"species",NA,"Holland & Jameson, 1950",NA,NA,NA,NA,NA,"Nearctopsylla princei"
"NMNH",861,NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus walkeri Barnes, 1965",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Anomiopsyllus",NA,"walkeri",NA,"species",NA,"Barnes, 1965",NA,NA,NA,NA,NA,"Anomiopsyllus walkeri"
"NMNH",862,NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia borealis Ewing, 1929",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Catallagia",NA,"borealis",NA,"species",NA,"Ewing, 1929",NA,NA,NA,NA,NA,"Catallagia borealis"
"NMNH",863,NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia duffneri Lewis & Haas, 2001",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Catallagia",NA,"duffneri",NA,"species",NA,"Lewis & Haas, 2001",NA,NA,NA,NA,NA,"Catallagia duffneri"
"NMNH",864,NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia mathesoni Jameson, 1950",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Catallagia",NA,"mathesoni",NA,"species",NA,"Jameson, 1950",NA,NA,NA,NA,NA,"Catallagia mathesoni"
"NMNH",865,NA,NA,NA,NA,NA,NA,NA,NA,"Conorhinopsylla nidicola Jellison, 1945",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Conorhinopsylla",NA,"nidicola",NA,"species",NA,"Jellison, 1945",NA,NA,NA,NA,NA,"Conorhinopsylla nidicola"
"NMNH",866,NA,NA,NA,NA,NA,NA,NA,NA,"Corypsylla ornata Fox, 1908",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Corypsylla",NA,"ornata",NA,"species",NA,"Fox, 1908",NA,NA,NA,NA,NA,"Corypsylla ornata"
"NMNH",867,NA,NA,NA,NA,NA,NA,NA,NA,"Jordanopsylla allredi Traub & Tipton, 1951",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Jordanopsylla",NA,"allredi",NA,"species",NA,"Traub & Tipton, 1951",NA,NA,NA,NA,NA,"Jordanopsylla allredi"
"NMNH",868,NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus cavernicolus Mendez & Haas, 1972",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Megarthroglossus",NA,"cavernicolus",NA,"species",NA,"Mendez & Haas, 1972",NA,NA,NA,NA,NA,"Megarthroglossus cavernicolus"
"NMNH",869,NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus weaveri Eads & Campos, 1977",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Megarthroglossus",NA,"weaveri",NA,"species",NA,"Eads & Campos, 1977",NA,NA,NA,NA,NA,"Megarthroglossus weaveri"
"NMNH",870,NA,NA,NA,NA,NA,NA,NA,NA,"Meringis agilis Eads, 1960",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"agilis",NA,"species",NA,"Eads, 1960",NA,NA,NA,NA,NA,"Meringis agilis"
"NMNH",871,NA,NA,NA,NA,NA,NA,NA,NA,"Meringis disparalis Eads, 1979",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"disparalis",NA,"species",NA,"Eads, 1979",NA,NA,NA,NA,NA,"Meringis disparalis"
"NMNH",872,NA,NA,NA,NA,NA,NA,NA,NA,"Chaetopsylla floridensis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Chaetopsylla",NA,"floridensis",NA,"species",NA,"",NA,NA,NA,NA,NA,"Chaetopsylla floridensis"
"NMNH",873,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus affinis neglectus Smit, 1958",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus",NA,"affinis","neglectus","subspecies",NA,"Smit, 1958",NA,NA,NA,NA,NA,"Ceratophyllus affinis neglectus"
"NMNH",874,NA,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla bluei",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dactylopsylla",NA,"bluei",NA,"species",NA,"",NA,NA,NA,NA,NA,"Dactylopsylla bluei"
"NMNH",875,NA,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla percernis Eads & Menzies, 1949",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dactylopsylla",NA,"percernis",NA,"species",NA,"Eads & Menzies, 1949",NA,NA,NA,NA,NA,"Dactylopsylla percernis"
"NMNH",876,NA,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota apachina",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella","Foxella","ignota","apachina","subspecies",NA,"",NA,NA,NA,NA,NA,"Foxella ignota apachina"
"NMNH",877,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis francisi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"francisi",NA,"species",NA,"",NA,NA,NA,NA,NA,"Thrassis francisi"
