"taxonID","datasetID","parentNameUsageID","acceptedNameUsageID","originalNameUsageID","scientificName","scientificNameAuthorship","canonicalName","genericName","specificEpithet","infraspecificEpithet","taxonRank","nameAccordingTo","namePublishedIn","taxonomicStatus","nomenclaturalStatus","taxonRemarks","kingdom","phylum","class","order","family","genus","subfamily","species","author","namePublishedInYear","synonym.s.","TPTdataset","TPTID","scientificNameID","nameAccordingToID","namePublishedInID","taxonConceptID","acceptedNameUsage","parentNameUsage","originalNameUsage","higherClassification","subgenus","verbatimTaxonRank","vernacularName","nomenclaturalCode"
"6194588","7ddf754f-d193-4cc9-b351-99906754a03b",1419031,NA,NA,"Typhloceras favosum claramuntae Beaucournu & Gosalbez, 1978","Beaucournu & Gosalbez, 1978","Typhloceras favosum claramuntae","Typhloceras","favosum","claramuntae","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Typhloceras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7198614","7ddf754f-d193-4cc9-b351-99906754a03b",1419031,NA,NA,"Typhloceras favosum favosum","Jordan & Rothschild, 1914","Typhloceras favosum favosum","Typhloceras","favosum","favosum","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Typhloceras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6194586","7ddf754f-d193-4cc9-b351-99906754a03b",1419031,NA,NA,"Typhloceras favosum rolandi Jordan, 1938","Jordan, 1938","Typhloceras favosum rolandi","Typhloceras","favosum","rolandi","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Typhloceras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6194589","7ddf754f-d193-4cc9-b351-99906754a03b",1419031,NA,NA,"Typhloceras favosum sintrensis Ribeiro & Capela, 1988","Ribeiro & Capela, 1988","Typhloceras favosum sintrensis","Typhloceras","favosum","sintrensis","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Typhloceras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419028","7ddf754f-d193-4cc9-b351-99906754a03b",1419027,NA,NA,"Typhloceras poppei Wagner, 1903","Wagner, 1903","Typhloceras poppei","Typhloceras","poppei",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Typhloceras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6194591","7ddf754f-d193-4cc9-b351-99906754a03b",1419028,NA,NA,"Typhloceras poppei orientalis Mahnert & Beaucournu, 1985","Mahnert & Beaucournu, 1985","Typhloceras poppei orientalis","Typhloceras","poppei","orientalis","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Typhloceras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7198613","7ddf754f-d193-4cc9-b351-99906754a03b",1419028,NA,NA,"Typhloceras poppei poppei","Wagner, 1903","Typhloceras poppei poppei","Typhloceras","poppei","poppei","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Typhloceras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418034","7ddf754f-d193-4cc9-b351-99906754a03b",1418030,NA,NA,"Typhlomyopsyllus bashanensis Liu & Wang, 1995","Liu & Wang, 1995","Typhlomyopsyllus bashanensis","Typhlomyopsyllus","bashanensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Typhlomyopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418033","7ddf754f-d193-4cc9-b351-99906754a03b",1418030,NA,NA,"Typhlomyopsyllus cavaticus Li Kueichen & Huang Guiping, 1980","Li Kueichen & Huang Guiping, 1980","Typhlomyopsyllus cavaticus","Typhlomyopsyllus","cavaticus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Typhlomyopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418032","7ddf754f-d193-4cc9-b351-99906754a03b",1418030,NA,NA,"Typhlomyopsyllus esinus Liu Quan, Shi Liangcai & Liu Chiying, 1985","Liu Quan, Shi Liangcai & Liu Chiying, 1985","Typhlomyopsyllus esinus","Typhlomyopsyllus","esinus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Typhlomyopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418031","7ddf754f-d193-4cc9-b351-99906754a03b",1418030,NA,NA,"Typhlomyopsyllus liui Wu & Liu, 2002","Wu & Liu, 2002","Typhlomyopsyllus liui","Typhlomyopsyllus","liui",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Typhlomyopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4770039","7ddf754f-d193-4cc9-b351-99906754a03b",1417652,"1417654",NA,"Typhlopsylla mexicana (Baker, 1896)","(Baker, 1896)","Typhlopsylla mexicana","Typhlopsylla","mexicana",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Leptopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7392361","80b4b440-eaca-4860-aadf-d0dfdd3e856e",8283651,NA,NA,"Typhlopsylla sibirica Wagner, 1901","Wagner, 1901","Typhlopsylla sibirica","Typhlopsylla","sibirica",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Typhlopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419584","7ddf754f-d193-4cc9-b351-99906754a03b",1419583,NA,NA,"Uropsylla tasmanica Rothschild, 1905","Rothschild, 1905","Uropsylla tasmanica","Uropsylla","tasmanica",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Lycopsyllidae","Uropsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416268","7ddf754f-d193-4cc9-b351-99906754a03b",1416255,NA,NA,"Vermipsylla alakurt Schimkewitsch, 1885","Schimkewitsch, 1885","Vermipsylla alakurt","Vermipsylla","alakurt",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Vermipsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7198630","7ddf754f-d193-4cc9-b351-99906754a03b",1416264,NA,NA,"Vermipsylla asymmetrica asymmetrica","Liu Chiying, Wu Houyong & Wu Foolin, 1965","Vermipsylla asymmetrica asymmetrica","Vermipsylla","asymmetrica","asymmetrica","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Vermipsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6194393","7ddf754f-d193-4cc9-b351-99906754a03b",1416264,NA,NA,"Vermipsylla asymmetrica lunata Liu Chiying, Tsai Liyuen & Wu Wenching, 1974","Liu Chiying, Tsai Liyuen & Wu Wenching, 1974","Vermipsylla asymmetrica lunata","Vermipsylla","asymmetrica","lunata","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Vermipsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416256","7ddf754f-d193-4cc9-b351-99906754a03b",1416255,NA,NA,"Vermipsylla ibexa Zhang Jintong & Yu Xin, 1981","Zhang Jintong & Yu Xin, 1981","Vermipsylla ibexa","Vermipsylla","ibexa",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Vermipsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416267","7ddf754f-d193-4cc9-b351-99906754a03b",1416255,NA,NA,"Vermipsylla minuta Liu Lienchu, Chang Wenfu & Chen Tehliang, 1974","Liu Lienchu, Chang Wenfu & Chen Tehliang, 1974","Vermipsylla minuta","Vermipsylla","minuta",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Vermipsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6194386","7ddf754f-d193-4cc9-b351-99906754a03b",1416261,NA,NA,"Vermipsylla parallela parallela","Liu Chiying, Wu Houyong & Wu Foolin, 1965","Vermipsylla parallela parallela","Vermipsylla","parallela","parallela","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Vermipsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6194387","7ddf754f-d193-4cc9-b351-99906754a03b",1416261,NA,NA,"Vermipsylla parallela rhinopithica Li Kueichen, 1985","Li Kueichen, 1985","Vermipsylla parallela rhinopithica","Vermipsylla","parallela","rhinopithica","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Vermipsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6194391","7ddf754f-d193-4cc9-b351-99906754a03b",1416258,NA,NA,"Vermipsylla perplexa centrolasia Liu Chiying, Wu Houyong & Wu, 1982","Liu Chiying, Wu Houyong & Wu, 1982","Vermipsylla perplexa centrolasia","Vermipsylla","perplexa","centrolasia","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Vermipsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6194390","7ddf754f-d193-4cc9-b351-99906754a03b",1416258,NA,NA,"Vermipsylla perplexa perplexa","Smit, 1975","Vermipsylla perplexa perplexa","Vermipsylla","perplexa","perplexa","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Vermipsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416257","7ddf754f-d193-4cc9-b351-99906754a03b",1416255,NA,NA,"Vermipsylla quilianensis Wu Wenching, Tsai Liyuen & Liu Chiying, 1980","Wu Wenching, Tsai Liyuen & Liu Chiying, 1980","Vermipsylla quilianensis","Vermipsylla","quilianensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Vermipsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10122500","de8934f4-a136-481c-a87a-b0b202b80a31",1416217,"1416223",NA,"Vermipsylla strandi Wahlgren, 1903","Wahlgren, 1903","Vermipsylla strandi","Vermipsylla","strandi",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Chaetopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416272","7ddf754f-d193-4cc9-b351-99906754a03b",1416255,NA,NA,"Vermipsylla yeae Yu Xin & Li Weidong, 1990","Yu Xin & Li Weidong, 1990","Vermipsylla yeae","Vermipsylla","yeae",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Vermipsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8843","7ddf754f-d193-4cc9-b351-99906754a03b",1366,NA,NA,"Vermipsyllidae",NA,"Vermipsyllidae","Vermipsyllidae",NA,NA,"family",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418774","7ddf754f-d193-4cc9-b351-99906754a03b",1418762,NA,NA,"Wagnerina antiqua Scalon, 1953","Scalon, 1953","Wagnerina antiqua","Wagnerina","antiqua",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Wagnerina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418765","7ddf754f-d193-4cc9-b351-99906754a03b",1418762,NA,NA,"Wagnerina changi Wu Hou-yong, Zhao Qi-fi & Li Zhen-hai, 1994","Wu Hou-yong, Zhao Qi-fi & Li Zhen-hai, 1994","Wagnerina changi","Wagnerina","changi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Wagnerina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418773","7ddf754f-d193-4cc9-b351-99906754a03b",1418762,NA,NA,"Wagnerina liui Yu Xin, 1987","Yu Xin, 1987","Wagnerina liui","Wagnerina","liui",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Wagnerina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418771","7ddf754f-d193-4cc9-b351-99906754a03b",1418762,NA,NA,"Wagnerina longicauda Scalon, 1953","Scalon, 1953","Wagnerina longicauda","Wagnerina","longicauda",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Wagnerina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418764","7ddf754f-d193-4cc9-b351-99906754a03b",1418762,NA,NA,"Wagnerina schelkovnikovi Ioff & Argyropulo, 1934","Ioff & Argyropulo, 1934","Wagnerina schelkovnikovi","Wagnerina","schelkovnikovi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Wagnerina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418772","7ddf754f-d193-4cc9-b351-99906754a03b",1418762,NA,NA,"Wagnerina sichuanna Wu Houyong, Chen Jiaxian & Zhai Zhaohua, 1983","Wu Houyong, Chen Jiaxian & Zhai Zhaohua, 1983","Wagnerina sichuanna","Wagnerina","sichuanna",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Wagnerina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418766","7ddf754f-d193-4cc9-b351-99906754a03b",1418762,NA,NA,"Wagnerina subulispina Cai Liyun, Wu Wenzhen & Li Zhilun, 1994","Cai Liyun, Wu Wenzhen & Li Zhilun, 1994","Wagnerina subulispina","Wagnerina","subulispina",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Wagnerina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6194514","7ddf754f-d193-4cc9-b351-99906754a03b",1418767,NA,NA,"Wagnerina tecta aemulans Mikulin, 1957","Mikulin, 1957","Wagnerina tecta aemulans","Wagnerina","tecta","aemulans","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Wagnerina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6194515","7ddf754f-d193-4cc9-b351-99906754a03b",1418767,NA,NA,"Wagnerina tecta biseta Ioff, 1949","Ioff, 1949","Wagnerina tecta biseta","Wagnerina","tecta","biseta","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Wagnerina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7198624","7ddf754f-d193-4cc9-b351-99906754a03b",1418767,NA,NA,"Wagnerina tecta tecta","Ioff, 1946","Wagnerina tecta tecta","Wagnerina","tecta","tecta","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Wagnerina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418763","7ddf754f-d193-4cc9-b351-99906754a03b",1418762,NA,NA,"Wagnerina tuvensis Ioff & Scalon, 1953","Ioff & Scalon, 1953","Wagnerina tuvensis","Wagnerina","tuvensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Wagnerina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418194","7ddf754f-d193-4cc9-b351-99906754a03b",1418192,NA,NA,"Wenzella obscura Traub, 1953","Traub, 1953","Wenzella obscura","Wenzella","obscura",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Wenzella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418193","7ddf754f-d193-4cc9-b351-99906754a03b",1418192,NA,NA,"Wenzella yunkeri Tipton & Mendez, 1966","Tipton & Mendez, 1966","Wenzella yunkeri","Wenzella","yunkeri",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Wenzella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419671","7ddf754f-d193-4cc9-b351-99906754a03b",1419670,NA,NA,"Wurunjerria warnekei Mardon & Dunnet, 1972","Mardon & Dunnet, 1972","Wurunjerria warnekei","Wurunjerria","warnekei",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Wurunjerria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419117","7ddf754f-d193-4cc9-b351-99906754a03b",1419112,NA,NA,"Xenodaeria angustiproceria Wu Hou-yong, Guo Tian-yu & Liu Quan, 1996","Wu Hou-yong, Guo Tian-yu & Liu Quan, 1996","Xenodaeria angustiproceria","Xenodaeria","angustiproceria",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Xenodaeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419116","7ddf754f-d193-4cc9-b351-99906754a03b",1419112,NA,NA,"Xenodaeria laxiproceria Wu Hou-yong, Guo Tian-yu & Liu Quan, 1996","Wu Hou-yong, Guo Tian-yu & Liu Quan, 1996","Xenodaeria laxiproceria","Xenodaeria","laxiproceria",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Xenodaeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419113","7ddf754f-d193-4cc9-b351-99906754a03b",1419112,NA,NA,"Xenodaeria telios Jordan, 1932","Jordan, 1932","Xenodaeria telios","Xenodaeria","telios",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Xenodaeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419358","7ddf754f-d193-4cc9-b351-99906754a03b",8853,NA,NA,"Xenopsylla Glinkiewicz, 1907","Glinkiewicz, 1907","Xenopsylla","Xenopsylla",NA,NA,"genus",NA,"S. B. Akad. Wiss. Wien, 116 (1)","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419392","7ddf754f-d193-4cc9-b351-99906754a03b",1419358,NA,NA,"Xenopsylla acomydis Peus, 1977","Peus, 1977","Xenopsylla acomydis","Xenopsylla","acomydis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419390","7ddf754f-d193-4cc9-b351-99906754a03b",1419358,NA,NA,"Xenopsylla aequisetosa (Enderlein, 1901)","(Enderlein, 1901)","Xenopsylla aequisetosa","Xenopsylla","aequisetosa",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419377","7ddf754f-d193-4cc9-b351-99906754a03b",1419358,NA,NA,"Xenopsylla angolensis Ribeiro, 1975","Ribeiro, 1975","Xenopsylla angolensis","Xenopsylla","angolensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419359","7ddf754f-d193-4cc9-b351-99906754a03b",1419358,NA,NA,"Xenopsylla astia Rothschild, 1911","Rothschild, 1911","Xenopsylla astia","Xenopsylla","astia",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419452","7ddf754f-d193-4cc9-b351-99906754a03b",1419358,NA,NA,"Xenopsylla australiaca Mardon & Dunnet, 1971","Mardon & Dunnet, 1971","Xenopsylla australiaca","Xenopsylla","australiaca",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419430","7ddf754f-d193-4cc9-b351-99906754a03b",1419358,NA,NA,"Xenopsylla bechuanae De Meillon, 1947","De Meillon, 1947","Xenopsylla bechuanae","Xenopsylla","bechuanae",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419413","7ddf754f-d193-4cc9-b351-99906754a03b",1419358,NA,NA,"Xenopsylla blanci Smit, 1957","Smit, 1957","Xenopsylla blanci","Xenopsylla","blanci",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419396","7ddf754f-d193-4cc9-b351-99906754a03b",1419358,NA,"4481013","Xenopsylla brasiliensis (Baker, 1904)","(Baker, 1904)","Xenopsylla brasiliensis","Xenopsylla","brasiliensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419456","7ddf754f-d193-4cc9-b351-99906754a03b",1419358,NA,NA,"Xenopsylla buxtoni Jordan, 1949","Jordan, 1949","Xenopsylla buxtoni","Xenopsylla","buxtoni",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419435","7ddf754f-d193-4cc9-b351-99906754a03b",1419358,NA,"6547301","Xenopsylla cheopis (Rothschild, 1903)","(Rothschild, 1903)","Xenopsylla cheopis","Xenopsylla","cheopis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6194443","7ddf754f-d193-4cc9-b351-99906754a03b",1419358,"1419447",NA,"Xenopsylla cheopis bantorum Jordan, 1938","Jordan, 1938","Xenopsylla cheopis bantorum","Xenopsylla","cheopis","bantorum","subspecies",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6194447","7ddf754f-d193-4cc9-b351-99906754a03b",1419358,"1419435",NA,"Xenopsylla cheopis cheopis","(Rothschild, 1903)","Xenopsylla cheopis cheopis","Xenopsylla","cheopis","cheopis","subspecies",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7198712","7ddf754f-d193-4cc9-b351-99906754a03b",1419408,NA,NA,"Xenopsylla conformis conformis","(Wagner, 1903)","Xenopsylla conformis conformis","Xenopsylla","conformis","conformis","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
