"source","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","subfamily","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
NA,372,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus perotensis Acosta & Fernandez, 2009",NA,"Anomiopsyllus",NA,NA,NA,"2009",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Anomiopsyllus",NA,"perotensis",NA,"species",NA,"Acosta & Fernandez, 2009",NA,"ICZN","accepted",NA,NA,"Anomiopsyllus perotensis"
NA,373,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus sinuatus Holland, 1965",NA,"Anomiopsyllus",NA,NA,NA,"1965",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Anomiopsyllus",NA,"sinuatus",NA,"species",NA,"Holland, 1965",NA,"ICZN","accepted",NA,NA,"Anomiopsyllus sinuatus"
NA,374,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus traubi Barrera, 1951",NA,"Anomiopsyllus",NA,NA,NA,"1951",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Anomiopsyllus",NA,"traubi",NA,"species",NA,"Barrera, 1951",NA,"ICZN","accepted",NA,NA,"Anomiopsyllus traubi"
NA,375,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus walkeri Barnes, 1965",NA,"Anomiopsyllus",NA,NA,NA,"1965",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Anomiopsyllus",NA,"walkeri",NA,"species",NA,"Barnes, 1965",NA,"ICZN","accepted",NA,NA,"Anomiopsyllus walkeri"
NA,376,NA,NA,NA,NA,NA,NA,NA,"Conorhinopsylla nidicola Jellison, 1945",NA,"Conorhinopsylla",NA,NA,NA,"1945",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Conorhinopsylla",NA,"nidicola",NA,"species",NA,"Jellison, 1945",NA,"ICZN","accepted",NA,NA,"Conorhinopsylla nidicola"
NA,377,NA,NA,NA,NA,NA,NA,NA,"Conorhinopsylla stanfordi Stewart, 1930",NA,"Conorhinopsylla",NA,NA,NA,"1930",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Conorhinopsylla",NA,"stanfordi",NA,"species",NA,"Stewart, 1930",NA,"ICZN","accepted",NA,NA,"Conorhinopsylla stanfordi"
NA,378,NA,NA,NA,NA,NA,NA,NA,"Eopsylla nuda Argyropulo, 1946",NA,"Eopsylla",NA,NA,NA,"1946",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Eopsylla",NA,"nuda",NA,"species",NA,"Argyropulo, 1946",NA,"ICZN","accepted",NA,NA,"Eopsylla nuda"
NA,379,NA,NA,NA,NA,NA,NA,NA,"Jordanopsylla allredi Traub & Tipton, 1951",NA,"Jordanopsylla",NA,NA,NA,"1951",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Jordanopsylla",NA,"allredi",NA,"species",NA,"Traub & Tipton, 1951",NA,"ICZN","accepted",NA,NA,"Jordanopsylla allredi"
NA,380,NA,NA,NA,NA,NA,NA,NA,"Jordanopsylla becki Hastriter, 2000",NA,"Jordanopsylla",NA,NA,NA,"2000",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Jordanopsylla",NA,"becki",NA,"species",NA,"Hastriter, 2000",NA,"ICZN","accepted",NA,NA,"Jordanopsylla becki"
NA,381,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus becki Tipton & Allred, 1952",NA,"Megarthroglossus",NA,NA,NA,"1952",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Megarthroglossus",NA,"becki",NA,"species",NA,"Tipton & Allred, 1952",NA,"ICZN","accepted",NA,NA,"Megarthroglossus becki"
NA,382,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus bisetis Jordan & Rothschild, 1915",NA,"Megarthroglossus",NA,NA,NA,"1915",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Megarthroglossus",NA,"bisetis",NA,"species",NA,"Jordan & Rothschild, 1915",NA,"ICZN","accepted",NA,NA,"Megarthroglossus bisetis"
NA,383,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus cavernicolus Mendez & Haas, 1972",NA,"Megarthroglossus",NA,NA,NA,"1972",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Megarthroglossus",NA,"cavernicolus",NA,"species",NA,"Mendez & Haas, 1972",NA,"ICZN","accepted",NA,NA,"Megarthroglossus cavernicolus"
NA,384,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus jamesoni Smit, 1953",NA,"Megarthroglossus",NA,NA,NA,"1953",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Megarthroglossus",NA,"jamesoni",NA,"species",NA,"Smit, 1953",NA,"ICZN","accepted",NA,NA,"Megarthroglossus jamesoni"
NA,385,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus sicamus Jordan & Rothschild, 1915",NA,"Megarthroglossus",NA,NA,NA,"1915",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Megarthroglossus",NA,"sicamus",NA,"species",NA,"Jordan & Rothschild, 1915",NA,"ICZN","accepted",NA,NA,"Megarthroglossus sicamus"
NA,386,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus sierrae Augustson, 1953",NA,"Megarthroglossus",NA,NA,NA,"1953",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Megarthroglossus",NA,"sierrae",NA,"species",NA,"Augustson, 1953",NA,"ICZN","accepted",NA,NA,"Megarthroglossus sierrae"
NA,387,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus smiti Mendez, 1956",NA,"Megarthroglossus",NA,NA,NA,"1956",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Megarthroglossus",NA,"smiti",NA,"species",NA,"Mendez, 1956",NA,"ICZN","accepted",NA,NA,"Megarthroglossus smiti"
NA,388,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus weaveri Eads & Campos, 1977",NA,"Megarthroglossus",NA,NA,NA,"1977",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Megarthroglossus",NA,"weaveri",NA,"species",NA,"Eads & Campos, 1977",NA,"ICZN","accepted",NA,NA,"Megarthroglossus weaveri"
NA,389,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus wilsoni Mendez & Haas, 1973",NA,"Megarthroglossus",NA,NA,NA,"1973",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Megarthroglossus",NA,"wilsoni",NA,"species",NA,"Mendez & Haas, 1973",NA,"ICZN","accepted",NA,NA,"Megarthroglossus wilsoni"
NA,390,NA,NA,NA,NA,NA,NA,NA,"Stenistomera hubbardi Egoscue, 1968",NA,"Stenistomera",NA,NA,NA,"1968",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Stenistomera",NA,"hubbardi",NA,"species",NA,"Egoscue, 1968",NA,"ICZN","accepted",NA,NA,"Stenistomera hubbardi"
NA,391,NA,NA,NA,NA,NA,NA,NA,"Stenistomera macrodactyla Good, 1942",NA,"Stenistomera",NA,NA,NA,"1942",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Stenistomera",NA,"macrodactyla",NA,"species",NA,"Good, 1942",NA,"ICZN","accepted",NA,NA,"Stenistomera macrodactyla"
NA,392,NA,NA,NA,NA,NA,NA,NA,"Wagnerina antiqua Scalon, 1953",NA,"Wagnerina",NA,NA,NA,"1953",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Wagnerina",NA,"antiqua",NA,"species",NA,"Scalon, 1953",NA,"ICZN","accepted",NA,NA,"Wagnerina antiqua"
NA,393,NA,NA,NA,NA,NA,NA,NA,"Wagnerina changi Wu, Zhao & Li, 1994",NA,"Wagnerina",NA,NA,NA,"1994",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Wagnerina",NA,"changi",NA,"species",NA,"Wu, Zhao & Li, 1994",NA,"ICZN","accepted",NA,NA,"Wagnerina changi"
NA,394,NA,NA,NA,NA,NA,NA,NA,"Wagnerina liui Yu, 1987",NA,"Wagnerina",NA,NA,NA,"1987",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Wagnerina",NA,"liui",NA,"species",NA,"Yu, 1987",NA,"ICZN","accepted",NA,NA,"Wagnerina liui"
NA,395,NA,NA,NA,NA,NA,NA,NA,"Wagnerina longicauda Scalon, 1953",NA,"Wagnerina",NA,NA,NA,"1953",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Wagnerina",NA,"longicauda",NA,"species",NA,"Scalon, 1953",NA,"ICZN","accepted",NA,NA,"Wagnerina longicauda"
NA,396,NA,NA,NA,NA,NA,NA,NA,"Wagnerina schelkovnikovi Ioff & Argyropulo, 1934",NA,"Wagnerina",NA,NA,NA,"1934",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Wagnerina",NA,"schelkovnikovi",NA,"species",NA,"Ioff & Argyropulo, 1934",NA,"ICZN","accepted",NA,NA,"Wagnerina schelkovnikovi"
NA,397,NA,NA,NA,NA,NA,NA,NA,"Wagnerina sichuanna Wu, Chen & Zhai, 1983",NA,"Wagnerina",NA,NA,NA,"1983",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Wagnerina",NA,"sichuanna",NA,"species",NA,"Wu, Chen & Zhai, 1983",NA,"ICZN","accepted",NA,NA,"Wagnerina sichuanna"
NA,398,NA,NA,NA,NA,NA,NA,NA,"Wagnerina subulispina Cai, Wu & Li, 1994",NA,"Wagnerina",NA,NA,NA,"1994",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Wagnerina",NA,"subulispina",NA,"species",NA,"Cai, Wu & Li, 1994",NA,"ICZN","accepted",NA,NA,"Wagnerina subulispina"
NA,399,NA,NA,NA,NA,NA,NA,NA,"Wagnerina tuvensis Ioff & Scalon, 1953",NA,"Wagnerina",NA,NA,NA,"1953",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Wagnerina",NA,"tuvensis",NA,"species",NA,"Ioff & Scalon, 1953",NA,"ICZN","accepted",NA,NA,"Wagnerina tuvensis"
NA,400,NA,NA,NA,NA,NA,NA,NA,"Aphropsylla conversa Jordan & Rothschild, 1913",NA,"Aphropsylla",NA,NA,NA,"1913",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Aphropsylla",NA,"conversa",NA,"species",NA,"Jordan & Rothschild, 1913",NA,"ICZN","accepted",NA,NA,"Aphropsylla conversa"
NA,401,NA,NA,NA,NA,NA,NA,NA,"Aphropsylla truncata Hastriter, 2009",NA,"Aphropsylla",NA,NA,NA,"2009",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Aphropsylla",NA,"truncata",NA,"species",NA,"Hastriter, 2009",NA,"ICZN","accepted",NA,NA,"Aphropsylla truncata"
NA,402,NA,NA,NA,NA,NA,NA,NA,"Aphropsylla wollastoni (Rothschild, 1908)",NA,"Aphropsylla",NA,NA,NA,"1908",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Aphropsylla",NA,"wollastoni",NA,"species",NA,"(Rothschild, 1908)",NA,"ICZN","accepted",NA,NA,"Aphropsylla wollastoni"
NA,403,NA,NA,NA,NA,NA,NA,NA,"Archaeopsylla sinensis Jordan & Rothschild, 1911",NA,"Archaeopsylla",NA,NA,NA,"1911",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Archaeopsylla",NA,"sinensis",NA,"species",NA,"Jordan & Rothschild, 1911",NA,"ICZN","accepted",NA,NA,"Archaeopsylla sinensis"
NA,404,NA,NA,NA,NA,NA,NA,NA,"Centetipsylla madagascariensis (Rothschild, 1900)",NA,"Centetipsylla",NA,NA,NA,"1900",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Centetipsylla",NA,"madagascariensis",NA,"species",NA,"(Rothschild, 1900)",NA,"ICZN","accepted",NA,NA,"Centetipsylla madagascariensis"
NA,405,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides brygooi Beaucournu, 1975",NA,"Ctenocephalides",NA,NA,NA,"1975",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Ctenocephalides",NA,"brygooi",NA,"species",NA,"Beaucournu, 1975",NA,"ICZN","accepted",NA,NA,"Ctenocephalides brygooi"
NA,406,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides chabaudi Beaucournu & Bain, 1982",NA,"Ctenocephalides",NA,NA,NA,"1982",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Ctenocephalides",NA,"chabaudi",NA,"species",NA,"Beaucournu & Bain, 1982",NA,"ICZN","accepted",NA,NA,"Ctenocephalides chabaudi"
NA,407,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides connatus (Jordan, 1925)",NA,"Ctenocephalides",NA,NA,NA,"1925",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Ctenocephalides",NA,"connatus",NA,"species",NA,"(Jordan, 1925)",NA,"ICZN","accepted",NA,NA,"Ctenocephalides connatus"
NA,408,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides crataepus (Jordan, 1925)",NA,"Ctenocephalides",NA,NA,NA,"1925",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Ctenocephalides",NA,"crataepus",NA,"species",NA,"(Jordan, 1925)",NA,"ICZN","accepted",NA,NA,"Ctenocephalides crataepus"
NA,409,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides craterus (Jordan & Rothschild, 1913)",NA,"Ctenocephalides",NA,NA,NA,"1913",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Ctenocephalides",NA,"craterus",NA,"species",NA,"(Jordan & Rothschild, 1913)",NA,"ICZN","accepted",NA,NA,"Ctenocephalides craterus"
NA,410,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides damarensis Jordan, 1936",NA,"Ctenocephalides",NA,NA,NA,"1936",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Ctenocephalides",NA,"damarensis",NA,"species",NA,"Jordan, 1936",NA,"ICZN","accepted",NA,NA,"Ctenocephalides damarensis"
NA,411,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides grenieri Beaucournu & Rodhain, 1995",NA,"Ctenocephalides",NA,NA,NA,"1995",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Ctenocephalides",NA,"grenieri",NA,"species",NA,"Beaucournu & Rodhain, 1995",NA,"ICZN","accepted",NA,NA,"Ctenocephalides grenieri"
NA,412,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides paradoxuri Wagner, 1936",NA,"Ctenocephalides",NA,NA,NA,"1936",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Ctenocephalides",NA,"paradoxuri",NA,"species",NA,"Wagner, 1936",NA,"ICZN","accepted",NA,NA,"Ctenocephalides paradoxuri"
NA,413,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides rosmarus (Rothschild, 1907)",NA,"Ctenocephalides",NA,NA,NA,"1907",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Ctenocephalides",NA,"rosmarus",NA,"species",NA,"(Rothschild, 1907)",NA,"ICZN","accepted",NA,NA,"Ctenocephalides rosmarus"
NA,414,NA,NA,NA,NA,NA,NA,NA,"Nesolagobius callosus Jordan & Rothschild, 1922",NA,"Nesolagobius",NA,NA,NA,"1922",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Nesolagobius",NA,"callosus",NA,"species",NA,"Jordan & Rothschild, 1922",NA,"ICZN","accepted",NA,NA,"Nesolagobius callosus"
NA,415,NA,NA,NA,NA,NA,NA,NA,"Aenigmopsylla grodekovi Sychevsky, 1950",NA,"Aenigmopsylla",NA,NA,NA,"1950",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Aenigmopsylla",NA,"grodekovi",NA,"species",NA,"Sychevsky, 1950",NA,"ICZN","accepted",NA,NA,"Aenigmopsylla grodekovi"
NA,416,NA,NA,NA,NA,NA,NA,NA,"Aetheca thamba (Jordan, 1929)",NA,"Aetheca",NA,NA,NA,"1929",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Aetheca",NA,"thamba",NA,"species",NA,"(Jordan, 1929)",NA,"ICZN","accepted",NA,NA,"Aetheca thamba"
NA,417,NA,NA,NA,NA,NA,NA,NA,"Amalaraeus dobbsi (Hubbard, 1940)",NA,"Amalaraeus",NA,NA,NA,"1940",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Amalaraeus",NA,"dobbsi",NA,"species",NA,"(Hubbard, 1940)",NA,"ICZN","accepted",NA,NA,"Amalaraeus dobbsi"
NA,418,NA,NA,NA,NA,NA,NA,NA,"Amalaraeus improvisus (Ioff, 1946)",NA,"Amalaraeus",NA,NA,NA,"1946",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Amalaraeus",NA,"improvisus",NA,"species",NA,"(Ioff, 1946)",NA,"ICZN","accepted",NA,NA,"Amalaraeus improvisus"
NA,419,NA,NA,NA,NA,NA,NA,NA,"Amalaraeus steineri (Peus, 1977)",NA,"Amalaraeus",NA,NA,NA,"1977",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Amalaraeus",NA,"steineri",NA,"species",NA,"(Peus, 1977)",NA,"ICZN","accepted",NA,NA,"Amalaraeus steineri"
NA,420,NA,NA,NA,NA,NA,NA,NA,"Amaradix vonfintelis (Prince, 1959)",NA,"Amaradix",NA,NA,NA,"1959",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Amaradix",NA,"vonfintelis",NA,"species",NA,"(Prince, 1959)",NA,"ICZN","accepted",NA,NA,"Amaradix vonfintelis"
NA,421,NA,NA,NA,NA,NA,NA,NA,"Amphalius manosus Li, 1979",NA,"Amphalius",NA,NA,NA,"1979",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Amphalius",NA,"manosus",NA,"species",NA,"Li, 1979",NA,"ICZN","accepted",NA,NA,"Amphalius manosus"
NA,422,NA,NA,NA,NA,NA,NA,NA,"Baculomeris altmani (Tipton & Mendez, 1961)",NA,"Baculomeris",NA,NA,NA,"1961",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Baculomeris",NA,"altmani",NA,"species",NA,"(Tipton & Mendez, 1961)",NA,"ICZN","accepted",NA,NA,"Baculomeris altmani"
NA,423,NA,NA,NA,NA,NA,NA,NA,"Baculomeris schmidti (Traub, 1950)",NA,"Baculomeris",NA,NA,NA,"1950",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Baculomeris",NA,"schmidti",NA,"species",NA,"(Traub, 1950)",NA,"ICZN","accepted",NA,NA,"Baculomeris schmidti"
NA,424,NA,NA,NA,NA,NA,NA,NA,"Brevictenidia mikulini (Shvarts, 1960)",NA,"Brevictenidia",NA,NA,NA,"1960",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Brevictenidia",NA,"mikulini",NA,"species",NA,"(Shvarts, 1960)",NA,"ICZN","accepted",NA,NA,"Brevictenidia mikulini"
NA,425,NA,NA,NA,NA,NA,NA,NA,"Callopsylla arcuata Ge, Wang & Ma, 1988",NA,"Callopsylla",NA,NA,NA,"1988",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,"arcuata",NA,"species",NA,"Ge, Wang & Ma, 1988",NA,"ICZN","accepted",NA,NA,"Callopsylla arcuata"
NA,426,NA,NA,NA,NA,NA,NA,NA,"Callopsylla beishanensis Wu Ni & Wu, 1986",NA,"Callopsylla",NA,NA,NA,"1986",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,"beishanensis",NA,"species",NA,"Wu Ni & Wu, 1986",NA,"ICZN","accepted",NA,NA,"Callopsylla beishanensis"
NA,427,NA,NA,NA,NA,NA,NA,NA,"Callopsylla bursiforma Wu, Cai & Li, 1994",NA,"Callopsylla",NA,NA,NA,"1994",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,"bursiforma",NA,"species",NA,"Wu, Cai & Li, 1994",NA,"ICZN","accepted",NA,NA,"Callopsylla bursiforma"
NA,428,NA,NA,NA,NA,NA,NA,NA,"Callopsylla changduensis (Liu, Wu & Wu, 1966)",NA,"Callopsylla",NA,NA,NA,"1966",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,"changduensis",NA,"species",NA,"(Liu, Wu & Wu, 1966)",NA,"ICZN","accepted",NA,NA,"Callopsylla changduensis"
NA,429,NA,NA,NA,NA,NA,NA,NA,"Callopsylla digitata Cai, Wu & Liu, 1984",NA,"Callopsylla",NA,NA,NA,"1984",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,"digitata",NA,"species",NA,"Cai, Wu & Liu, 1984",NA,"ICZN","accepted",NA,NA,"Callopsylla digitata"
NA,430,NA,NA,NA,NA,NA,NA,NA,"Callopsylla dolabella Smit & Rosicky, 1976",NA,"Callopsylla",NA,NA,NA,"1976",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,"dolabella",NA,"species",NA,"Smit & Rosicky, 1976",NA,"ICZN","accepted",NA,NA,"Callopsylla dolabella"
NA,431,NA,NA,NA,NA,NA,NA,NA,"Callopsylla dolabris (Jordan & Rothschild, 1911)",NA,"Callopsylla",NA,NA,NA,"1911",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,"dolabris",NA,"species",NA,"(Jordan & Rothschild, 1911)",NA,"ICZN","accepted",NA,NA,"Callopsylla dolabris"
NA,432,NA,NA,NA,NA,NA,NA,NA,"Callopsylla forfica Wu, Chen & Liu, 1981",NA,"Callopsylla",NA,NA,NA,"1981",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,"forfica",NA,"species",NA,"Wu, Chen & Liu, 1981",NA,"ICZN","accepted",NA,NA,"Callopsylla forfica"
NA,433,NA,NA,NA,NA,NA,NA,NA,"Callopsylla gemina (Ioff, 1946)",NA,"Callopsylla",NA,NA,NA,"1946",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,"gemina",NA,"species",NA,"(Ioff, 1946)",NA,"ICZN","accepted",NA,NA,"Callopsylla gemina"
NA,434,NA,NA,NA,NA,NA,NA,NA,"Callopsylla gypaetina Peus, 1978",NA,"Callopsylla",NA,NA,NA,"1978",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,"gypaetina",NA,"species",NA,"Peus, 1978",NA,"ICZN","accepted",NA,NA,"Callopsylla gypaetina"
NA,435,NA,NA,NA,NA,NA,NA,NA,"Callopsylla kazbegiensis Goncharov, 1980",NA,"Callopsylla",NA,NA,NA,"1980",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,"kazbegiensis",NA,"species",NA,"Goncharov, 1980",NA,"ICZN","accepted",NA,NA,"Callopsylla kazbegiensis"
NA,436,NA,NA,NA,NA,NA,NA,NA,"Callopsylla kaznakovi (Wagner, 1928)",NA,"Callopsylla",NA,NA,NA,"1928",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,"kaznakovi",NA,"species",NA,"(Wagner, 1928)",NA,"ICZN","accepted",NA,NA,"Callopsylla kaznakovi"
NA,437,NA,NA,NA,NA,NA,NA,NA,"Callopsylla kozlovi (Wagner, 1928)",NA,"Callopsylla",NA,NA,NA,"1928",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,"kozlovi",NA,"species",NA,"(Wagner, 1928)",NA,"ICZN","accepted",NA,NA,"Callopsylla kozlovi"
NA,438,NA,NA,NA,NA,NA,NA,NA,"Callopsylla lagomys (Wagner, 1898)",NA,"Callopsylla",NA,NA,NA,"1898",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,"lagomys",NA,"species",NA,"(Wagner, 1898)",NA,"ICZN","accepted",NA,NA,"Callopsylla lagomys"
NA,439,NA,NA,NA,NA,NA,NA,NA,"Callopsylla liui Li, Wu & Yang, 1989",NA,"Callopsylla",NA,NA,NA,"1989",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,"liui",NA,"species",NA,"Li, Wu & Yang, 1989",NA,"ICZN","accepted",NA,NA,"Callopsylla liui"
NA,440,NA,NA,NA,NA,NA,NA,NA,"Callopsylla longispina Zhang & Yu, 1988",NA,"Callopsylla",NA,NA,NA,"1988",NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,"longispina",NA,"species",NA,"Zhang & Yu, 1988",NA,"ICZN","accepted",NA,NA,"Callopsylla longispina"
