"source","taxonID","catalog number","catalog","barcode","type status","type citation","other identifications","sex and stage","preparation","bioregion","distribution","country","province/state","district/county","precise locality","elevation (m)","centroid latitude","centroid longitude","field number","collector(s)","collecting date","specimen count","record status","genetic sample type","biorepository number","bold id","genbank numbers","preservation method","embargo?","depleted?","record last modified","ezid"
"NMNH",544,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Oriental","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-12-09 17:31:00,"http://n2t.net/ark:/65665/392f181ba-ef19-4932-9e05-68de70720717"
"NMNH",545,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Oriental","Malaysia; Thailand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-12-09 17:30:00,"http://n2t.net/ark:/65665/35e6e3a00-2292-48e8-b810-7a746a8857a9"
"NMNH",546,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Oriental","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-12-09 17:30:00,"http://n2t.net/ark:/65665/329ecd7bb-2031-4de9-9e6b-d2c333793dce"
"NMNH",547,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Oriental","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-12-09 17:30:00,"http://n2t.net/ark:/65665/321230172-3f98-44ec-b8cd-df6bb11dfa44"
"NMNH",548,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Oriental","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-12-09 17:31:00,"http://n2t.net/ark:/65665/3b4b99754-7773-4969-9a3f-91e087ec9a4d"
"NMNH",549,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Oriental","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-12-09 17:31:00,"http://n2t.net/ark:/65665/39077dbc2-107d-43c5-88f7-2651278b946a"
"NMNH",550,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical; Palaearctic","Mexico; Russia; Venesuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-14 16:17:00,"http://n2t.net/ark:/65665/38c2de0df-dcdb-44db-8dc2-4c07f25dd79c"
"NMNH",551,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:18:00,"http://n2t.net/ark:/65665/31e8bc33b-74f4-4990-8fc0-c98249444eba"
"NMNH",552,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:18:00,"http://n2t.net/ark:/65665/3eddcfaeb-b38c-417a-b5a2-c88a51ea66ed"
"NMNH",553,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:18:00,"http://n2t.net/ark:/65665/3a3b1f023-ed1b-45ed-a28b-fe5057f80bae"
"NMNH",554,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:16:00,"http://n2t.net/ark:/65665/30f9a9f1b-c655-4da2-b6d5-59b3afb403fe"
"NMNH",555,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:16:00,"http://n2t.net/ark:/65665/3679c5d2f-2402-4b7a-8555-c31b3bde4103"
"NMNH",556,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:16:00,"http://n2t.net/ark:/65665/303ac7433-63d3-4d2d-a589-b54aa9e1ac42"
"NMNH",557,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:16:00,"http://n2t.net/ark:/65665/3cd88bd47-c128-4347-8e9b-c76fb7f19c8a"
"NMNH",558,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (New Mexico, Texas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:22:00,"http://n2t.net/ark:/65665/37ddcfdda-10f6-4d42-bdd4-cc74bd8fd9cd"
"NMNH",559,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:16:00,"http://n2t.net/ark:/65665/3c75db40c-a9df-48c0-81c4-f37c7adfd991"
"NMNH",560,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico; Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:04:00,"http://n2t.net/ark:/65665/3df4ec105-ab36-47a8-89d4-022f0293c396"
"NMNH",561,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:16:00,"http://n2t.net/ark:/65665/35a32d32c-0c8d-44e9-b6b0-731cbb54fbe8"
"NMNH",562,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:17:00,"http://n2t.net/ark:/65665/3794c5730-e38a-4bdf-a5e3-536a5dc38ef8"
"NMNH",563,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:18:00,"http://n2t.net/ark:/65665/3700e04e6-a38b-4366-b20f-9c6a02420e90"
"NMNH",564,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:18:00,"http://n2t.net/ark:/65665/3a81c150d-778d-4432-8d63-d540f09c03f3"
"NMNH",565,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:18:00,"http://n2t.net/ark:/65665/3c84e2079-4521-41dc-b811-ceb8270c16b4"
"NMNH",566,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (Arizona, Colorado, New Mexico, Oregon, Utah, Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3e1f39cf2-0bca-44bb-9ea7-1ec7d44f9b50"
"NMNH",567,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:17:00,"http://n2t.net/ark:/65665/3dc6870ab-ef89-4658-9f0f-4b71e3daab04"
"NMNH",568,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:18:00,"http://n2t.net/ark:/65665/33f8eb053-c36a-4274-9e13-4e84a94260f1"
"NMNH",569,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:18:00,"http://n2t.net/ark:/65665/3b1d1de5a-1265-4225-954d-c465afcb36dc"
"NMNH",570,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:18:00,"http://n2t.net/ark:/65665/3d0b1f026-d410-44c3-9847-0fdef2175c61"
"NMNH",571,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (Arizona, New Mexico)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/39b1d7029-ff5f-4f8f-9638-ccac9829ae83"
"NMNH",572,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (Arizona, Colorado, Kansas, Montana, Nebraska, New Mexico, Oklahoma, Oregon, Texas, Utah, Washington, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/39d995a4c-697f-4eb2-97d4-8950b64e9e40"
"NMNH",573,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (Arizona, Texas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/30d8b5e93-dfe6-4ad0-afd7-038d2e1e9478"
"NMNH",574,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (Arizona, Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Utah, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/3cee29716-c4e7-4beb-8f59-f9bf6b3baaf2"
"NMNH",575,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (Alabama, Florida, Georgia, New Mexico, Oklahoma, South Carolina, Texas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/33439fe6c-a70f-4379-99f9-1efeda3feaaa"
"NMNH",576,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:17:00,"http://n2t.net/ark:/65665/3fce6f095-39a7-42a7-85d2-2123a892813f"
"NMNH",577,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:18:00,"http://n2t.net/ark:/65665/3ff9ce26e-55d2-46fb-bf3e-b773c5e53cc0"
"NMNH",578,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (Texas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3da28e7e9-6661-4a78-951e-93b177fb4d35"
"NMNH",579,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (Arizona, New Mexico)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3351dc077-9096-41fe-a215-1551efcc7b1a"
"NMNH",580,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (Arizona, New Mexico)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/35ee8c92c-c4d9-480a-ba73-666afdaabd83"
"NMNH",581,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (California, Idaho, Montana, Nevada, Oregon, Texas, Washington, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/36dc4a0fa-7b4a-4e60-854e-4ee7183353e4"
"NMNH",582,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (Arizona, California, Colorado, Kansas, Montana, Nevada, New Mexico, Oklahoma, Texas, Utah, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/3d24a2463-7511-4b6f-b4e2-11fe05246c9f"
"NMNH",584,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:18:00,"http://n2t.net/ark:/65665/39e10d520-2804-457c-94ee-511914357380"
"NMNH",585,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:18:00,"http://n2t.net/ark:/65665/334e4733a-4fbb-4b53-8d02-98f3ef01bb87"
"NMNH",586,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (California, Colorado, Kansas, New Mexico, Texas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/31e060f48-0f93-45d6-9da8-8fbbb9c99866"
"NMNH",587,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:17:00,"http://n2t.net/ark:/65665/33980fada-5640-4c26-87bb-728bf029bf64"
"NMNH",588,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (California, Colorado, Kansas, New Mexico, Texas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:17:00,"http://n2t.net/ark:/65665/3ea506a28-f078-4ac3-9579-002c17345baf"
"NMNH",589,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:17:00,"http://n2t.net/ark:/65665/39a24fc19-68d0-4a4f-a8e9-7f453d9df5e7"
"NMNH",590,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:17:00,"http://n2t.net/ark:/65665/38255e29d-b554-4be2-985b-00238408a467"
"NMNH",591,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (Iowa, Montana)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:17:00,"http://n2t.net/ark:/65665/3cdb9168b-ee6f-4f2e-90f4-8a23a3a2ab7a"
"NMNH",592,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (California, New Mexico)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:17:00,"http://n2t.net/ark:/65665/3ecb3eb4c-33b0-401f-b067-baff9b1b47f1"
"NMNH",593,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (Arizona, New Mexico, Texas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:17:00,"http://n2t.net/ark:/65665/3e6b4b1a7-0c2e-43dc-9149-8f777060cac4"
"NMNH",594,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (Arizona, Colorado, Montana, Nevada, New Mexico, Utah, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/3a5801e70-cfaf-4d7a-8bde-3e178671d059"
"NMNH",595,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:17:00,"http://n2t.net/ark:/65665/384e11539-c3f0-4633-a04b-93ac14b3b749"
"NMNH",596,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:17:00,"http://n2t.net/ark:/65665/39b4e9548-3eff-4b9b-84ab-87569f002340"
"NMNH",597,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:17:00,"http://n2t.net/ark:/65665/3cbfaaa25-1694-4c9f-8e56-ec8633491ae9"
"NMNH",598,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:17:00,"http://n2t.net/ark:/65665/37dd33f09-2183-4369-9d20-3c4e8cf949c3"
"NMNH",600,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:17:00,"http://n2t.net/ark:/65665/39afb538c-5db2-4c9e-a7b3-cadae0dfbf12"
"NMNH",601,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (New Mexico)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/3417552f0-31de-45a2-88db-b665adf61166"
"NMNH",602,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Neotropical","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-23 19:17:00,"http://n2t.net/ark:/65665/3135da824-999e-436c-ad78-eebb7ef93368"
"NMNH",603,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (Arizona, Arkansas, California, Colorado, Florida, Iowa, Kansas, Montana, Nebraska, Nevada, New Mexico, North Dakota, Oklahoma, Oregon, Texas, Utah, Washington, Wisconsin)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/3f4a87856-cd90-4cae-8355-57a3dad972ef"
"NMNH",604,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (California, Nevada, New Mexico, Oregon, Texas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/3e558dc32-9c9b-4585-9a63-b570f433bf01"
"NMNH",605,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (Arizona, California, Colorado, Idaho, Nevada, New Mexico, Oregon, Texas, Utah, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/395389307-4d2a-4d34-ab92-e148a73460a1"
"NMNH",606,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Mexico; United States (Texas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/3ddc0b7e8-37e5-4ea5-b02f-df4ab786d8c5"
"NMNH",607,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Palaearctic","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 20:58:00,"http://n2t.net/ark:/65665/33b70efdd-2a35-48bd-b783-51c2aa6b62bd"
"NMNH",608,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Palaearctic","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-12-15 16:39:00,"http://n2t.net/ark:/65665/3e5a060c9-faf7-493f-b1cd-899ed3ffa9be"
"NMNH",609,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Palaearctic","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-12-15 16:39:00,"http://n2t.net/ark:/65665/354cfaf0c-c57e-4642-951c-2c6e0bed8410"
"NMNH",610,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Palaearctic","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-12-15 16:39:00,"http://n2t.net/ark:/65665/3b56a5662-87f7-4a44-9a56-827ebfc6c77c"
"NMNH",611,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Palaearctic","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-12-15 16:25:00,"http://n2t.net/ark:/65665/3bc2b137a-1513-4b54-956e-3bf87ba00c9c"
